Clean Names,Greeting,Position,date
Miller,Mr,chairman,19780919
Volcker,Mr,vice chairman,19780919
Baughman,Mr,president,19780919
Coldwell,Mr,president,19780919
Eastburn,Mr,president,19780919
Gardner,Mr,governor,19780919
Jackson,Mr,governor,19780919
Partee,Mr,governor,19780919
Teeters,Ms,governor,19780919
Wallich,Mr,governor,19780919
Willes,Mr,president,19780919
Winn,Mr,president,19780919
Balles,Mr,president,19780919
Black,Mr,president,19780919
Kimbrel,Mr,president,19780919
Mayo,Mr,president,19780919
Timlen,Mr,president,19780919
Guffey,Mr,president,19780919
Morris,Mr,president,19780919
Roos,Mr,president,19780919
Altman,Mr,deputy secretary,19780919
Bernard,Mr,secretary,19780919
Oconnell,Mr,general counsel,19780919
Mannion,Mr,assistant general counsel,19780919
Axilrod,Mr,economist,19780919
Burns,Mr,associate economist,19780919
J Davis,Mr,associate economist,19780919
Ettin,Mr,associate economist,19780919
Kaminow,Mr,associate economist,19780919
Keir,Mr,associate economist,19780919
Kichline,Mr,associate economist,19780919
Paulus,Mr,associate economist,19780919
Truman,Mr,associate economist,19780919
Holmes,Mr,manager,19780919
Pardee,Mr,deputy manager for foreign operations,19780919
Coyne,Mr,assistant to the board of governors,19780919
Kalchbrenner,Mr,associate director,19780919
Siegman,Mr,associate director,19780919
Farar,Ms,economist,19780919
Deck,Ms,economist,19780919
Balbach,Mr,senior vice president,19780919
T Davis,Mr,senior vice president,19780919
Eisenmenger,Mr,senior vice president,19780919
Parthemos,Mr,senior vice president,19780919
Scheld,Mr,senior vice president,19780919
Brandt,Mr,vice president,19780919
Fousek,Mr,vice president,19780919
Keran,Mr,vice president,19780919
Meek,Mr,monetary adviser,19780919
Clarkin,Ms,securities trading officer,19780919
