Clean Names,Greeting,Position,date
Greenspan,Mr,chairman,19970520
McDonough,Mr,vice chairman,19970520
Broaddus,Mr,president,19970520
Guynn,Mr,president,19970520
Kelley,Mr,governor,19970520
Meyer,Mr,governor,19970520
Moskow,Mr,president,19970520
Parry,Mr,president,19970520
Phillips,Ms,governor,19970520
Rivlin,Ms,governor,19970520
Hoenig,Mr,president,19970520
Jordan,Mr,president,19970520
Melzer,Mr,president,19970520
Minehan,Ms,president,19970520
Boehne,Mr,president,19970520
Mcteer,Mr,president,19970520
Stern,Mr,president,19970520
Kohn,Mr,secretary and economist,19970520
Bernard,Mr,deputy secretary,19970520
Coyne,Mr,assistant secretary,19970520
Gillum,Mr,assistant secretary,19970520
Mattingly,Mr,general counsel,19970520
Baxter,Mr,deputy general counsel,19970520
Prell,Mr,economist,19970520
Truman,Mr,economist,19970520
Beebe,Mr,associate economist,19970520
Eisenbeis,Mr,associate economist,19970520
Goodfriend,Mr,associate economist,19970520
Hunter,Mr,associate economist,19970520
Lindsey,Mr,associate economist,19970520
Mishkin,Mr,associate economist,19970520
Promisel,Mr,associate economist,19970520
Slifman,Mr,associate economist,19970520
Siegman,Mr,associate economist,19970520
Stockton,Mr,associate economist,19970520
Fisher,Mr,system open market account manager,19970520
Ettin,Mr,deputy director,19970520
Madigan,Mr,associate director,19970520
Simpson,Mr,associate director,19970520
Low,Ms,open market secretariat assistant,19970520
Conrad,Mr,first vice president,19970520
Dewald,Mr,senior vice president,19970520
Hakkio,Mr,senior vice president,19970520
Krieger,Ms,senior vice president,19970520
Lang,Mr,senior vice president,19970520
Snidermand,Mr,senior vice president,19970520
Rosenblum,Mr,senior vice president,19970520
Cox,Mr,vice president,19970520
Rosengren,Mr,vice president,19970520
Weber,Mr,vice president,19970520
