date,speaker,district,unemployment_discussion_score,dissent_tone_score,is_dissent,unemployment_rate,num_turns,region,era,year,national_unemployment,unemp_deviation,unemp_rate_within,discussion_within
2013-12-18,pianalto,Cleveland,0.35460753961694447,0.39456671079315114,0,6.7,2,Central,Zero Lower Bound,2013,6.7,0.0,-1.097844827586206,0.10124799629593584
2013-12-18,plosser,Philadelphia,0.19150898039395797,0.2586171002673387,0,6.7,21,East,Zero Lower Bound,2013,6.7,0.0,-1.1011299435028246,-0.04305700437237628
2013-12-18,rosengren,Boston,0.3167877575333782,0.36362834322138127,0,6.7,4,East,Zero Lower Bound,2013,6.7,0.0,-1.1011299435028246,0.08222177276704393
2013-12-18,williams,San Francisco,0.3512199927727677,0.3952782073111669,0,6.7,2,West,Zero Lower Bound,2013,6.7,0.0,-1.1372,0.09939138050020946
2013-12-18,yellen,San Francisco,0.2669183775926114,0.34141601948828576,0,6.7,4,West,Zero Lower Bound,2013,6.7,0.0,-1.1372,0.015089765320053128
2014-01-29,bullard,St. Louis,0.2637538404081347,0.31771147309756265,0,6.6,6,Central,Zero Lower Bound,2014,6.599999999999999,8.881784197001252e-16,-1.1978448275862066,0.010394297087126081
2014-01-29,evans,Chicago,0.23737764198728462,0.31643380371944757,0,6.6,6,Central,Zero Lower Bound,2014,6.599999999999999,8.881784197001252e-16,-1.1978448275862066,-0.015981901333724013
2014-01-29,fisher,Dallas,0.17235969907365953,0.22309702494144418,0,6.6,21,West,Zero Lower Bound,2014,6.599999999999999,8.881784197001252e-16,-1.2372000000000005,-0.07946891319889873
2014-01-29,george,Kansas City,0.35303176775200845,0.37559033122694746,0,6.6,2,West,Zero Lower Bound,2014,6.599999999999999,8.881784197001252e-16,-1.2372000000000005,0.10120315547945019
2014-01-29,kocherlakota,Minneapolis,0.2530425210461937,0.30792522410196105,0,6.6,7,West,Zero Lower Bound,2014,6.599999999999999,8.881784197001252e-16,-1.2372000000000005,0.0012139087736354193
2014-01-29,lacker,Richmond,0.19530828304881087,0.25594495886138824,0,6.6,9,East,Zero Lower Bound,2014,6.599999999999999,8.881784197001252e-16,-1.201129943502825,-0.03925770171752338
2014-01-29,lockhart,Atlanta,0.32591577587598636,0.35637508596268735,0,6.6,3,Central,Zero Lower Bound,2014,6.599999999999999,8.881784197001252e-16,-1.1978448275862066,0.07255623255497773
2014-01-29,pianalto,Cleveland,0.20449376594123572,0.25213150148627345,0,6.6,3,Central,Zero Lower Bound,2014,6.599999999999999,8.881784197001252e-16,-1.1978448275862066,-0.04886577737977291
2014-01-29,plosser,Philadelphia,0.24384592123899218,0.3128095301253125,0,6.6,9,East,Zero Lower Bound,2014,6.599999999999999,8.881784197001252e-16,-1.201129943502825,0.00927993647265793
2014-01-29,rosengren,Boston,0.31974985889993823,0.3991135176231622,0,6.6,3,East,Zero Lower Bound,2014,6.599999999999999,8.881784197001252e-16,-1.201129943502825,0.08518387413360398
2014-01-29,williams,San Francisco,0.34005630318118074,0.37197271743128596,0,6.6,2,West,Zero Lower Bound,2014,6.599999999999999,8.881784197001252e-16,-1.2372000000000005,0.08822769090862248
2014-01-29,yellen,San Francisco,0.31987792101573687,0.36569337574278155,0,6.6,2,West,Zero Lower Bound,2014,6.599999999999999,8.881784197001252e-16,-1.2372000000000005,0.0680493087431786
2014-03-19,bullard,St. Louis,0.33409148608287853,0.39217717628035687,0,6.7,2,Central,Zero Lower Bound,2014,6.7,0.0,-1.097844827586206,0.0807319427618699
2014-03-19,evans,Chicago,0.21924666734877638,0.2738674758409024,0,6.7,11,Central,Zero Lower Bound,2014,6.7,0.0,-1.097844827586206,-0.034112875972232254
2014-03-19,fisher,Dallas,0.19999066298680818,0.2276207974868761,0,6.7,15,West,Zero Lower Bound,2014,6.7,0.0,-1.1372,-0.051837949285750085
2014-03-19,george,Kansas City,0.35411446630404253,0.3897070445512543,0,6.7,2,West,Zero Lower Bound,2014,6.7,0.0,-1.1372,0.10228585403148427
2014-03-19,kocherlakota,Minneapolis,0.21865032463510173,0.28043135189769125,0,6.7,11,West,Zero Lower Bound,2014,6.7,0.0,-1.1372,-0.03317828763745653
2014-03-19,lacker,Richmond,0.2481919942151398,0.3135176099546683,0,6.7,8,East,Zero Lower Bound,2014,6.7,0.0,-1.1011299435028246,0.013626009448805543
2014-03-19,lockhart,Atlanta,0.3214170161142597,0.33821382002212114,0,6.7,3,Central,Zero Lower Bound,2014,6.7,0.0,-1.097844827586206,0.06805747279325108
2014-03-19,pianalto,Cleveland,0.31398960431641476,0.3773360610987719,0,6.7,2,Central,Zero Lower Bound,2014,6.7,0.0,-1.097844827586206,0.06063006099540613
2014-03-19,plosser,Philadelphia,0.20874997851688362,0.25105413620859846,0,6.7,6,East,Zero Lower Bound,2014,6.7,0.0,-1.1011299435028246,-0.02581600624945063
2014-03-19,rosengren,Boston,0.3177436553998648,0.3270193798877633,0,6.7,6,East,Zero Lower Bound,2014,6.7,0.0,-1.1011299435028246,0.08317767063353057
2014-03-19,williams,San Francisco,0.21633955338682576,0.29228305627987494,0,6.7,8,West,Zero Lower Bound,2014,6.7,0.0,-1.1372,-0.035489058885732505
2014-04-30,bullard,St. Louis,0.22717798081304624,0.305317439840014,0,6.2,17,Central,Zero Lower Bound,2014,6.2,0.0,-1.597844827586206,-0.026181562507962386
2014-04-30,evans,Chicago,0.20141901065658852,0.2791656688615972,0,6.2,16,Central,Zero Lower Bound,2014,6.2,0.0,-1.597844827586206,-0.051940532664420114
2014-04-30,fisher,Dallas,0.17751261198933277,0.2526297119333683,0,6.2,26,West,Zero Lower Bound,2014,6.2,0.0,-1.6372,-0.07431600028322549
2014-04-30,george,Kansas City,0.2504790894109729,0.32152491055602805,0,6.2,5,West,Zero Lower Bound,2014,6.2,0.0,-1.6372,-0.0013495228615853505
2014-04-30,kocherlakota,Minneapolis,0.23275373866741317,0.31780697766964205,0,6.2,18,West,Zero Lower Bound,2014,6.2,0.0,-1.6372,-0.019074873605145093
2014-04-30,lacker,Richmond,0.19034944667504908,0.23088232070982792,0,6.2,44,East,Zero Lower Bound,2014,6.2,0.0,-1.6011299435028246,-0.044216538091285174
2014-04-30,lockhart,Atlanta,0.1865480711758033,0.23704893036499491,0,6.2,8,Central,Zero Lower Bound,2014,6.2,0.0,-1.597844827586206,-0.06681147214520533
2014-04-30,pianalto,Cleveland,0.22963274014606103,0.29277797747783074,0,6.2,4,Central,Zero Lower Bound,2014,6.2,0.0,-1.597844827586206,-0.023726803174947603
2014-04-30,plosser,Philadelphia,0.21464632296729944,0.27397752988877744,0,6.2,9,East,Zero Lower Bound,2014,6.2,0.0,-1.6011299435028246,-0.019919661799034816
2014-04-30,rosengren,Boston,0.2201139103341517,0.2740374521836847,0,6.2,23,East,Zero Lower Bound,2014,6.2,0.0,-1.6011299435028246,-0.014452074432182549
2014-04-30,williams,San Francisco,0.32958613161140476,0.3870933542678636,0,6.2,3,West,Zero Lower Bound,2014,6.2,0.0,-1.6372,0.0777575193388465
2014-06-18,bullard,St. Louis,0.2263518918078142,0.2895004517780625,0,6.1,21,Central,Zero Lower Bound,2014,6.1,0.0,-1.6978448275862066,-0.027007651513194425
2014-06-18,evans,Chicago,0.20616325798766827,0.2975955161289369,0,6.1,23,Central,Zero Lower Bound,2014,6.1,0.0,-1.6978448275862066,-0.04719628533334036
2014-06-18,fisher,Dallas,0.17838585951521385,0.2393366922706845,0,6.1,20,West,Zero Lower Bound,2014,6.1,0.0,-1.7372000000000005,-0.07344275275734441
2014-06-18,george,Kansas City,0.20007742411617233,0.278332327757499,0,6.1,7,West,Zero Lower Bound,2014,6.1,0.0,-1.7372000000000005,-0.051751188156385936
2014-06-18,kocherlakota,Minneapolis,0.1955957390908903,0.26798212768413054,0,6.1,25,West,Zero Lower Bound,2014,6.1,0.0,-1.7372000000000005,-0.05623287318166795
2014-06-18,lacker,Richmond,0.205817033724998,0.2629911477634526,0,6.1,31,East,Zero Lower Bound,2014,6.1,0.0,-1.701129943502825,-0.028748951041336263
2014-06-18,lockhart,Atlanta,0.26359298630358297,0.32908808462938205,0,6.1,5,Central,Zero Lower Bound,2014,6.1,0.0,-1.6978448275862066,0.010233442982574337
2014-06-18,mester,Cleveland,0.3034133234100825,0.33636450202337215,0,6.1,5,Central,Zero Lower Bound,2014,6.1,0.0,-1.6978448275862066,0.05005378008907385
2014-06-18,plosser,Philadelphia,0.19056609181368286,0.2707655429415118,0,6.1,10,East,Zero Lower Bound,2014,6.1,0.0,-1.701129943502825,-0.04399989295265139
2014-06-18,rosengren,Boston,0.2196728706291451,0.30752191287144226,0,6.1,8,East,Zero Lower Bound,2014,6.1,0.0,-1.701129943502825,-0.014893114137189162
2014-06-18,williams,San Francisco,0.1874067286850752,0.2602695281446136,0,6.1,8,West,Zero Lower Bound,2014,6.1,0.0,-1.7372000000000005,-0.06442188358748305
2014-07-30,bullard,St. Louis,0.25107799539940023,0.31555127766246777,0,6.2,15,Central,Zero Lower Bound,2014,6.2,0.0,-1.597844827586206,-0.0022815479216083956
2014-07-30,dudley,New York,0.15008267385335244,0.18674335399826616,1,6.2,1,East,Zero Lower Bound,2014,6.2,0.0,-1.6011299435028246,-0.08448331091298181
2014-07-30,evans,Chicago,0.2269046622517699,0.3011501707893968,0,6.2,26,Central,Zero Lower Bound,2014,6.2,0.0,-1.597844827586206,-0.02645488106923874
2014-07-30,fisher,Dallas,0.2013787501755535,0.25683636409190663,0,6.2,24,West,Zero Lower Bound,2014,6.2,0.0,-1.6372,-0.05044986209700475
2014-07-30,george,Kansas City,0.2666852225105976,0.363097063325964,0,6.2,5,West,Zero Lower Bound,2014,6.2,0.0,-1.6372,0.014856610238039358
2014-07-30,kocherlakota,Minneapolis,0.22072439100652538,0.310189740535684,0,6.2,20,West,Zero Lower Bound,2014,6.2,0.0,-1.6372,-0.031104221266032878
2014-07-30,lacker,Richmond,0.20665188110868069,0.2514809959205656,0,6.2,15,East,Zero Lower Bound,2014,6.2,0.0,-1.6011299435028246,-0.027914103657653566
2014-07-30,lockhart,Atlanta,0.22875482797653093,0.29045555719982774,0,6.2,12,Central,Zero Lower Bound,2014,6.2,0.0,-1.597844827586206,-0.024604715344477696
2014-07-30,mester,Cleveland,0.26629440551429323,0.3211573601588942,0,6.2,5,Central,Zero Lower Bound,2014,6.2,0.0,-1.597844827586206,0.012934862193284602
2014-07-30,plosser,Philadelphia,0.2164026138812348,0.2926707500895495,0,6.2,8,East,Zero Lower Bound,2014,6.2,0.0,-1.6011299435028246,-0.01816337088509945
2014-07-30,rosengren,Boston,0.2593274486920529,0.3283960331485108,0,6.2,10,East,Zero Lower Bound,2014,6.2,0.0,-1.6011299435028246,0.024761463925718624
2014-07-30,williams,San Francisco,0.3114143534655394,0.3766810766120947,0,6.2,3,West,Zero Lower Bound,2014,6.2,0.0,-1.6372,0.059585741192981156
2014-09-17,bullard,St. Louis,0.2096180457216604,0.27775001476272404,0,5.9,14,Central,Zero Lower Bound,2014,5.9,0.0,-1.8978448275862059,-0.04374149759934823
2014-09-17,evans,Chicago,0.20602994055938503,0.2776592849600152,0,5.9,7,Central,Zero Lower Bound,2014,5.9,0.0,-1.8978448275862059,-0.047329602761623596
2014-09-17,fisher,Dallas,0.17667704657330852,0.22606399071795746,0,5.9,18,West,Zero Lower Bound,2014,5.9,0.0,-1.9371999999999998,-0.07515156569924974
2014-09-17,george,Kansas City,0.3453512366078,0.37165258368194976,0,5.9,2,West,Zero Lower Bound,2014,5.9,0.0,-1.9371999999999998,0.09352262433524172
2014-09-17,kocherlakota,Minneapolis,0.21453969442724197,0.27094973313873283,0,5.9,20,West,Zero Lower Bound,2014,5.9,0.0,-1.9371999999999998,-0.037288917845316294
2014-09-17,lacker,Richmond,0.23313111684976479,0.2690637720961069,0,5.9,15,East,Zero Lower Bound,2014,5.9,0.0,-1.9011299435028244,-0.0014348679165694656
2014-09-17,lockhart,Atlanta,0.2919838040891382,0.35186270872095154,0,5.9,4,Central,Zero Lower Bound,2014,5.9,0.0,-1.8978448275862059,0.03862426076812958
2014-09-17,mester,Cleveland,0.18330612782254088,0.2657679507189373,0,5.9,6,Central,Zero Lower Bound,2014,5.9,0.0,-1.8978448275862059,-0.07005341549846775
2014-09-17,plosser,Philadelphia,0.28714982729891625,0.2890370301078454,0,5.9,6,East,Zero Lower Bound,2014,5.9,0.0,-1.9011299435028244,0.052583842532582
2014-09-17,rosengren,Boston,0.35227662854904784,0.39087427659666196,0,5.9,2,East,Zero Lower Bound,2014,5.9,0.0,-1.9011299435028244,0.11771064378271359
2014-09-17,williams,San Francisco,0.2514976912782018,0.28880920781729386,0,5.9,9,West,Zero Lower Bound,2014,5.9,0.0,-1.9371999999999998,-0.00033092099435644284
2014-10-29,bullard,St. Louis,0.22525472905397947,0.3218832189288373,0,5.7,7,Central,Zero Lower Bound,2014,5.7,0.0,-2.097844827586206,-0.028104814267029155
2014-10-29,evans,Chicago,0.21213479669823268,0.27289147899048727,0,5.7,10,Central,Zero Lower Bound,2014,5.7,0.0,-2.097844827586206,-0.04122474662277595
2014-10-29,fisher,Dallas,0.20470950674018948,0.26495584112929393,0,5.7,20,West,Zero Lower Bound,2014,5.7,0.0,-2.1372,-0.04711910553236878
2014-10-29,george,Kansas City,0.3304038701718515,0.37390052035807203,0,5.7,4,West,Zero Lower Bound,2014,5.7,0.0,-2.1372,0.07857525789929326
2014-10-29,kocherlakota,Minneapolis,0.22795130321758006,0.32066728049659815,0,5.7,12,West,Zero Lower Bound,2014,5.7,0.0,-2.1372,-0.023877309054978202
2014-10-29,lacker,Richmond,0.20214446247791065,0.2622064907931567,0,5.7,19,East,Zero Lower Bound,2014,5.7,0.0,-2.1011299435028246,-0.0324215222884236
2014-10-29,lockhart,Atlanta,0.23864216699961782,0.3112993090964286,0,5.7,8,Central,Zero Lower Bound,2014,5.7,0.0,-2.097844827586206,-0.014717376321390807
2014-10-29,mester,Cleveland,0.24130410780677147,0.31771609008124885,0,5.7,6,Central,Zero Lower Bound,2014,5.7,0.0,-2.097844827586206,-0.012055435514237156
2014-10-29,plosser,Philadelphia,0.2453238028241857,0.3360395732576328,0,5.7,5,East,Zero Lower Bound,2014,5.7,0.0,-2.1011299435028246,0.010757818057851448
2014-10-29,rosengren,Boston,0.22936303620383786,0.31477812888862194,0,5.7,7,East,Zero Lower Bound,2014,5.7,0.0,-2.1011299435028246,-0.005202948562496396
2014-10-29,williams,San Francisco,0.18635735839308346,0.23682372861686737,0,5.7,9,West,Zero Lower Bound,2014,5.7,0.0,-2.1372,-0.0654712538794748
2014-12-17,bullard,St. Louis,0.23186181039731385,0.28055789601601006,0,5.6,15,Central,Zero Lower Bound,2014,5.6,0.0,-2.1978448275862066,-0.02149773292369478
2014-12-17,evans,Chicago,0.2294735891877663,0.27713628965150644,0,5.6,12,Central,Zero Lower Bound,2014,5.6,0.0,-2.1978448275862066,-0.02388595413324232
2014-12-17,fisher,Dallas,0.19201032068054588,0.23407083845914062,0,5.6,22,West,Zero Lower Bound,2014,5.6,0.0,-2.2372000000000005,-0.05981829159201238
2014-12-17,george,Kansas City,0.36390705834216386,0.3892917692317812,0,5.6,2,West,Zero Lower Bound,2014,5.6,0.0,-2.2372000000000005,0.1120784460696056
2014-12-17,kocherlakota,Minneapolis,0.21061017925495948,0.28021373291652363,0,5.6,13,West,Zero Lower Bound,2014,5.6,0.0,-2.2372000000000005,-0.04121843301759878
2014-12-17,lacker,Richmond,0.25951915868190706,0.3310043790588655,0,5.6,4,East,Zero Lower Bound,2014,5.6,0.0,-2.201129943502825,0.024953173915572807
2014-12-17,lockhart,Atlanta,0.2977427118850993,0.33347382340282133,0,5.6,3,Central,Zero Lower Bound,2014,5.6,0.0,-2.1978448275862066,0.04438316856409069
2014-12-17,mester,Cleveland,0.19348824775091558,0.27354895023838643,0,5.6,6,Central,Zero Lower Bound,2014,5.6,0.0,-2.1978448275862066,-0.05987129557009305
2014-12-17,plosser,Philadelphia,0.28856691184928956,0.3825514841046119,0,5.6,2,East,Zero Lower Bound,2014,5.6,0.0,-2.201129943502825,0.05400092708295531
2014-12-17,rosengren,Boston,0.311305204299706,0.3713266505815647,0,5.6,3,East,Zero Lower Bound,2014,5.6,0.0,-2.201129943502825,0.07673921953337173
2014-12-17,williams,San Francisco,0.32112862413169974,0.3499835940411893,0,5.6,4,West,Zero Lower Bound,2014,5.6,0.0,-2.2372000000000005,0.06930001185914147
2015-01-28,bullard,St. Louis,0.19336303980423647,0.2653632960970345,0,5.7,18,Central,Zero Lower Bound,2015,5.7,0.0,-2.097844827586206,-0.05999650351677216
2015-01-28,evans,Chicago,0.18099285206162455,0.27618828020496766,0,5.7,21,Central,Zero Lower Bound,2015,5.7,0.0,-2.097844827586206,-0.07236669125938408
2015-01-28,fisher,Dallas,0.1658561047159246,0.23967513972108676,0,5.7,31,West,Zero Lower Bound,2015,5.7,0.0,-2.1372,-0.08597250755663366
2015-01-28,george,Kansas City,0.23390964707123096,0.3174305938850243,0,5.7,7,West,Zero Lower Bound,2015,5.7,0.0,-2.1372,-0.017918965201327297
2015-01-28,kocherlakota,Minneapolis,0.2018102565117948,0.28439710731405526,0,5.7,32,West,Zero Lower Bound,2015,5.7,0.0,-2.1372,-0.05001835576076347
2015-01-28,lacker,Richmond,0.1814459739439758,0.2593787288047666,0,5.7,56,East,Zero Lower Bound,2015,5.7,0.0,-2.1011299435028246,-0.053120010822358454
2015-01-28,lockhart,Atlanta,0.24981801332080775,0.36976842945245514,0,5.7,5,Central,Zero Lower Bound,2015,5.7,0.0,-2.097844827586206,-0.003541530000200882
2015-01-28,mester,Cleveland,0.24035012025315616,0.3383327843572079,0,5.7,7,Central,Zero Lower Bound,2015,5.7,0.0,-2.097844827586206,-0.013009423067852466
2015-01-28,plosser,Philadelphia,0.20934340161033008,0.30213270125961994,0,5.7,15,East,Zero Lower Bound,2015,5.7,0.0,-2.1011299435028246,-0.025222583156004175
2015-01-28,rosengren,Boston,0.20043044531700852,0.2971022795228153,0,5.7,13,East,Zero Lower Bound,2015,5.7,0.0,-2.1011299435028246,-0.034135539449325736
2015-01-28,williams,San Francisco,0.23762688187361822,0.30559402231582466,0,5.7,13,West,Zero Lower Bound,2015,5.7,0.0,-2.1372,-0.014201730398940043
2015-03-18,bullard,St. Louis,0.23024005375270348,0.3204118053858752,0,5.4,7,Central,Zero Lower Bound,2015,5.4,0.0,-2.397844827586206,-0.023119489568305146
2015-03-18,evans,Chicago,0.21516589753431214,0.26579034893200726,0,5.4,19,Central,Zero Lower Bound,2015,5.4,0.0,-2.397844827586206,-0.038193645786696484
2015-03-18,george,Kansas City,0.28887429884985666,0.35778206339649526,0,5.4,3,West,Zero Lower Bound,2015,5.4,0.0,-2.4372,0.0370456865772984
2015-03-18,kocherlakota,Minneapolis,0.2038380279842962,0.26676457870275827,0,5.4,19,West,Zero Lower Bound,2015,5.4,0.0,-2.4372,-0.047990584288262056
2015-03-18,lacker,Richmond,0.18083603007544735,0.24645568417836447,0,5.4,21,East,Zero Lower Bound,2015,5.4,0.0,-2.4011299435028244,-0.0537299546908869
2015-03-18,lockhart,Atlanta,0.27111030688655086,0.32787720764195316,0,5.4,4,Central,Zero Lower Bound,2015,5.4,0.0,-2.397844827586206,0.017750763565542227
2015-03-18,mester,Cleveland,0.2140571353786393,0.31127846727260206,0,5.4,5,Central,Zero Lower Bound,2015,5.4,0.0,-2.397844827586206,-0.03930240794236933
2015-03-18,rosengren,Boston,0.2711613172724652,0.35300428762091945,0,5.4,6,East,Zero Lower Bound,2015,5.4,0.0,-2.4011299435028244,0.03659533250613092
2015-03-18,williams,San Francisco,0.1922399382593428,0.2754556767651192,0,5.4,10,West,Zero Lower Bound,2015,5.4,0.0,-2.4372,-0.059588674013215465
2015-04-29,bullard,St. Louis,0.20882112105263603,0.28245524909693537,0,5.4,12,Central,Zero Lower Bound,2015,5.4,0.0,-2.397844827586206,-0.044538422268372596
2015-04-29,evans,Chicago,0.18387189883815216,0.25727890171353657,0,5.4,22,Central,Zero Lower Bound,2015,5.4,0.0,-2.397844827586206,-0.06948764448285646
2015-04-29,george,Kansas City,0.2413258333692416,0.32228377962373655,0,5.4,6,West,Zero Lower Bound,2015,5.4,0.0,-2.4372,-0.010502778903316662
2015-04-29,kocherlakota,Minneapolis,0.22505695419988947,0.3288299950678769,0,5.4,10,West,Zero Lower Bound,2015,5.4,0.0,-2.4372,-0.02677165807266879
2015-04-29,lacker,Richmond,0.19706500717118597,0.2767986962888933,0,5.4,19,East,Zero Lower Bound,2015,5.4,0.0,-2.4011299435028244,-0.03750097759514828
2015-04-29,lockhart,Atlanta,0.2251488401668552,0.3233260739821754,0,5.4,6,Central,Zero Lower Bound,2015,5.4,0.0,-2.397844827586206,-0.028210703154153416
2015-04-29,mester,Cleveland,0.2484634131156584,0.28664365314193896,0,5.4,7,Central,Zero Lower Bound,2015,5.4,0.0,-2.397844827586206,-0.004896130205350235
2015-04-29,rosengren,Boston,0.23943983821370382,0.32107408359260065,0,5.4,11,East,Zero Lower Bound,2015,5.4,0.0,-2.4011299435028244,0.004873853447369569
2015-04-29,williams,San Francisco,0.17521407031414415,0.23739657364197703,0,5.4,16,West,Zero Lower Bound,2015,5.4,0.0,-2.4372,-0.0766145419584141
2015-06-17,bullard,St. Louis,0.251105761399495,0.3288797399738612,0,5.3,4,Central,Zero Lower Bound,2015,5.3,0.0,-2.4978448275862064,-0.0022537819215136534
2015-06-17,evans,Chicago,0.31065297514348655,0.3822938849779541,0,5.3,2,Central,Zero Lower Bound,2015,5.3,0.0,-2.4978448275862064,0.057293431822477925
2015-06-17,george,Kansas City,0.2404573549863282,0.32462286092017656,0,5.3,4,West,Zero Lower Bound,2015,5.3,0.0,-2.5372000000000003,-0.011371257286230063
2015-06-17,kocherlakota,Minneapolis,0.22805333607341108,0.2719514181377573,0,5.3,13,West,Zero Lower Bound,2015,5.3,0.0,-2.5372000000000003,-0.023775276199147183
2015-06-17,lacker,Richmond,0.17594982630442013,0.24579448834997214,0,5.3,17,East,Zero Lower Bound,2015,5.3,0.0,-2.501129943502825,-0.05861615846191412
2015-06-17,lockhart,Atlanta,0.2931666541513138,0.37059340412853065,0,5.3,2,Central,Zero Lower Bound,2015,5.3,0.0,-2.4978448275862064,0.03980711083030519
2015-06-17,mester,Cleveland,0.24968980023030637,0.30923404156846496,0,5.3,3,Central,Zero Lower Bound,2015,5.3,0.0,-2.4978448275862064,-0.0036697430907022544
2015-06-17,rosengren,Boston,0.22803463418000344,0.3010818672370016,0,5.3,7,East,Zero Lower Bound,2015,5.3,0.0,-2.501129943502825,-0.0065313505863308086
2015-06-17,williams,San Francisco,0.19038725001072834,0.2536903432794398,0,5.3,19,West,Zero Lower Bound,2015,5.3,0.0,-2.5372000000000003,-0.06144136226182992
2015-07-29,bullard,St. Louis,0.2469710397348154,0.3227682122993828,0,5.2,5,Central,Zero Lower Bound,2015,5.2,0.0,-2.597844827586206,-0.006388503586193223
2015-07-29,evans,Chicago,0.2158133555891572,0.268784757420174,0,5.2,15,Central,Zero Lower Bound,2015,5.2,0.0,-2.597844827586206,-0.03754618773185142
2015-07-29,george,Kansas City,0.3053495434867976,0.38042150150300164,0,5.2,3,West,Zero Lower Bound,2015,5.2,0.0,-2.6372,0.05352093121423934
2015-07-29,harker,Philadelphia,0.2642006485335112,0.3465285310486722,0,5.2,4,East,Zero Lower Bound,2015,5.2,0.0,-2.6011299435028246,0.029634663767176966
2015-07-29,kocherlakota,Minneapolis,0.2003405663244449,0.27573292391888876,0,5.2,29,West,Zero Lower Bound,2015,5.2,0.0,-2.6372,-0.05148804594811335
2015-07-29,lacker,Richmond,0.19515139993729305,0.27762866210784154,0,5.2,14,East,Zero Lower Bound,2015,5.2,0.0,-2.6011299435028246,-0.0394145848290412
2015-07-29,lockhart,Atlanta,0.257641843926424,0.33484592260395174,0,5.2,5,Central,Zero Lower Bound,2015,5.2,0.0,-2.597844827586206,0.004282300605415346
2015-07-29,mester,Cleveland,0.26409526251018584,0.32915600146466034,0,5.2,6,Central,Zero Lower Bound,2015,5.2,0.0,-2.597844827586206,0.010735719189177206
2015-07-29,rosengren,Boston,0.23939321246791842,0.28824278586708496,0,5.2,9,East,Zero Lower Bound,2015,5.2,0.0,-2.6011299435028246,0.004827227701584169
2015-07-29,williams,San Francisco,0.21736423577878608,0.2659108249724481,0,5.2,10,West,Zero Lower Bound,2015,5.2,0.0,-2.6372,-0.03446437649377218
2015-09-17,bullard,St. Louis,0.22000848188506905,0.28342345724380524,0,5.0,18,Central,Zero Lower Bound,2015,5.0,0.0,-2.7978448275862062,-0.03335106143593958
2015-09-17,evans,Chicago,0.22131978275458913,0.2737484023632698,0,5.0,16,Central,Zero Lower Bound,2015,5.0,0.0,-2.7978448275862062,-0.032039760566419495
2015-09-17,george,Kansas City,0.2985752886887707,0.36598448305871667,0,5.0,3,West,Zero Lower Bound,2015,5.0,0.0,-2.8372,0.04674667641621244
2015-09-17,harker,Philadelphia,0.2467029742075381,0.2936940103048615,0,5.0,3,East,Zero Lower Bound,2015,5.0,0.0,-2.8011299435028247,0.012136989441203838
2015-09-17,kaplan,Dallas,0.26532564374031103,0.327133541041174,0,5.0,4,West,Zero Lower Bound,2015,5.0,0.0,-2.8372,0.013497031467752774
2015-09-17,kocherlakota,Minneapolis,0.20218143706698316,0.2874907910501244,0,5.0,15,West,Zero Lower Bound,2015,5.0,0.0,-2.8372,-0.0496471752055751
2015-09-17,lacker,Richmond,0.1931716371819995,0.26630873433453883,0,5.0,11,East,Zero Lower Bound,2015,5.0,0.0,-2.8011299435028247,-0.041394347584334745
2015-09-17,lockhart,Atlanta,0.28511954685169844,0.3142962037480556,0,5.0,4,Central,Zero Lower Bound,2015,5.0,0.0,-2.7978448275862062,0.031760003530689807
2015-09-17,mester,Cleveland,0.2730151368630132,0.3586038273642604,0,5.0,3,Central,Zero Lower Bound,2015,5.0,0.0,-2.7978448275862062,0.01965559354200458
2015-09-17,rosengren,Boston,0.24218592287710225,0.31019609500382733,0,5.0,8,East,Zero Lower Bound,2015,5.0,0.0,-2.8011299435028247,0.007619938110767999
2015-09-17,williams,San Francisco,0.21059525229485634,0.24200163406822162,0,5.0,10,West,Zero Lower Bound,2015,5.0,0.0,-2.8372,-0.04123335997770192
2015-10-28,bullard,St. Louis,0.25711482126049423,0.33252573105594596,0,5.0,10,Central,Zero Lower Bound,2015,5.0,0.0,-2.7978448275862062,0.0037552779394856017
2015-10-28,dudley,New York,0.193780749671947,0.26936690910448274,1,5.0,1,East,Zero Lower Bound,2015,5.0,0.0,-2.8011299435028247,-0.04078523509438725
2015-10-28,evans,Chicago,0.17618401059178043,0.25851533272593824,0,5.0,24,Central,Zero Lower Bound,2015,5.0,0.0,-2.7978448275862062,-0.0771755327292282
2015-10-28,george,Kansas City,0.32356671894003086,0.38264217903395814,0,5.0,2,West,Zero Lower Bound,2015,5.0,0.0,-2.8372,0.0717381066674726
2015-10-28,harker,Philadelphia,0.2979435699066893,0.37429129670746863,0,5.0,4,East,Zero Lower Bound,2015,5.0,0.0,-2.8011299435028247,0.06337758514035505
2015-10-28,kaplan,Dallas,0.29325177766199534,0.32955579866720774,0,5.0,6,West,Zero Lower Bound,2015,5.0,0.0,-2.8372,0.04142316538943708
2015-10-28,kocherlakota,Minneapolis,0.21560865087615486,0.29032904062553727,0,5.0,25,West,Zero Lower Bound,2015,5.0,0.0,-2.8372,-0.036219961396403405
2015-10-28,lacker,Richmond,0.2486321938600422,0.3212664345746552,0,5.0,12,East,Zero Lower Bound,2015,5.0,0.0,-2.8011299435028247,0.014066209093707954
2015-10-28,lockhart,Atlanta,0.1782341147004381,0.25062740559638325,0,5.0,15,Central,Zero Lower Bound,2015,5.0,0.0,-2.7978448275862062,-0.07512542862057053
