date,speaker,district,disagreement_score,unemployment_rate,num_turns,year,era
2009-03-18,BULLARD,St. Louis,0.26286980388485354,10.280744980099088,17600,2009,Crisis/ZLB
2009-03-18,DUDLEY,New York,0.21696654011575597,10.280744980099088,16800,2009,Crisis/ZLB
2009-03-18,EVANS,Chicago,0.2910799620158466,10.280744980099088,13600,2009,Crisis/ZLB
2009-03-18,FISHER,Dallas,0.24367361122941242,10.280744980099088,22400,2009,Crisis/ZLB
2009-03-18,HOENIG,Kansas City,0.24292959764628363,10.280744980099088,8000,2009,Crisis/ZLB
2009-03-18,LACKER,Richmond,0.21986093775066853,10.280744980099088,40000,2009,Crisis/ZLB
2009-03-18,LOCKHART,Atlanta,0.2638886616734551,10.280744980099088,8400,2009,Crisis/ZLB
2009-03-18,PIANALTO,Cleveland,0.2781031378068077,10.280744980099088,5600,2009,Crisis/ZLB
2009-03-18,PLOSSER,Philadelphia,0.25417616359189055,10.280744980099088,23200,2009,Crisis/ZLB
2009-03-18,ROSENGREN,Boston,0.2846598844529771,10.280744980099088,4800,2009,Crisis/ZLB
2009-03-18,STERN,Minneapolis,0.2932416632244181,10.280744980099088,7200,2009,Crisis/ZLB
2009-03-18,YELLEN,San Francisco,0.32331371654351754,10.280744980099088,4800,2009,Crisis/ZLB
2009-04-29,BULLARD,St. Louis,0.31028587769604177,9.105444236277394,2310,2009,Crisis/ZLB
2009-04-29,DUDLEY,New York,0.2550244397646238,9.105444236277394,3696,2009,Crisis/ZLB
2009-04-29,EVANS,Chicago,0.2872903734702705,9.105444236277394,6006,2009,Crisis/ZLB
2009-04-29,FISHER,Dallas,0.25246812429162785,9.105444236277394,10626,2009,Crisis/ZLB
2009-04-29,HOENIG,Kansas City,0.25479933763704254,9.105444236277394,4158,2009,Crisis/ZLB
2009-04-29,LACKER,Richmond,0.2282749514486084,9.105444236277394,12936,2009,Crisis/ZLB
2009-04-29,LOCKHART,Atlanta,0.2898102210361577,9.105444236277394,2772,2009,Crisis/ZLB
2009-04-29,PIANALTO,Cleveland,0.28596065772465423,9.105444236277394,1848,2009,Crisis/ZLB
2009-04-29,PLOSSER,Philadelphia,0.3001781877158656,9.105444236277394,5544,2009,Crisis/ZLB
2009-04-29,ROSENGREN,Boston,0.21949686477125832,9.105444236277394,2772,2009,Crisis/ZLB
2009-04-29,STERN,Minneapolis,0.24230230788424384,9.105444236277394,4158,2009,Crisis/ZLB
2009-04-29,YELLEN,San Francisco,0.2731798660284279,9.105444236277394,3465,2009,Crisis/ZLB
2009-06-24,BULLARD,St. Louis,0.27538667890380286,10.280934122809484,5022,2009,Crisis/ZLB
2009-06-24,DUDLEY,New York,0.2591413395821794,10.280934122809484,8370,2009,Crisis/ZLB
2009-06-24,EVANS,Chicago,0.25841762563915466,10.280934122809484,7254,2009,Crisis/ZLB
2009-06-24,FISHER,Dallas,0.2701064342105803,10.280934122809484,9486,2009,Crisis/ZLB
2009-06-24,HOENIG,Kansas City,0.28579885247264486,10.280934122809484,4464,2009,Crisis/ZLB
2009-06-24,LACKER,Richmond,0.24269501853228045,10.280934122809484,15624,2009,Crisis/ZLB
2009-06-24,LOCKHART,Atlanta,0.2905415784057213,10.280934122809484,5022,2009,Crisis/ZLB
2009-06-24,PIANALTO,Cleveland,0.29231454653508016,10.280934122809484,1674,2009,Crisis/ZLB
2009-06-24,PLOSSER,Philadelphia,0.2760673790873151,10.280934122809484,10602,2009,Crisis/ZLB
2009-06-24,ROSENGREN,Boston,0.284711517627873,10.280934122809484,3348,2009,Crisis/ZLB
2009-06-24,STERN,Minneapolis,0.2667756820039129,10.280934122809484,5022,2009,Crisis/ZLB
2009-06-24,YELLEN,San Francisco,0.33843318994987354,10.280934122809484,2511,2009,Crisis/ZLB
2009-08-12,BULLARD,St. Louis,0.22503758682384756,8.31503051611805,2562,2009,Crisis/ZLB
2009-08-12,DUDLEY,New York,0.2561507594235784,8.31503051611805,3660,2009,Crisis/ZLB
2009-08-12,EVANS,Chicago,0.2696635504441384,8.31503051611805,1830,2009,Crisis/ZLB
2009-08-12,FISHER,Dallas,0.2586511747974278,8.31503051611805,4026,2009,Crisis/ZLB
2009-08-12,HOENIG,Kansas City,0.27775787038611105,8.31503051611805,1464,2009,Crisis/ZLB
2009-08-12,LACKER,Richmond,0.23876746730656395,8.31503051611805,10614,2009,Crisis/ZLB
2009-08-12,LOCKHART,Atlanta,0.27561958228027145,8.31503051611805,1647,2009,Crisis/ZLB
2009-08-12,PIANALTO,Cleveland,0.2945490279961426,8.31503051611805,732,2009,Crisis/ZLB
2009-08-12,PLOSSER,Philadelphia,0.27321756266644437,8.31503051611805,4026,2009,Crisis/ZLB
2009-08-12,ROSENGREN,Boston,0.23043323089974424,8.31503051611805,2196,2009,Crisis/ZLB
2009-08-12,STERN,Minneapolis,0.2345374532589933,8.31503051611805,3294,2009,Crisis/ZLB
2009-08-12,YELLEN,San Francisco,0.2917745178220025,8.31503051611805,1647,2009,Crisis/ZLB
2009-09-23,BULLARD,St. Louis,0.28942544329424674,9.51978716435598,7722,2009,Crisis/ZLB
2009-09-23,DUDLEY,New York,0.24171817005898744,9.51978716435598,8316,2009,Crisis/ZLB
2009-09-23,EVANS,Chicago,0.24224421647678346,9.51978716435598,7128,2009,Crisis/ZLB
2009-09-23,FISHER,Dallas,0.25996560955936326,9.51978716435598,10098,2009,Crisis/ZLB
2009-09-23,HOENIG,Kansas City,0.2945836913165834,9.51978716435598,3564,2009,Crisis/ZLB
2009-09-23,LACKER,Richmond,0.21598757124445894,9.51978716435598,26136,2009,Crisis/ZLB
2009-09-23,LOCKHART,Atlanta,0.2834913980734912,9.51978716435598,5346,2009,Crisis/ZLB
2009-09-23,PIANALTO,Cleveland,0.2706003606017641,9.51978716435598,1188,2009,Crisis/ZLB
2009-09-23,PLOSSER,Philadelphia,0.2501187022972545,9.51978716435598,19602,2009,Crisis/ZLB
2009-09-23,ROSENGREN,Boston,0.2524639974331853,9.51978716435598,3564,2009,Crisis/ZLB
2009-09-23,YELLEN,San Francisco,0.28486315943252377,9.51978716435598,3564,2009,Crisis/ZLB
2009-11-04,BULLARD,St. Louis,0.32468539217624126,9.438856281929976,2680,2009,Crisis/ZLB
2009-11-04,DUDLEY,New York,0.24402857362110839,9.438856281929976,10184,2009,Crisis/ZLB
2009-11-04,EVANS,Chicago,0.23693122842316608,9.438856281929976,5896,2009,Crisis/ZLB
2009-11-04,FISHER,Dallas,0.25612738481129466,9.438856281929976,6968,2009,Crisis/ZLB
2009-11-04,HOENIG,Kansas City,0.307324905209283,9.438856281929976,1608,2009,Crisis/ZLB
2009-11-04,KOCHERLAKOTA,Minneapolis,0.2446922215177967,9.438856281929976,4824,2009,Crisis/ZLB
2009-11-04,LACKER,Richmond,0.2287677256803417,9.438856281929976,20368,2009,Crisis/ZLB
2009-11-04,LOCKHART,Atlanta,0.25606695247120387,9.438856281929976,11256,2009,Crisis/ZLB
2009-11-04,PIANALTO,Cleveland,0.3115401187877408,9.438856281929976,1608,2009,Crisis/ZLB
2009-11-04,PLOSSER,Philadelphia,0.24514925359003603,9.438856281929976,12864,2009,Crisis/ZLB
2009-11-04,ROSENGREN,Boston,0.31457263901418925,9.438856281929976,1608,2009,Crisis/ZLB
2009-11-04,YELLEN,San Francisco,0.28769498315256975,9.438856281929976,4020,2009,Crisis/ZLB
2009-12-16,BULLARD,St. Louis,0.22742478793440066,8.174735271384248,7500,2009,Crisis/ZLB
2009-12-16,DUDLEY,New York,0.2289801684244776,8.174735271384248,4500,2009,Crisis/ZLB
2009-12-16,EVANS,Chicago,0.2350382731990933,8.174735271384248,8000,2009,Crisis/ZLB
2009-12-16,FISHER,Dallas,0.26504544912334255,8.174735271384248,5500,2009,Crisis/ZLB
2009-12-16,HOENIG,Kansas City,0.3023907171439519,8.174735271384248,5000,2009,Crisis/ZLB
2009-12-16,KOCHERLAKOTA,Minneapolis,0.24165284810989487,8.174735271384248,10500,2009,Crisis/ZLB
2009-12-16,LACKER,Richmond,0.24868233849426058,8.174735271384248,11000,2009,Crisis/ZLB
2009-12-16,LOCKHART,Atlanta,0.2569820271825965,8.174735271384248,6000,2009,Crisis/ZLB
2009-12-16,PIANALTO,Cleveland,0.2663167473352001,8.174735271384248,2000,2009,Crisis/ZLB
2009-12-16,PLOSSER,Philadelphia,0.28824840425197595,8.174735271384248,8500,2009,Crisis/ZLB
2009-12-16,ROSENGREN,Boston,0.2464755085506541,8.174735271384248,3500,2009,Crisis/ZLB
2009-12-16,YELLEN,San Francisco,0.2699340359165253,8.174735271384248,3000,2009,Crisis/ZLB
2010-01-27,BULLARD,St. Louis,0.25629407324652187,7.006034909257958,9690,2010,Crisis/ZLB
2010-01-27,DUDLEY,New York,0.24196090045240493,7.006034909257958,7980,2010,Crisis/ZLB
2010-01-27,EVANS,Chicago,0.2993263528160003,7.006034909257958,3420,2010,Crisis/ZLB
2010-01-27,FISHER,Dallas,0.24284473927011732,7.006034909257958,10260,2010,Crisis/ZLB
2010-01-27,HOENIG,Kansas City,0.2874812443003778,7.006034909257958,1710,2010,Crisis/ZLB
2010-01-27,KOCHERLAKOTA,Minneapolis,0.25915757742029344,7.006034909257958,11970,2010,Crisis/ZLB
2010-01-27,LACKER,Richmond,0.28725898959874097,7.006034909257958,15960,2010,Crisis/ZLB
2010-01-27,LOCKHART,Atlanta,0.2935408917716494,7.006034909257958,6840,2010,Crisis/ZLB
2010-01-27,PIANALTO,Cleveland,0.3212946579666532,7.006034909257958,1710,2010,Crisis/ZLB
2010-01-27,PLOSSER,Philadelphia,0.2513623129130879,7.006034909257958,10260,2010,Crisis/ZLB
2010-01-27,ROSENGREN,Boston,0.25483064593499977,7.006034909257958,3990,2010,Crisis/ZLB
2010-01-27,YELLEN,San Francisco,0.29400234460354646,7.006034909257958,4275,2010,Crisis/ZLB
2010-03-16,BULLARD,St. Louis,0.2878500612324514,8.119872895610056,1200,2010,Crisis/ZLB
2010-03-16,DUDLEY,New York,0.2779402230076909,8.119872895610056,720,2010,Crisis/ZLB
2010-03-16,EVANS,Chicago,0.2575965346009262,8.119872895610056,1440,2010,Crisis/ZLB
2010-03-16,FISHER,Dallas,0.30937066226894366,8.119872895610056,2160,2010,Crisis/ZLB
2010-03-16,HOENIG,Kansas City,0.2933788569291318,8.119872895610056,960,2010,Crisis/ZLB
2010-03-16,KOCHERLAKOTA,Minneapolis,0.3139710839628457,8.119872895610056,2160,2010,Crisis/ZLB
2010-03-16,LACKER,Richmond,0.29080333452197077,8.119872895610056,2640,2010,Crisis/ZLB
2010-03-16,LOCKHART,Atlanta,0.24723280236553782,8.119872895610056,1440,2010,Crisis/ZLB
2010-03-16,PIANALTO,Cleveland,0.30166740414125076,8.119872895610056,480,2010,Crisis/ZLB
2010-03-16,PLOSSER,Philadelphia,0.3460922151035228,8.119872895610056,720,2010,Crisis/ZLB
2010-03-16,ROSENGREN,Boston,0.27457391514049273,8.119872895610056,480,2010,Crisis/ZLB
2010-03-16,YELLEN,San Francisco,0.32942254670930843,8.119872895610056,1080,2010,Crisis/ZLB
2010-04-28,BULLARD,St. Louis,0.32018694245503704,9.52958232226081,1600,2010,Crisis/ZLB
2010-04-28,DUDLEY,New York,0.20296981730933975,9.52958232226081,4160,2010,Crisis/ZLB
2010-04-28,EVANS,Chicago,0.2753096539655128,9.52958232226081,2240,2010,Crisis/ZLB
2010-04-28,HOENIG,Kansas City,0.2862322636188408,9.52958232226081,2240,2010,Crisis/ZLB
2010-04-28,KOCHERLAKOTA,Minneapolis,0.23830495793321305,9.52958232226081,2880,2010,Crisis/ZLB
2010-04-28,LACKER,Richmond,0.25507819108075414,9.52958232226081,3840,2010,Crisis/ZLB
2010-04-28,LOCKHART,Atlanta,0.277437307804027,9.52958232226081,2400,2010,Crisis/ZLB
2010-04-28,PIANALTO,Cleveland,0.32180548434740447,9.52958232226081,960,2010,Crisis/ZLB
2010-04-28,PLOSSER,Philadelphia,0.3201866097771165,9.52958232226081,1280,2010,Crisis/ZLB
2010-04-28,ROSENGREN,Boston,0.27034191191972234,9.52958232226081,2240,2010,Crisis/ZLB
2010-04-28,YELLEN,San Francisco,0.31964637421502484,9.52958232226081,1440,2010,Crisis/ZLB
2010-06-23,BULLARD,St. Louis,0.2860404081293944,7.486634305667936,2170,2010,Crisis/ZLB
2010-06-23,DUDLEY,New York,0.2553036777331397,7.486634305667936,5642,2010,Crisis/ZLB
2010-06-23,EVANS,Chicago,0.2931895451079465,7.486634305667936,2604,2010,Crisis/ZLB
2010-06-23,FISHER,Dallas,0.255679972210925,7.486634305667936,10416,2010,Crisis/ZLB
2010-06-23,HOENIG,Kansas City,0.26465627507019734,7.486634305667936,2604,2010,Crisis/ZLB
2010-06-23,KOCHERLAKOTA,Minneapolis,0.30424952333510263,7.486634305667936,5859,2010,Crisis/ZLB
2010-06-23,LACKER,Richmond,0.22560325115454835,7.486634305667936,10850,2010,Crisis/ZLB
2010-06-23,LOCKHART,Atlanta,0.2857710750119409,7.486634305667936,4557,2010,Crisis/ZLB
2010-06-23,PIANALTO,Cleveland,0.32233800810717567,7.486634305667936,1302,2010,Crisis/ZLB
2010-06-23,PLOSSER,Philadelphia,0.24401065192147622,7.486634305667936,7812,2010,Crisis/ZLB
2010-06-23,ROSENGREN,Boston,0.25356256742886785,7.486634305667936,3038,2010,Crisis/ZLB
2010-06-23,YELLEN,San Francisco,0.2990534013408593,7.486634305667936,2604,2010,Crisis/ZLB
2010-08-10,BULLARD,St. Louis,0.29995669022027044,6.061689791262037,1192,2010,Crisis/ZLB
2010-08-10,DUDLEY,New York,0.24079291956030596,6.061689791262037,2682,2010,Crisis/ZLB
2010-08-10,EVANS,Chicago,0.32915505501829895,6.061689791262037,596,2010,Crisis/ZLB
2010-08-10,FISHER,Dallas,0.24969438009358666,6.061689791262037,4470,2010,Crisis/ZLB
2010-08-10,HOENIG,Kansas City,0.3245332357180735,6.061689791262037,596,2010,Crisis/ZLB
2010-08-10,KOCHERLAKOTA,Minneapolis,0.25739199705055815,6.061689791262037,4917,2010,Crisis/ZLB
2010-08-10,LACKER,Richmond,0.23398467409896515,6.061689791262037,5364,2010,Crisis/ZLB
2010-08-10,LOCKHART,Atlanta,0.296210247489548,6.061689791262037,1788,2010,Crisis/ZLB
2010-08-10,PIANALTO,Cleveland,0.34770713571968587,6.061689791262037,894,2010,Crisis/ZLB
2010-08-10,PLOSSER,Philadelphia,0.38325400525689096,6.061689791262037,894,2010,Crisis/ZLB
2010-08-10,ROSENGREN,Boston,0.27742078209680393,6.061689791262037,894,2010,Crisis/ZLB
2010-08-10,YELLEN,San Francisco,0.3285321262121153,6.061689791262037,894,2010,Crisis/ZLB
2010-09-21,BULLARD,St. Louis,0.30484984506801416,10.8511729101659,2000,2010,Crisis/ZLB
2010-09-21,DUDLEY,New York,0.2957548688121791,10.8511729101659,750,2010,Crisis/ZLB
2010-09-21,EVANS,Chicago,0.3210014180699462,10.8511729101659,1000,2010,Crisis/ZLB
2010-09-21,FISHER,Dallas,0.2457973111447185,10.8511729101659,3250,2010,Crisis/ZLB
2010-09-21,HOENIG,Kansas City,0.3211399488674989,10.8511729101659,500,2010,Crisis/ZLB
2010-09-21,KOCHERLAKOTA,Minneapolis,0.28318560513842184,10.8511729101659,1500,2010,Crisis/ZLB
2010-09-21,LACKER,Richmond,0.25637453216232964,10.8511729101659,2750,2010,Crisis/ZLB
2010-09-21,LOCKHART,Atlanta,0.311726468842466,10.8511729101659,1125,2010,Crisis/ZLB
2010-09-21,PIANALTO,Cleveland,0.32083543071435217,10.8511729101659,500,2010,Crisis/ZLB
2010-09-21,PLOSSER,Philadelphia,0.2858950652394224,10.8511729101659,2250,2010,Crisis/ZLB
2010-09-21,ROSENGREN,Boston,0.29422394239237665,10.8511729101659,750,2010,Crisis/ZLB
2010-09-21,YELLEN,San Francisco,0.31628936128995355,10.8511729101659,1125,2010,Crisis/ZLB
2010-11-03,BULLARD,St. Louis,0.25623093297727106,9.719039915554095,8700,2010,Crisis/ZLB
2010-11-03,DUDLEY,New York,0.2734738748310626,9.719039915554095,6380,2010,Crisis/ZLB
2010-11-03,EVANS,Chicago,0.29235887003789907,9.719039915554095,10440,2010,Crisis/ZLB
2010-11-03,FISHER,Dallas,0.23529565827674345,9.719039915554095,17400,2010,Crisis/ZLB
2010-11-03,HOENIG,Kansas City,0.29490209708899606,9.719039915554095,2320,2010,Crisis/ZLB
2010-11-03,KOCHERLAKOTA,Minneapolis,0.26408849109466453,9.719039915554095,20880,2010,Crisis/ZLB
2010-11-03,LACKER,Richmond,0.2350283351792915,9.719039915554095,22620,2010,Crisis/ZLB
2010-11-03,LOCKHART,Atlanta,0.30090446266815835,9.719039915554095,6960,2010,Crisis/ZLB
2010-11-03,PIANALTO,Cleveland,0.30656941595849985,9.719039915554095,1160,2010,Crisis/ZLB
2010-11-03,PLOSSER,Philadelphia,0.23163680331745568,9.719039915554095,9280,2010,Crisis/ZLB
2010-11-03,ROSENGREN,Boston,0.293083539714055,9.719039915554095,1740,2010,Crisis/ZLB
2010-11-03,YELLEN,San Francisco,0.3043089514689635,9.719039915554095,4350,2010,Crisis/ZLB
2010-12-14,BULLARD,St. Louis,0.2692469202990891,9.552093849118512,1428,2010,Crisis/ZLB
2010-12-14,DUDLEY,New York,0.26472347701962595,9.552093849118512,1666,2010,Crisis/ZLB
2010-12-14,EVANS,Chicago,0.29636498745932904,9.552093849118512,714,2010,Crisis/ZLB
2010-12-14,FISHER,Dallas,0.2802776899101565,9.552093849118512,3094,2010,Crisis/ZLB
2010-12-14,HOENIG,Kansas City,0.2864994330313817,9.552093849118512,476,2010,Crisis/ZLB
2010-12-14,KOCHERLAKOTA,Minneapolis,0.22797911146300176,9.552093849118512,1071,2010,Crisis/ZLB
2010-12-14,LACKER,Richmond,0.24150672477503163,9.552093849118512,1904,2010,Crisis/ZLB
2010-12-14,LOCKHART,Atlanta,0.2822023073426481,9.552093849118512,3213,2010,Crisis/ZLB
2010-12-14,PIANALTO,Cleveland,0.3034187145468882,9.552093849118512,476,2010,Crisis/ZLB
2010-12-14,PLOSSER,Philadelphia,0.30987188698082013,9.552093849118512,714,2010,Crisis/ZLB
2010-12-14,ROSENGREN,Boston,0.24766659538594565,9.552093849118512,952,2010,Crisis/ZLB
2010-12-14,YELLEN,San Francisco,0.30641625771882103,9.552093849118512,714,2010,Crisis/ZLB
2011-01-26,BULLARD,St. Louis,0.2814960988937671,7.6587698973269775,9128,2011,Crisis/ZLB
2011-01-26,DUDLEY,New York,0.2276798070901562,7.6587698973269775,18256,2011,Crisis/ZLB
2011-01-26,EVANS,Chicago,0.25820766078316676,7.6587698973269775,10432,2011,Crisis/ZLB
2011-01-26,FISHER,Dallas,0.24352992936909035,7.6587698973269775,20212,2011,Crisis/ZLB
2011-01-26,HOENIG,Kansas City,0.2483754993199648,7.6587698973269775,5868,2011,Crisis/ZLB
2011-01-26,KOCHERLAKOTA,Minneapolis,0.25458488301948157,7.6587698973269775,23472,2011,Crisis/ZLB
2011-01-26,LACKER,Richmond,0.2507793487494435,7.6587698973269775,17604,2011,Crisis/ZLB
2011-01-26,LOCKHART,Atlanta,0.280002816707642,7.6587698973269775,6846,2011,Crisis/ZLB
2011-01-26,PIANALTO,Cleveland,0.3140287563128307,7.6587698973269775,1956,2011,Crisis/ZLB
2011-01-26,PLOSSER,Philadelphia,0.2544401753935355,7.6587698973269775,11736,2011,Crisis/ZLB
2011-01-26,ROSENGREN,Boston,0.27816604121792754,7.6587698973269775,4564,2011,Crisis/ZLB
2011-01-26,YELLEN,San Francisco,0.28379062355646795,7.6587698973269775,20538,2011,Crisis/ZLB
2011-03-15,BULLARD,St. Louis,0.24002022487626537,8.232608227418813,7680,2011,Crisis/ZLB
2011-03-15,DUDLEY,New York,0.22071735689894098,8.232608227418813,8192,2011,Crisis/ZLB
2011-03-15,EVANS,Chicago,0.2751793659598892,8.232608227418813,4608,2011,Crisis/ZLB
2011-03-15,FISHER,Dallas,0.27129910282645,8.232608227418813,15360,2011,Crisis/ZLB
2011-03-15,HOENIG,Kansas City,0.28990074001822075,8.232608227418813,4608,2011,Crisis/ZLB
2011-03-15,KOCHERLAKOTA,Minneapolis,0.23531197789199004,8.232608227418813,14592,2011,Crisis/ZLB
2011-03-15,LACKER,Richmond,0.27017975017180146,8.232608227418813,8192,2011,Crisis/ZLB
2011-03-15,LOCKHART,Atlanta,0.23256519627592417,8.232608227418813,16896,2011,Crisis/ZLB
2011-03-15,PIANALTO,Cleveland,0.28409337609394403,8.232608227418813,1024,2011,Crisis/ZLB
2011-03-15,PLOSSER,Philadelphia,0.26694143062884385,8.232608227418813,8704,2011,Crisis/ZLB
2011-03-15,ROSENGREN,Boston,0.2630665544659607,8.232608227418813,1536,2011,Crisis/ZLB
2011-03-15,WILLIAMS,San Francisco,0.24456412102168287,8.232608227418813,4608,2011,Crisis/ZLB
2011-03-15,YELLEN,San Francisco,0.26746435220591813,8.232608227418813,19200,2011,Crisis/ZLB
2011-04-27,BULLARD,St. Louis,0.284569309575102,8.377405314695402,7680,2011,Crisis/ZLB
2011-04-27,DUDLEY,New York,0.29969549775813575,8.377405314695402,3584,2011,Crisis/ZLB
2011-04-27,EVANS,Chicago,0.2575246660281351,8.377405314695402,6656,2011,Crisis/ZLB
2011-04-27,FISHER,Dallas,0.28256020851424696,8.377405314695402,6656,2011,Crisis/ZLB
2011-04-27,HOENIG,Kansas City,0.24243234426243307,8.377405314695402,6656,2011,Crisis/ZLB
2011-04-27,KOCHERLAKOTA,Minneapolis,0.26855188344053166,8.377405314695402,16896,2011,Crisis/ZLB
2011-04-27,LACKER,Richmond,0.24300011282239506,8.377405314695402,16896,2011,Crisis/ZLB
2011-04-27,LOCKHART,Atlanta,0.27469109922953894,8.377405314695402,4608,2011,Crisis/ZLB
2011-04-27,PIANALTO,Cleveland,0.3179648884744695,8.377405314695402,1536,2011,Crisis/ZLB
2011-04-27,PLOSSER,Philadelphia,0.24940245560348676,8.377405314695402,12288,2011,Crisis/ZLB
2011-04-27,ROSENGREN,Boston,0.29114308915464826,8.377405314695402,1536,2011,Crisis/ZLB
2011-04-27,WILLIAMS,San Francisco,0.2727864822748731,8.377405314695402,3072,2011,Crisis/ZLB
2011-04-27,YELLEN,San Francisco,0.30370186854124526,8.377405314695402,3072,2011,Crisis/ZLB
2011-06-22,BULLARD,St. Louis,0.2815951918492732,4.529210756589688,12204,2011,Crisis/ZLB
2011-06-22,DUDLEY,New York,0.24911371979259622,4.529210756589688,20340,2011,Crisis/ZLB
2011-06-22,EVANS,Chicago,0.28845170482913074,4.529210756589688,6102,2011,Crisis/ZLB
2011-06-22,FISHER,Dallas,0.28202553922920537,4.529210756589688,19662,2011,Crisis/ZLB
2011-06-22,HOENIG,Kansas City,0.26144093850438543,4.529210756589688,6102,2011,Crisis/ZLB
2011-06-22,KOCHERLAKOTA,Minneapolis,0.2687768924409974,4.529210756589688,18306,2011,Crisis/ZLB
2011-06-22,LACKER,Richmond,0.2751726094733103,4.529210756589688,18306,2011,Crisis/ZLB
2011-06-22,LOCKHART,Atlanta,0.2901507915768366,4.529210756589688,6102,2011,Crisis/ZLB
2011-06-22,PIANALTO,Cleveland,0.33792396427495075,4.529210756589688,2034,2011,Crisis/ZLB
2011-06-22,PLOSSER,Philadelphia,0.28248130977021013,4.529210756589688,13560,2011,Crisis/ZLB
2011-06-22,ROSENGREN,Boston,0.298461225506843,4.529210756589688,6102,2011,Crisis/ZLB
2011-06-22,WILLIAMS,San Francisco,0.3041260991715909,4.529210756589688,7119,2011,Crisis/ZLB
2011-06-22,YELLEN,San Francisco,0.32001548010529773,4.529210756589688,12204,2011,Crisis/ZLB
2011-08-09,BULLARD,St. Louis,0.2884939292517583,4.230443988326406,4950,2011,Crisis/ZLB
2011-08-09,DUDLEY,New York,0.26130445594204876,4.230443988326406,6300,2011,Crisis/ZLB
2011-08-09,EVANS,Chicago,0.2897440616034509,4.230443988326406,6750,2011,Crisis/ZLB
2011-08-09,FISHER,Dallas,0.2576590397228291,4.230443988326406,13050,2011,Crisis/ZLB
2011-08-09,HOENIG,Kansas City,0.249652232574344,4.230443988326406,5400,2011,Crisis/ZLB
2011-08-09,KOCHERLAKOTA,Minneapolis,0.28150081761732904,4.230443988326406,7425,2011,Crisis/ZLB
2011-08-09,LACKER,Richmond,0.2631320992623224,4.230443988326406,1350,2011,Crisis/ZLB
2011-08-09,LOCKHART,Atlanta,0.2549453197089265,4.230443988326406,3375,2011,Crisis/ZLB
2011-08-09,PIANALTO,Cleveland,0.3122339021766691,4.230443988326406,900,2011,Crisis/ZLB
2011-08-09,PLOSSER,Philadelphia,0.25925591433466255,4.230443988326406,8100,2011,Crisis/ZLB
2011-08-09,ROSENGREN,Boston,0.3369880022835112,4.230443988326406,2250,2011,Crisis/ZLB
2011-08-09,WILLIAMS,San Francisco,0.31962353140063254,4.230443988326406,1350,2011,Crisis/ZLB
2011-08-09,YELLEN,San Francisco,0.2537530606209358,4.230443988326406,5400,2011,Crisis/ZLB
2011-09-21,BULLARD,St. Louis,0.2851074939567078,8.61034363594445,10688,2011,Crisis/ZLB
2011-09-21,DUDLEY,New York,0.253949960503911,8.61034363594445,20708,2011,Crisis/ZLB
2011-09-21,EVANS,Chicago,0.2556765463453396,8.61034363594445,6680,2011,Crisis/ZLB
2011-09-21,FISHER,Dallas,0.27048913823560944,8.61034363594445,18036,2011,Crisis/ZLB
2011-09-21,GEORGE,Kansas City,0.2762903276089877,8.61034363594445,2004,2011,Crisis/ZLB
2011-09-21,KOCHERLAKOTA,Minneapolis,0.2762161815950187,8.61034363594445,22044,2011,Crisis/ZLB
2011-09-21,LACKER,Richmond,0.2528565576949699,8.61034363594445,31396,2011,Crisis/ZLB
2011-09-21,LOCKHART,Atlanta,0.2978038761336685,8.61034363594445,10020,2011,Crisis/ZLB
2011-09-21,PIANALTO,Cleveland,0.29895758564138375,8.61034363594445,4008,2011,Crisis/ZLB
2011-09-21,PLOSSER,Philadelphia,0.2718473568333957,8.61034363594445,8684,2011,Crisis/ZLB
2011-09-21,ROSENGREN,Boston,0.24494014957975865,8.61034363594445,8016,2011,Crisis/ZLB
2011-09-21,WILLIAMS,San Francisco,0.2936150357382164,8.61034363594445,5010,2011,Crisis/ZLB
2011-09-21,YELLEN,San Francisco,0.29972944709430377,8.61034363594445,5010,2011,Crisis/ZLB
2011-11-02,BULLARD,St. Louis,0.253715495499233,6.196775710885866,12236,2011,Crisis/ZLB
2011-11-02,DUDLEY,New York,0.23228660178746924,6.196775710885866,15428,2011,Crisis/ZLB
2011-11-02,EVANS,Chicago,0.30028000822113615,6.196775710885866,6384,2011,Crisis/ZLB
2011-11-02,FISHER,Dallas,0.23215901957953103,6.196775710885866,10640,2011,Crisis/ZLB
2011-11-02,GEORGE,Kansas City,0.2961722106865531,6.196775710885866,1596,2011,Crisis/ZLB
2011-11-02,KOCHERLAKOTA,Minneapolis,0.2562728717149644,6.196775710885866,19152,2011,Crisis/ZLB
2011-11-02,LACKER,Richmond,0.24259874959009187,6.196775710885866,15960,2011,Crisis/ZLB
2011-11-02,LOCKHART,Atlanta,0.26753113809015383,6.196775710885866,6384,2011,Crisis/ZLB
2011-11-02,MESTER,Cleveland,0.24863629780818755,6.196775710885866,1064,2011,Crisis/ZLB
2011-11-02,PIANALTO,Cleveland,0.2846290588243967,6.196775710885866,3192,2011,Crisis/ZLB
2011-11-02,PLOSSER,Philadelphia,0.2679154700163041,6.196775710885866,6916,2011,Crisis/ZLB
2011-11-02,ROSENGREN,Boston,0.2985202744056632,6.196775710885866,2128,2011,Crisis/ZLB
2011-11-02,WILLIAMS,San Francisco,0.2653899444740625,6.196775710885866,5586,2011,Crisis/ZLB
