date,district,unemployment_rate,unemployment_gap
1987-09-01,3,4.166666666666667,-1.9556944444444442
1987-09-01,4,7.199999999999999,1.0776388888888881
1987-09-01,5,5.666666666666667,-0.4556944444444442
1987-09-01,6,6.9,0.7776388888888892
1987-09-01,7,6.459999999999999,0.33763888888888793
1987-09-01,8,7.05,0.9276388888888887
1987-09-01,9,5.425,-0.6973611111111113
1987-09-01,10,6.483333333333333,0.36097222222222225
1987-09-01,11,9.85,3.7276388888888885
1987-09-01,12,6.4,0.2776388888888892
1987-10-01,1,3.216666666666667,-2.8574537037037038
1987-10-01,2,4.6,-1.474120370370371
1987-10-01,3,4.166666666666667,-1.9074537037037036
1987-10-01,4,7.15,1.0758796296296298
1987-10-01,5,5.616666666666667,-0.4574537037037034
1987-10-01,6,6.840000000000001,0.7658796296296302
1987-10-01,7,6.38,0.30587962962962933
1987-10-01,8,7.0,0.9258796296296294
1987-10-01,9,5.375,-0.6991203703703706
1987-10-01,10,6.4,0.3258796296296298
1987-10-01,11,9.8,3.72587962962963
1987-10-01,12,6.344444444444445,0.27032407407407444
1987-11-01,1,3.15,-2.842916666666666
1987-11-01,2,4.5,-1.492916666666666
1987-11-01,3,4.166666666666667,-1.826249999999999
1987-11-01,4,7.050000000000001,1.0570833333333347
1987-11-01,5,5.566666666666666,-0.4262499999999996
1987-11-01,6,6.74,0.7470833333333342
1987-11-01,7,6.3,0.3070833333333338
1987-11-01,8,6.85,0.8570833333333336
1987-11-01,9,5.325,-0.6679166666666658
1987-11-01,10,6.3,0.3070833333333338
1987-11-01,11,9.7,3.7070833333333333
1987-11-01,12,6.266666666666667,0.2737500000000006
1987-12-01,1,3.1,-2.8202314814814824
1987-12-01,2,4.4,-1.5202314814814821
1987-12-01,3,4.133333333333334,-1.7868981481481487
1987-12-01,4,7.050000000000001,1.1297685185185182
1987-12-01,5,5.533333333333334,-0.3868981481481484
1987-12-01,6,6.659999999999999,0.7397685185185168
1987-12-01,7,6.18,0.25976851851851723
1987-12-01,8,6.75,0.8297685185185175
1987-12-01,9,5.225,-0.6952314814814828
1987-12-01,10,6.233333333333333,0.3131018518518509
1987-12-01,11,9.6,3.679768518518517
1987-12-01,12,6.177777777777778,0.25754629629629555
1988-01-01,1,3.033333333333333,-2.8159722222222223
1988-01-01,2,4.3,-1.5493055555555557
1988-01-01,3,4.133333333333334,-1.7159722222222218
1988-01-01,4,7.050000000000001,1.2006944444444452
1988-01-01,5,5.45,-0.39930555555555536
1988-01-01,6,6.6,0.7506944444444441
1988-01-01,7,6.1,0.2506944444444441
1988-01-01,8,6.65,0.8006944444444448
1988-01-01,9,5.125,-0.7243055555555555
1988-01-01,10,6.15,0.3006944444444448
1988-01-01,11,9.5,3.6506944444444445
1988-01-01,12,6.1,0.2506944444444441
1988-02-01,1,2.9333333333333336,-2.838379629629629
1988-02-01,2,4.1,-1.671712962962963
1988-02-01,3,4.066666666666666,-1.7050462962962962
1988-02-01,4,7.0,1.2282870370370373
1988-02-01,5,5.416666666666667,-0.3550462962962957
1988-02-01,6,6.56,0.788287037037037
1988-02-01,7,6.02,0.24828703703703692
1988-02-01,8,6.65,0.8782870370370377
1988-02-01,9,5.075,-0.6967129629629625
1988-02-01,10,6.05,0.27828703703703717
1988-02-01,11,9.4,3.6282870370370377
1988-02-01,12,5.988888888888889,0.21717592592592627
1988-03-01,1,2.9,-2.804212962962963
1988-03-01,2,4.0,-1.7042129629629628
1988-03-01,3,3.966666666666667,-1.737546296296296
1988-03-01,4,6.949999999999999,1.2457870370370365
1988-03-01,5,5.349999999999999,-0.354212962962964
1988-03-01,6,6.5,0.7957870370370372
1988-03-01,7,5.92,0.21578703703703717
1988-03-01,8,6.65,0.9457870370370376
1988-03-01,9,5.025,-0.6792129629629624
1988-03-01,10,5.966666666666666,0.26245370370370313
1988-03-01,11,9.3,3.595787037037038
1988-03-01,12,5.922222222222222,0.21800925925925885
1988-04-01,1,2.8833333333333333,-2.7678240740740736
1988-04-01,2,4.0,-1.651157407407407
1988-04-01,3,3.9333333333333336,-1.7178240740740733
1988-04-01,4,6.9,1.2488425925925934
1988-04-01,5,5.3,-0.3511574074074071
1988-04-01,6,6.42,0.768842592592593
1988-04-01,7,5.779999999999999,0.12884259259259245
1988-04-01,8,6.65,0.9988425925925934
1988-04-01,9,4.975,-0.6761574074074073
1988-04-01,10,5.883333333333333,0.23217592592592595
1988-04-01,11,9.2,3.5488425925925924
1988-04-01,12,5.888888888888889,0.23773148148148238
1988-05-01,1,2.9166666666666665,-2.718611111111111
1988-05-01,2,4.0,-1.6352777777777776
1988-05-01,3,3.9333333333333336,-1.701944444444444
1988-05-01,4,6.85,1.214722222222222
1988-05-01,5,5.266666666666667,-0.368611111111111
1988-05-01,6,6.42,0.7847222222222223
1988-05-01,7,5.720000000000001,0.08472222222222303
1988-05-01,8,6.7,1.0647222222222226
1988-05-01,9,5.0,-0.6352777777777776
1988-05-01,10,5.8500000000000005,0.21472222222222292
1988-05-01,11,9.1,3.464722222222222
1988-05-01,12,5.866666666666666,0.23138888888888864
1988-06-01,1,3.0,-2.6224537037037043
1988-06-01,2,4.1,-1.5224537037037047
1988-06-01,3,3.9,-1.7224537037037044
1988-06-01,4,6.8,1.1775462962962955
1988-06-01,5,5.233333333333333,-0.38912037037037095
1988-06-01,6,6.42,0.7975462962962956
1988-06-01,7,5.68,0.057546296296295374
1988-06-01,8,6.75,1.1275462962962957
1988-06-01,9,4.975,-0.6474537037037047
1988-06-01,10,5.8,0.17754629629629548
1988-06-01,11,9.0,3.3775462962962957
1988-06-01,12,5.811111111111111,0.18865740740740655
1988-07-01,1,3.0500000000000003,-2.5598148148148145
1988-07-01,2,4.2,-1.4098148148148146
1988-07-01,3,3.9333333333333336,-1.6764814814814812
1988-07-01,4,6.75,1.1401851851851852
1988-07-01,5,5.2,-0.40981481481481463
1988-07-01,6,6.42,0.8101851851851851
1988-07-01,7,5.62,0.010185185185185297
1988-07-01,8,6.75,1.1401851851851852
1988-07-01,9,4.95,-0.6598148148148146
1988-07-01,10,5.766666666666667,0.1568518518518518
1988-07-01,11,8.9,3.2901851851851855
1988-07-01,12,5.777777777777778,0.16796296296296287
1988-08-01,1,3.1333333333333333,-2.4720833333333334
1988-08-01,2,4.3,-1.305416666666667
1988-08-01,3,3.966666666666667,-1.63875
1988-08-01,4,6.7,1.0945833333333335
1988-08-01,5,5.133333333333333,-0.47208333333333385
1988-08-01,6,6.459999999999999,0.8545833333333324
1988-08-01,7,5.58,-0.025416666666666643
1988-08-01,8,6.75,1.1445833333333333
1988-08-01,9,4.925,-0.6804166666666669
1988-08-01,10,5.733333333333333,0.12791666666666668
1988-08-01,11,8.85,3.244583333333333
1988-08-01,12,5.733333333333333,0.12791666666666668
1988-09-01,1,3.1666666666666665,-2.424907407407408
1988-09-01,2,4.4,-1.1915740740740741
1988-09-01,3,4.0,-1.5915740740740745
1988-09-01,4,6.65,1.0584259259259259
1988-09-01,5,5.116666666666666,-0.4749074074074082
1988-09-01,6,6.48,0.888425925925926
1988-09-01,7,5.58,-0.011574074074074403
1988-09-01,8,6.699999999999999,1.1084259259259248
1988-09-01,9,4.9,-0.6915740740740741
1988-09-01,10,5.7,0.1084259259259257
1988-09-01,11,8.75,3.1584259259259255
1988-09-01,12,5.655555555555555,0.06398148148148053
1988-10-01,1,3.1666666666666665,-2.3850925925925934
1988-10-01,2,4.4,-1.1517592592592596
1988-10-01,3,3.966666666666667,-1.5850925925925932
1988-10-01,4,6.550000000000001,0.9982407407407408
1988-10-01,5,5.1000000000000005,-0.4517592592592594
1988-10-01,6,6.5200000000000005,0.9682407407407405
1988-10-01,7,5.54,-0.011759259259259913
1988-10-01,8,6.699999999999999,1.1482407407407393
1988-10-01,9,4.85,-0.7017592592592603
1988-10-01,10,5.6000000000000005,0.048240740740740584
1988-10-01,11,8.65,3.0982407407407404
1988-10-01,12,5.577777777777778,0.02601851851851844
1988-11-01,1,3.1666666666666665,-2.3316203703703713
1988-11-01,2,4.5,-0.9982870370370378
1988-11-01,3,3.966666666666667,-1.531620370370371
1988-11-01,4,6.4,0.9017129629629625
1988-11-01,5,5.016666666666667,-0.4816203703703712
1988-11-01,6,6.48,0.9817129629629626
1988-11-01,7,5.48,-0.01828703703703738
1988-11-01,8,6.65,1.1517129629629625
1988-11-01,9,4.775,-0.7232870370370375
1988-11-01,10,5.533333333333334,0.0350462962962963
1988-11-01,11,8.5,3.001712962962962
1988-11-01,12,5.511111111111111,0.012824074074073266
1988-12-01,1,3.1166666666666667,-2.290185185185185
1988-12-01,2,4.5,-0.9068518518518518
1988-12-01,3,3.9,-1.5068518518518519
1988-12-01,4,6.2,0.7931481481481484
1988-12-01,5,4.95,-0.4568518518518516
1988-12-01,6,6.42,1.0131481481481481
1988-12-01,7,5.340000000000001,-0.06685185185185105
1988-12-01,8,6.550000000000001,1.143148148148149
1988-12-01,9,4.75,-0.6568518518518518
1988-12-01,10,5.416666666666667,0.009814814814815165
1988-12-01,11,8.35,2.943148148148148
1988-12-01,12,5.388888888888889,-0.017962962962962514
1989-01-01,1,3.1,-2.2262037037037037
1989-01-01,2,4.5,-0.8262037037037038
1989-01-01,3,3.8333333333333335,-1.4928703703703703
1989-01-01,4,6.0,0.6737962962962962
1989-01-01,5,4.866666666666666,-0.4595370370370375
1989-01-01,6,6.38,1.0537962962962961
1989-01-01,7,5.24,-0.08620370370370356
1989-01-01,8,6.5,1.1737962962962962
1989-01-01,9,4.65,-0.6762037037037034
1989-01-01,10,5.316666666666666,-0.009537037037037344
1989-01-01,11,8.25,2.9237962962962962
1989-01-01,12,5.277777777777778,-0.048425925925926094
1989-02-01,1,3.15,-2.1216203703703704
1989-02-01,2,4.6,-0.6716203703703707
1989-02-01,3,3.766666666666667,-1.5049537037037033
1989-02-01,4,5.9,0.62837962962963
1989-02-01,5,4.833333333333333,-0.4382870370370373
1989-02-01,6,6.28,1.00837962962963
1989-02-01,7,5.16,-0.1116203703703702
1989-02-01,8,6.449999999999999,1.178379629629629
1989-02-01,9,4.625,-0.6466203703703703
1989-02-01,10,5.233333333333333,-0.03828703703703695
1989-02-01,11,8.05,2.7783796296296304
1989-02-01,12,5.211111111111111,-0.060509259259259096
1989-03-01,1,3.216666666666667,-2.0156481481481476
1989-03-01,2,4.6,-0.6323148148148148
1989-03-01,3,3.8,-1.4323148148148146
1989-03-01,4,5.85,0.6176851851851852
1989-03-01,5,4.833333333333333,-0.3989814814814814
1989-03-01,6,6.26,1.0276851851851854
1989-03-01,7,5.1,-0.13231481481481477
1989-03-01,8,6.35,1.1176851851851852
1989-03-01,9,4.6,-0.6323148148148148
1989-03-01,10,5.183333333333333,-0.04898148148148174
1989-03-01,11,7.85,2.6176851851851852
1989-03-01,12,5.144444444444445,-0.0878703703703696
1989-04-01,1,3.35,-1.8874999999999997
1989-04-01,2,4.7,-0.5374999999999996
1989-04-01,3,3.8666666666666663,-1.3708333333333336
1989-04-01,4,5.85,0.6124999999999998
1989-04-01,5,4.8500000000000005,-0.3874999999999993
1989-04-01,6,6.220000000000001,0.9825000000000008
1989-04-01,7,5.08,-0.15749999999999975
1989-04-01,8,6.35,1.1124999999999998
1989-04-01,9,4.6,-0.6375000000000002
1989-04-01,10,5.183333333333334,-0.05416666666666625
1989-04-01,11,7.699999999999999,2.4624999999999995
1989-04-01,12,5.1,-0.13750000000000018
1989-05-01,1,3.5,-1.7494907407407405
1989-05-01,2,4.7,-0.5494907407407403
1989-05-01,3,3.9333333333333336,-1.316157407407407
1989-05-01,4,5.9,0.6505092592592598
1989-05-01,5,4.883333333333334,-0.36615740740740677
1989-05-01,6,6.220000000000001,0.9705092592592601
1989-05-01,7,5.16,-0.08949074074074037
1989-05-01,8,6.25,1.0005092592592595
1989-05-01,9,4.625,-0.6244907407407405
1989-05-01,10,5.183333333333333,-0.06615740740740783
1989-05-01,11,7.550000000000001,2.30050925925926
1989-05-01,12,5.0888888888888895,-0.16060185185185105
1989-06-01,1,3.683333333333333,-1.590555555555556
1989-06-01,2,4.8,-0.47388888888888925
1989-06-01,3,4.033333333333333,-1.2405555555555559
1989-06-01,4,5.9,0.6261111111111113
1989-06-01,5,4.883333333333333,-0.3905555555555562
1989-06-01,6,6.2,0.9261111111111111
1989-06-01,7,5.220000000000001,-0.05388888888888843
1989-06-01,8,6.3,1.0261111111111108
1989-06-01,9,4.65,-0.6238888888888887
1989-06-01,10,5.2,-0.07388888888888889
1989-06-01,11,7.35,2.0761111111111106
1989-06-01,12,5.066666666666666,-0.20722222222222264
1989-07-01,1,3.85,-1.4576388888888885
1989-07-01,2,4.9,-0.4076388888888882
1989-07-01,3,4.133333333333334,-1.1743055555555548
1989-07-01,4,6.0,0.6923611111111114
1989-07-01,5,4.916666666666667,-0.3909722222222216
1989-07-01,6,6.18,0.8723611111111111
1989-07-01,7,5.32,0.012361111111111711
1989-07-01,8,6.25,0.9423611111111114
1989-07-01,9,4.675,-0.6326388888888888
1989-07-01,10,5.2,-0.1076388888888884
1989-07-01,11,7.199999999999999,1.8923611111111107
1989-07-01,12,5.066666666666666,-0.24097222222222214
1989-08-01,1,4.016666666666667,-1.3101851851851851
1989-08-01,2,5.0,-0.3268518518518517
1989-08-01,3,4.233333333333333,-1.0935185185185183
1989-08-01,4,6.0,0.6731481481481483
1989-08-01,5,4.916666666666667,-0.41018518518518476
1989-08-01,6,6.18,0.853148148148148
1989-08-01,7,5.42,0.0931481481481482
1989-08-01,8,6.2,0.8731481481481485
1989-08-01,9,4.7,-0.6268518518518515
1989-08-01,10,5.216666666666667,-0.11018518518518494
1989-08-01,11,6.95,1.6231481481481485
1989-08-01,12,5.088888888888889,-0.23796296296296315
1989-09-01,1,4.183333333333333,-1.1631481481481494
1989-09-01,2,5.0,-0.34648148148148206
1989-09-01,3,4.3,-1.0464814814814822
1989-09-01,4,6.050000000000001,0.7035185185185187
1989-09-01,5,4.916666666666667,-0.4298148148148151
1989-09-01,6,6.16,0.8135185185185181
1989-09-01,7,5.5200000000000005,0.1735185185185184
1989-09-01,8,6.25,0.9035185185185179
1989-09-01,9,4.7,-0.6464814814814819
1989-09-01,10,5.2,-0.14648148148148188
1989-09-01,11,6.800000000000001,1.4535185185185187
1989-09-01,12,5.077777777777778,-0.26870370370370367
1989-10-01,1,4.316666666666666,-1.0154166666666669
1989-10-01,2,5.1,-0.23208333333333364
1989-10-01,3,4.333333333333333,-0.9987500000000002
1989-10-01,4,6.05,0.7179166666666665
1989-10-01,5,4.916666666666667,-0.4154166666666663
1989-10-01,6,6.1,0.7679166666666664
1989-10-01,7,5.5600000000000005,0.2279166666666672
1989-10-01,8,6.199999999999999,0.867916666666666
1989-10-01,9,4.625,-0.7070833333333333
1989-10-01,10,5.15,-0.18208333333333293
1989-10-01,11,6.6,1.2679166666666664
1989-10-01,12,5.033333333333333,-0.29875000000000007
1989-11-01,1,4.433333333333334,-0.8968981481481482
1989-11-01,2,5.2,-0.13023148148148156
1989-11-01,3,4.366666666666667,-0.9635648148148146
1989-11-01,4,6.0,0.6697685185185183
1989-11-01,5,4.9,-0.4302314814814814
1989-11-01,6,6.08,0.7497685185185183
1989-11-01,7,5.58,0.24976851851851833
1989-11-01,8,6.199999999999999,0.8697685185185176
1989-11-01,9,4.625,-0.7052314814814817
1989-11-01,10,5.083333333333333,-0.2468981481481487
1989-11-01,11,6.45,1.1197685185185184
1989-11-01,12,5.044444444444444,-0.28578703703703745
1989-12-01,1,4.583333333333333,-0.7211574074074081
1989-12-01,2,5.2,-0.10449074074074094
1989-12-01,3,4.4,-0.9044907407407408
1989-12-01,4,5.95,0.6455092592592591
1989-12-01,5,4.883333333333333,-0.42115740740740826
1989-12-01,6,6.0600000000000005,0.7555092592592594
1989-12-01,7,5.58,0.27550925925925895
1989-12-01,8,6.15,0.8455092592592592
1989-12-01,9,4.575,-0.7294907407407409
1989-12-01,10,4.983333333333333,-0.3211574074074077
1989-12-01,11,6.300000000000001,0.9955092592592596
1989-12-01,12,4.988888888888889,-0.3156018518518522
1990-01-01,1,4.666666666666667,-0.6096759259259255
1990-01-01,2,5.2,-0.07634259259259224
1990-01-01,3,4.4,-0.8763425925925921
1990-01-01,4,5.85,0.5736574074074072
1990-01-01,5,4.8500000000000005,-0.4263425925925919
1990-01-01,6,6.04,0.7636574074074076
1990-01-01,7,5.54,0.2636574074074076
1990-01-01,8,6.15,0.8736574074074079
1990-01-01,9,4.525,-0.7513425925925921
1990-01-01,10,4.916666666666667,-0.35967592592592545
1990-01-01,11,6.199999999999999,0.9236574074074069
1990-01-01,12,4.977777777777778,-0.29856481481481456
1990-02-01,1,4.8,-0.4603703703703701
1990-02-01,2,5.1,-0.16037037037037027
1990-02-01,3,4.433333333333334,-0.8270370370370363
1990-02-01,4,5.8,0.5396296296296299
1990-02-01,5,4.866666666666667,-0.3937037037037028
1990-02-01,6,6.0,0.7396296296296301
1990-02-01,7,5.48,0.2196296296296305
1990-02-01,8,6.15,0.8896296296296304
1990-02-01,9,4.55,-0.7103703703703701
1990-02-01,10,4.816666666666666,-0.4437037037037035
1990-02-01,11,6.15,0.8896296296296304
1990-02-01,12,4.977777777777778,-0.28259259259259206
1990-03-01,1,4.9,-0.3266666666666662
1990-03-01,2,5.1,-0.12666666666666693
1990-03-01,3,4.4,-0.8266666666666662
1990-03-01,4,5.7,0.4733333333333336
1990-03-01,5,4.9,-0.3266666666666662
1990-03-01,6,5.98,0.7533333333333339
1990-03-01,7,5.44,0.21333333333333382
1990-03-01,8,6.1,0.8733333333333331
1990-03-01,9,4.45,-0.7766666666666664
1990-03-01,10,4.733333333333333,-0.4933333333333332
1990-03-01,11,6.050000000000001,0.8233333333333341
1990-03-01,12,4.966666666666667,-0.2599999999999998
1990-04-01,1,5.05,-0.18495370370370345
1990-04-01,2,5.0,-0.23495370370370328
1990-04-01,3,4.433333333333334,-0.8016203703703697
1990-04-01,4,5.65,0.4150462962962971
1990-04-01,5,4.966666666666667,-0.2682870370370365
1990-04-01,6,6.0200000000000005,0.7850462962962972
1990-04-01,7,5.38,0.14504629629629662
1990-04-01,8,6.1,0.8650462962962964
1990-04-01,9,4.475,-0.7599537037037036
1990-04-01,10,4.683333333333334,-0.5516203703703697
1990-04-01,11,6.050000000000001,0.8150462962962974
1990-04-01,12,5.011111111111111,-0.2238425925925922
1990-05-01,1,5.15,-0.10745370370370377
1990-05-01,2,5.0,-0.25745370370370413
1990-05-01,3,4.466666666666667,-0.7907870370370373
1990-05-01,4,5.65,0.3925462962962962
1990-05-01,5,5.066666666666666,-0.1907870370370377
1990-05-01,6,6.0200000000000005,0.7625462962962963
1990-05-01,7,5.4,0.14254629629629623
1990-05-01,8,6.1,0.8425462962962955
1990-05-01,9,4.525,-0.7324537037037038
1990-05-01,10,4.65,-0.6074537037037038
1990-05-01,11,6.050000000000001,0.7925462962962966
1990-05-01,12,5.011111111111111,-0.24634259259259306
1990-06-01,1,5.3,-0.01944444444444482
1990-06-01,2,5.0,-0.31944444444444464
1990-06-01,3,4.566666666666666,-0.7527777777777782
1990-06-01,4,5.65,0.3305555555555557
1990-06-01,5,5.216666666666667,-0.10277777777777786
1990-06-01,6,6.1,0.780555555555555
1990-06-01,7,5.4,0.08055555555555571
1990-06-01,8,6.15,0.8305555555555557
1990-06-01,9,4.55,-0.7694444444444448
1990-06-01,10,4.683333333333334,-0.6361111111111111
1990-06-01,11,6.15,0.8305555555555557
1990-06-01,12,5.066666666666666,-0.2527777777777782
1990-07-01,1,5.466666666666666,0.05749999999999922
1990-07-01,2,5.1,-0.30916666666666703
1990-07-01,3,4.666666666666667,-0.7424999999999997
1990-07-01,4,5.7,0.2908333333333335
1990-07-01,5,5.383333333333333,-0.02583333333333382
1990-07-01,6,6.18,0.770833333333333
1990-07-01,7,5.48,0.07083333333333375
1990-07-01,8,6.25,0.8408333333333333
1990-07-01,9,4.6,-0.809166666666667
1990-07-01,10,4.733333333333333,-0.6758333333333333
1990-07-01,11,6.25,0.8408333333333333
1990-07-01,12,5.1,-0.30916666666666703
1990-08-01,1,5.633333333333333,0.09101851851851794
1990-08-01,2,5.3,-0.2423148148148151
1990-08-01,3,4.866666666666666,-0.6756481481481487
1990-08-01,4,5.8,0.2576851851851849
1990-08-01,5,5.566666666666666,0.024351851851851514
1990-08-01,6,6.32,0.7776851851851854
1990-08-01,7,5.5600000000000005,0.01768518518518558
1990-08-01,8,6.45,0.9076851851851853
1990-08-01,9,4.7,-0.8423148148148147
1990-08-01,10,4.766666666666667,-0.7756481481481483
1990-08-01,11,6.4,0.8576851851851854
1990-08-01,12,5.144444444444444,-0.397870370370371
1990-09-01,1,5.833333333333333,0.13787037037036942
1990-09-01,2,5.4,-0.29546296296296326
1990-09-01,3,5.433333333333334,-0.26212962962963005
1990-09-01,4,5.95,0.25453703703703656
1990-09-01,5,5.783333333333334,0.08787037037037049
1990-09-01,6,6.4,0.7045370370370367
1990-09-01,7,5.64,-0.055462962962963935
1990-09-01,8,6.6,0.904537037037036
1990-09-01,9,4.75,-0.9454629629629636
1990-09-01,10,4.866666666666666,-0.8287962962962974
1990-09-01,11,6.5,0.8045370370370364
1990-09-01,12,5.188888888888889,-0.5065740740740745
1990-10-01,1,6.083333333333333,0.2156481481481478
1990-10-01,2,5.7,-0.16768518518518505
1990-10-01,3,5.766666666666667,-0.10101851851851862
1990-10-01,4,6.1,0.23231481481481442
1990-10-01,5,5.966666666666666,0.09898148148148067
1990-10-01,6,6.56,0.6923148148148144
1990-10-01,7,5.779999999999999,-0.08768518518518587
1990-10-01,8,6.75,0.8823148148148148
1990-10-01,9,4.8,-1.0676851851851854
1990-10-01,10,4.966666666666667,-0.9010185185185184
1990-10-01,11,6.65,0.7823148148148151
1990-10-01,12,5.288888888888889,-0.5787962962962965
1990-11-01,1,6.333333333333333,0.31185185185185205
1990-11-01,2,5.9,-0.12148148148148064
1990-11-01,3,6.033333333333334,0.011851851851853112
1990-11-01,4,6.3,0.27851851851851883
1990-11-01,5,6.166666666666667,0.14518518518518597
1990-11-01,6,6.659999999999999,0.6385185185185183
1990-11-01,7,5.92,-0.10148148148148106
1990-11-01,8,6.9,0.8785185185185194
1990-11-01,9,4.85,-1.1714814814814813
1990-11-01,10,5.066666666666666,-0.9548148148148146
1990-11-01,11,6.75,0.728518518518519
1990-11-01,12,5.377777777777777,-0.6437037037037037
1990-12-01,1,6.616666666666667,0.43402777777777857
1990-12-01,2,6.2,0.017361111111111605
1990-12-01,3,6.233333333333333,0.05069444444444482
1990-12-01,4,6.55,0.36736111111111125
1990-12-01,5,6.3500000000000005,0.16736111111111196
1990-12-01,6,6.82,0.6373611111111117
1990-12-01,7,6.08,-0.1026388888888885
1990-12-01,8,7.0,0.8173611111111114
1990-12-01,9,4.925,-1.2576388888888888
1990-12-01,10,5.1000000000000005,-1.082638888888888
1990-12-01,11,6.85,0.6673611111111111
1990-12-01,12,5.466666666666667,-0.7159722222222218
1991-01-01,1,6.9,0.5746759259259262
1991-01-01,2,6.4,0.0746759259259262
1991-01-01,3,6.4,0.0746759259259262
1991-01-01,4,6.8,0.47467592592592567
1991-01-01,5,6.516666666666667,0.19134259259259245
1991-01-01,6,6.92,0.5946759259259258
1991-01-01,7,6.220000000000001,-0.10532407407407351
1991-01-01,8,7.1,0.7746759259259255
1991-01-01,9,4.975,-1.3503240740740745
1991-01-01,10,5.166666666666667,-1.1586574074074072
1991-01-01,11,6.949999999999999,0.6246759259259251
1991-01-01,12,5.555555555555555,-0.7697685185185188
1991-02-01,1,7.15,0.6979629629629631
1991-02-01,2,6.7,0.24796296296296294
1991-02-01,3,6.566666666666666,0.11462962962962919
1991-02-01,4,6.95,0.49796296296296294
1991-02-01,5,6.683333333333333,0.23129629629629544
1991-02-01,6,7.0,0.5479629629629628
1991-02-01,7,6.38,-0.07203703703703734
1991-02-01,8,7.1,0.6479629629629624
1991-02-01,9,5.05,-1.4020370370370374
1991-02-01,10,5.2,-1.252037037037037
1991-02-01,11,7.0,0.5479629629629628
1991-02-01,12,5.644444444444444,-0.8075925925925933
1991-03-01,1,7.35,0.7880092592592591
1991-03-01,2,7.0,0.4380092592592595
1991-03-01,3,6.6000000000000005,0.03800925925926002
1991-03-01,4,7.1,0.5380092592592591
1991-03-01,5,6.8,0.2380092592592593
1991-03-01,6,7.08,0.5180092592592596
1991-03-01,7,6.5,-0.06199074074074051
1991-03-01,8,7.2,0.6380092592592597
1991-03-01,9,5.075,-1.4869907407407403
1991-03-01,10,5.183333333333334,-1.378657407407407
1991-03-01,11,7.1,0.5380092592592591
1991-03-01,12,5.755555555555556,-0.8064351851851841
1991-04-01,1,7.466666666666666,0.867546296296295
1991-04-01,2,7.2,0.6008796296296293
1991-04-01,3,6.633333333333333,0.034212962962961946
1991-04-01,4,7.1,0.5008796296296287
1991-04-01,5,6.900000000000001,0.30087962962963033
1991-04-01,6,7.1,0.5008796296296287
1991-04-01,7,6.5200000000000005,-0.07912037037037045
1991-04-01,8,7.15,0.5508796296296294
1991-04-01,9,5.075,-1.5241203703703707
1991-04-01,10,5.166666666666667,-1.432453703703704
1991-04-01,11,7.1,0.5008796296296287
1991-04-01,12,5.777777777777778,-0.8213425925925932
1991-05-01,1,7.533333333333334,0.9232870370370376
1991-05-01,2,7.3,0.6899537037037033
1991-05-01,3,6.6000000000000005,-0.010046296296295942
1991-05-01,4,7.050000000000001,0.43995370370370424
1991-05-01,5,6.95,0.3399537037037037
1991-05-01,6,7.140000000000001,0.5299537037037041
1991-05-01,7,6.5,-0.11004629629629648
1991-05-01,8,7.1,0.48995370370370317
1991-05-01,9,5.075,-1.5350462962962963
1991-05-01,10,5.116666666666667,-1.4933796296296293
1991-05-01,11,7.1,0.48995370370370317
1991-05-01,12,5.855555555555556,-0.7544907407407404
1991-06-01,1,7.533333333333334,0.9410648148148155
1991-06-01,2,7.4,0.8077314814814818
1991-06-01,3,6.5,-0.09226851851851858
1991-06-01,4,7.0,0.4077314814814814
1991-06-01,5,6.983333333333333,0.3910648148148148
1991-06-01,6,7.1,0.5077314814814811
1991-06-01,7,6.459999999999999,-0.1322685185185195
1991-06-01,8,7.0,0.4077314814814814
1991-06-01,9,5.025,-1.5672685185185182
1991-06-01,10,5.083333333333333,-1.5089351851851855
1991-06-01,11,7.1,0.5077314814814811
1991-06-01,12,5.922222222222222,-0.670046296296297
1991-07-01,1,7.483333333333333,0.9364814814814819
1991-07-01,2,7.4,0.8531481481481489
1991-07-01,3,6.466666666666666,-0.08018518518518558
1991-07-01,4,6.9,0.3531481481481489
1991-07-01,5,6.983333333333333,0.4364814814814819
1991-07-01,6,7.040000000000001,0.49314814814814945
1991-07-01,7,6.4,-0.14685185185185112
1991-07-01,8,6.85,0.30314814814814817
1991-07-01,9,4.95,-1.5968518518518513
1991-07-01,10,5.033333333333333,-1.5135185185185183
1991-07-01,11,7.1,0.5531481481481482
1991-07-01,12,5.955555555555556,-0.5912962962962958
1991-08-01,1,7.466666666666666,0.935462962962962
1991-08-01,2,7.4,0.8687962962962965
1991-08-01,3,6.4,-0.1312037037037035
1991-08-01,4,6.85,0.3187962962962958
1991-08-01,5,7.05,0.518796296296296
1991-08-01,6,7.0200000000000005,0.4887962962962966
1991-08-01,7,6.36,-0.17120370370370352
1991-08-01,8,6.800000000000001,0.26879629629629687
1991-08-01,9,4.9,-1.6312037037037035
1991-08-01,10,5.033333333333334,-1.4978703703703697
1991-08-01,11,7.050000000000001,0.5187962962962969
1991-08-01,12,6.044444444444444,-0.48675925925925956
1991-09-01,1,7.466666666666666,0.9129629629629621
1991-09-01,2,7.5,0.9462962962962962
1991-09-01,3,6.466666666666666,-0.08703703703703791
1991-09-01,4,6.800000000000001,0.2462962962962969
1991-09-01,5,7.133333333333333,0.579629629629629
