date,ntfs_change,spread_2_10_change,fg_score,fg_strength,avg_dissent,regional_dissent_share
2011-06-22,-8.464534846519989,-2.9100149869917935,0.008956115256491204,0.008956115256491204,0.2794845028790196,0.3333333333333333
2011-08-09,-12.696766952345584,-16.520006885528595,0.008648893714750305,0.008648893714750305,0.24984186822183888,0.36
2011-09-21,15.676760405901291,-31.520001590251965,0.009954770941944524,0.009954770941944524,0.22576881275018645,0.4583333333333333
2011-11-02,-2.175328139646737,8.020004630088318,0.03315094877272551,0.03315094877272551,0.26606977978669144,0.4230769230769231
2011-12-13,5.5860450500968994,-16.140002012252896,0.004007559352640189,0.004007559352640189,0.25654428699559034,0.4583333333333333
2012-01-25,-13.614773255688206,-8.61000120639761,-0.03210307396133938,0.03210307396133938,0.3221266539236912,0.3870967741935484
2012-03-13,20.512046041586096,19.099998474122092,-0.02482600150438996,0.02482600150438996,0.2530996815025889,0.5
2012-04-25,-4.079693734377088,-0.6599992513653952,-0.007050528559579217,0.007050528559579217,0.2894851146597482,0.46153846153846156
2012-06-20,0.497047244406712,-2.840003371239308,-0.03198964874006949,0.03198964874006949,0.2789383710920108,0.3548387096774194
2012-08-01,0.08717716226840366,-1.489989459514618,-0.02453662418804159,0.02453662418804159,0.3052100542414957,0.3793103448275862
2012-09-13,1.9824760028823718,10.760006308555404,0.04832728801653108,0.04832728801653108,0.2807249217435884,0.3548387096774194
2012-10-24,8.464425687618338,6.000006198883101,0.03866841450349501,0.03866841450349501,0.19761592923214572,0.38461538461538464
2012-12-12,3.794411402635589,7.5199946761131065,0.02838210414584108,0.02838210414584108,0.28190790899674617,0.3333333333333333
2013-01-30,-2.081048800595653,1.6799986362455055,0.02800372892852887,0.02800372892852887,0.24982363952976752,0.37037037037037035
2013-03-20,4.356308391688479,1.7599940299990235,0.03394194512576565,0.03394194512576565,0.28377631353160115,0.30303030303030304
2013-05-01,-1.7237727551261628,-3.5300061106675162,0.03535310378154932,0.03535310378154932,0.22020553242357913,0.4
2013-06-19,15.252993305038586,15.889987349510681,0.03108962424362982,0.03108962424362982,0.2904135409360797,0.35714285714285715
2013-07-31,1.3866357480857905,10.710009932517295,0.03997866210687928,0.03997866210687928,0.24050762597391984,0.3076923076923077
2013-09-18,-9.486549762983332,-4.80999350547795,0.03719685404678341,0.03719685404678341,0.30006675590685666,0.2962962962962963
2013-10-30,-0.9430757305195936,5.289998650550221,0.03833107343761111,0.03833107343761111,0.2624352375030305,0.4166666666666667
2013-12-18,5.338821691267626,7.5699836015695965,0.035672644517600105,0.035672644517600105,0.2776543030155746,0.25925925925925924
2014-01-29,-11.250915654579547,-2.7500182390215677,0.03834602783812435,0.03834602783812435,0.27448212208274664,0.28
2014-03-19,21.280514786670945,1.7700135707857,0.043884614402117106,0.043884614402117106,0.27137832876925755,0.3181818181818182
