Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20030129
McDonough,Vice Chairman,Yes,20030129
Bernanke,Governor,Yes,20030129
Bies,Governor,Yes,20030129
Broaddus,President,Yes,20030129
Ferguson,Governor,Yes,20030129
Gramlich,Governor,Yes,20030129
Guynn,Presidnet,Yes,20030129
Kohn,Governor,Yes,20030129
Moskow,President,Yes,20030129
Olson,Governor,Yes,20030129
Parry,President,Yes,20030129
