Voters,Greeting,Vote,date
Powell,Chairman,Yes,20180321
Dudley,Vice Chairman,Yes,20180321
Barkin,President,Yes,20180321
Bostic,President,Yes,20180321
Brainard,Governor,Yes,20180321
Mester,President,Yes,20180321
Quarles,Governor,Yes,20180321
Williams,President,Yes,20180321
