Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20020626
McDonough,Vice Chairman,Yes,20020626
Bies,Governor,Yes,20020626
Ferguson,Governor,Yes,20020626
Gramlich,Governor,Yes,20020626
Jordan,President,Yes,20020626
McTeer,President,Yes,20020626
Olson,Governor,Yes,20020626
Santomero,President,Yes,20020626
Stern,President,Yes,20020626
