Voters,Greeting,Vote,date
Yellen,Chair,Yes,20160316
Dudley,Vice Chairman,Yes,20160316
Brainard,Governor,Yes,20160316
Bullard,President,Yes,20160316
Fischer,Governor,Yes,20160316
George,President,No,20160316
Mester,President,Yes,20160316
Powell,Governor,Yes,20160316
Rosengren,President,Yes,20160316
Tarullo,Governor,Yes,20160316
