Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20021106
McDonough,Vice Chairman,Yes,20021106
Bernanke,Governer,Yes,20021106
Bies,Governor,Yes,20021106
Ferguson,Governor,Yes,20021106
Gramlich,Governor,Yes,20021106
Jordan,President,Yes,20021106
Kohn,Governor,Yes,20021106
McTeer,President,Yes,20021106
Olson,Governor,Yes,20021106
Santomero,President,Yes,20021106
Stern,President,Yes,20021106
