Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20070628
Geithner,Vice Chairman,Yes,20070628
Hoenig,President,Yes,20070628
Kohn,Governor,Yes,20070628
Kroszner,Governor,Yes,20070628
Minehan,President,Yes,20070628
Mishkin,Governor,Yes,20070628
Moskow,President,Yes,20070628
Poole,President,Yes,20070628
Warsh,Governor,Yes,20070628
