Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20091216
Dudley,Vice Chairman,Yes,20091216
Duke,Governor,Yes,20091216
Evans,President,Yes,20091216
Kohn,Governor,Yes,20091216
Lacker,President,Yes,20091216
Lockhart,President,Yes,20091216
Tarullo,Governor,Yes,20091216
Warsh,Governor,Yes,20091216
Yellen,President,Yes,20091216
