Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,19961217
McDonough,Vice Chairman,Yes,19961217
Boehne,President,Yes,19961217
Jordan,President,Yes,19961217
Kelley,Governor,Yes,19961217
Lindsey,Governor,Yes,19961217
McTeer,President,Yes,19961217
Meyer,Governor,Yes,19961217
Phillips,Governor,Yes,19961217
Rivlin,Governor,Yes,19961217
Stern,President,Yes,19961217
Yellen,Governor,Yes,19961217
