Voters,Greeting,Vote,date
Yellen,Chair,Yes,20170920
Dudley,Vice Chairman,Yes,20170920
Brainard,Governor,Yes,20170920
Evans,President,Yes,20170920
Fischer,Governor,Yes,20170920
Harker,President,Yes,20170920
Kaplan,President,Yes,20170920
Kashkari,President,Yes,20170920
Powell,Governor,Yes,20170920
