Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,19970819
McDonough,Vice Chairman,Yes,19970819
Broaddus,President,Yes,19970819
Guynn,President,Yes,19970819
Kelley,Governor,Yes,19970819
Meyer,Governor,Yes,19970819
Moskow,President,Yes,19970819
Parry,President,Yes,19970819
Phillips,Governor,Yes,19970819
Rivlin,Governor,Yes,19970819
