Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20080318
Geithner,Vice Chairman,Yes,20080318
Fisher,President,No,20080318
Kohn,Governor,Yes,20080318
Kroszner,Governor,Yes,20080318
Mishkin,Governor,Yes,20080318
Pianalto,President,Yes,20080318
Plosser,President,No,20080318
Stern,President,Yes,20080318
Warsh,Governor,Yes,20080318
