Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20090923
Dudley,Vice Chairman,Yes,20090923
Duke,Governor,Yes,20090923
Evans,President,Yes,20090923
Kohn,Governor,Yes,20090923
Lacker,President,Yes,20090923
Lockhart,President,Yes,20090923
Tarullo,Governor,Yes,20090923
Warsh,Governor,Yes,20090923
Yellen,President,Yes,20090923
