Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,19980701
McDonough,Vice Chairman,Yes,19980701
Ferguson,Governor,Yes,19980701
Gramlich,Governor,Yes,19980701
Hoenig,President,Yes,19980701
Jordan,President,Yes,19980701
Kelley,Governor,Yes,19980701
Meyer,Governor,Yes,19980701
Minehan,Preisdent,Yes,19980701
Poole,President,Yes,19980701
Rivlin,Governor,Yes,19980701
