Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20001115
McDonough,Vice Chairman,Yes,20001115
Broaddus,Preisdent,Yes,20001115
Ferguson,Governor,Yes,20001115
Gramlich,Governor,Yes,20001115
Kelley,President,Yes,20001115
Jordan,President,Yes,20001115
Kelley,Governor,Yes,20001115
Meyer,Governor,Yes,20001115
Moskow,President,Yes,20001115
Parry,President,Yes,20001115
