Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,19941220
McDonough,Vice Chairman,Yes,19941220
Blinder,Governor,Yes,19941220
Broaddus,President,Yes,19941220
Forrestal,President,Yes,19941220
Jordan,President,Yes,19941220
Kelley,Governor,Yes,19941220
Laware,Governor,No,19941220
Lindsey,Governor,Yes,19941220
Parry,President,Yes,19941220
Phillips,Governor,Yes,19941220
Yellen,Governor,Yes,19941220
