Voters,Greeting,Vote,date
Powell,Chairman,Yes,20180502
Dudley,Vice Chairman,Yes,20180502
Barkin,President,Yes,20180502
Bostic,President,Yes,20180502
Brainard,Governor,Yes,20180502
Mester,President,Yes,20180502
Quarles,Governor,Yes,20180502
Williams,President,Yes,20180502
