Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20050202
Geithner,Vice Chairman,Yes,20050202
Bernanke,Governor,Yes,20050202
Bies,Governor,Yes,20050202
Ferguson,Governor,Yes,20050202
Gramlich,Governor,Yes,20050202
Guynn,President,Yes,20050202
Kohn,Governor,Yes,20050202
Moskow,President,Yes,20050202
Olson,Governor,Yes,20050202
Santomero,President,Yes,20050202
Stern, President,Yes,20050202
