Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,19960924
McDonough,Vice Chairman,Yes,19960924
Boehne,President,Yes,19960924
Jordan,President,Yes,19960924
Kelley,Governor,Yes,19960924
Lindsey,Governor,Yes,19960924
McTeer,President,Yes,19960924
Meyer,Governor,Yes,19960924
Phillips,Governor,Yes,19960924
Rivlin,Governor,Yes,19960924
Stern,President,No,19960924
Yellen,Governor,Yes,19960924
