Voters,Greeting,Vote,date
Yellen,Chair,Yes,20141217
Dudley,Vice Chairman,Yes,20141217
Brainard,Governor,Yes,20141217
Fischer,Governor,Yes,20141217
Fisher,President,No,20141217
Kocherlakota,President,No,20141217
Mester,President,Yes,20141217
Plosser,President,No,20141217
Powell,Governor,Yes,20141217
Tarullo,Governor,Yes,20141217
