Voters,Greeting,Vote,date
Yellen,Chair,Yes,20140430
Dudley,Vice Chairman,Yes,20140430
Fisher,President,Yes,20140430
Kocherlakota,President,Yes,20140430
Pianalto,President,Yes,20140430
Plosser,President,Yes,20140430
Powell,Governor,Yes,20140430
Stein,Governor,Yes,20140430
Tarullo,Governor,Yes,20140430
