Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20040810
Geithner,Vice Chairman,Yes,20040810
Bernanke,Governor,Yes,20040810
Bies,Governor,Yes,20040810
Ferguson,Governor,Yes,20040810
Gramlich,Governor,Yes,20040810
Hoenig,Preisdent,Yes,20040810
Kohn,Governor,Yes,20040810
Minehan,President,Yes,20040810
Olson,Governor,Yes,20040810
Pianalto,President,Yes,20040810
Poole, President,Yes,20040810
