Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20130731
Dudley,Vice Chairman,Yes,20130731
Bullard,President,Yes,20130731
Duke,Governor,Yes,20130731
Evans,President,Yes,20130731
George,President,No,20130731
Powell,Governor,Yes,20130731
Raskin,Governor,Yes,20130731
Rosengren,President,Yes,20130731
Stein,Governor,Yes,20130731
Tarullo,Governor,Yes,20130731
Yellen,Governor,Yes,20130731
