Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20060131
Geithner,Vice Chairman,Yes,20060131
Bies,Governor,Yes,20060131
Ferguson,Governor,Yes,20060131
Guynn,President,Yes,20060131
Kohn,Governor,Yes,20060131
Lacker,President,Yes,20060131
Olson,Governor,Yes,20060131
Pianalto,President,Yes,20060131
Yellen,President,Yes,20060131
