Voters,Greeting,Vote,date
Yellen,Chair,Yes,20150429
Dudley,Vice Chairman,Yes,20150429
Brainard,Governor,Yes,20150429
Evans,President,Yes,20150429
Fischer,Governor,Yes,20150429
Lacker,President,Yes,20150429
Lockhart,President,Yes,20150429
Powell,Governor,Yes,20150429
Tarullo,Governor,Yes,20150429
Williams,President,Yes,20150429
