Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,19970520
McDonough,Vice Chairman,Yes,19970520
Broaddus,President,No,19970520
Guynn,President,Yes,19970520
Kelley,Governor,Yes,19970520
Meyer,Governor,Yes,19970520
Moskow,President,Yes,19970520
Parry,President,Yes,19970520
Phillips,Governor,Yes,19970520
Rivlin,Governor,Yes,19970520
