Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20110427
Dudley,Vice Chairman,Yes,20110427
Duke,Governor,Yes,20110427
Evans,President,Yes,20110427
Fisher,President,Yes,20110427
Kocherlakota,President,Yes,20110427
Plosser,President,Yes,20110427
Raskin,Governor,Yes,20110427
Tarullo,Governor,Yes,20110427
Yellen,Governor,Yes,20110427
