Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,19990330
McDonough,Vice Chairman,Yes,19990330
Boehne,Preisdent,Yes,19990330
Ferguson,Governor,Yes,19990330
Gramlich,Governor,Yes,19990330
Kelley,Governor,Yes,19990330
McTeer,President,Yes,19990330
Meyer,Governor,Yes,19990330
Moskow,Preisdent,Yes,19990330
Rivlin,Governor,Yes,19990330
Stern,President,Yes,19990330
