Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20000822
McDonough,Vice Chairman,Yes,20000822
Broaddus,Preisdent,Yes,20000822
Ferguson,Governor,Yes,20000822
Gramlich,Governor,Yes,20000822
Guynn,President,Yes,20000822
Jordan,President,Yes,20000822
Kelley,Governor,Yes,20000822
Meyer,Governor,Yes,20000822
Parry,President,Yes,20000822
