Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20130501
Dudley,Vice Chairman,Yes,20130501
Bullard,President,Yes,20130501
Duke,Governor,Yes,20130501
Evans,President,Yes,20130501
George,President,No,20130501
Powell,Governor,Yes,20130501
Raskin,Governor,Yes,20130501
Rosengren,President,Yes,20130501
Stein,Governor,Yes,20130501
Tarullo,Governor,Yes,20130501
Yellen,Governor,Yes,20130501
