Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,19990203
McDonough,Vice Chairman,Yes,19990203
Boehne,Preisdent,Yes,19990203
Ferguson,Governor,Yes,19990203
Gramlich,Governor,Yes,19990203
Kelley,Governor,Yes,19990203
McTeer,President,Yes,19990203
Meyer,Governor,Yes,19990203
Moskow,Preisdent,Yes,19990203
Rivlin,Governor,Yes,19990203
Stern,President,Yes,19990203
