Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20080625
Geithner,Vice Chairman,Yes,20080625
Fisher,President,No,20080625
Kohn,Governor,Yes,20080625
Kroszner,Governor,Yes,20080625
Mishkin,Governor,Yes,20080625
Pianalto,President,Yes,20080625
Plosser,President,Yes,20080625
Stern,President,Yes,20080625
Warsh,Governor,Yes,20080625
