Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20060510
Geithner,Vice Chairman,Yes,20060510
Bies,Governor,Yes,20060510
Guynn,President,Yes,20060510
Kohn,Governor,Yes,20060510
Kroszner,Governor,Yes,20060510
Lacker,President,Yes,20060510
Olson,Governor,Yes,20060510
Pianalto,President,Yes,20060510
Warsh,Governor,Yes,20060510
Yellen,President,Yes,20060510
