Voters,Greeting,Vote,date
Yellen,Chair,Yes,20151216
Dudley,Vice Chairman,Yes,20151216
Brainard,Governor,Yes,20151216
Evans,President,Yes,20151216
Fischer,Governor,Yes,20151216
Lacker,President,Yes,20151216
Lockhart,President,Yes,20151216
Powell,Governor,Yes,20151216
Tarullo,Governor,Yes,20151216
Williams,President,Yes,20151216
