Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20060328
Geithner,Vice Chairman,Yes,20060328
Bies,Governor,Yes,20060328
Guynn,President,Yes,20060328
Kohn,Governor,Yes,20060328
Kroszner,Governor,Yes,20060328
Lacker,President,Yes,20060328
Olson,Governor,Yes,20060328
Pianalto,President,Yes,20060328
Warsh,Governor,Yes,20060328
Yellen,President,Yes,20060328
