Voters,Greeting,Vote,date
Yellen,Chair,Yes,20161214
Dudley,Vice Chairman,Yes,20161214
Brainard,Governor,Yes,20161214
Bullard,President,Yes,20161214
Fischer,Governor,Yes,20161214
George,President,No,20161214
Mester,President,No,20161214
Powell,Governor,Yes,20161214
Rosengren,President,Yes,20161214
Tarullo,Governor,Yes,20161214
