Voters,Greeting,Vote,date
Yellen,Chair,Yes,20150318
Dudley,Vice Chairman,Yes,20150318
Brainard,Governor,Yes,20150318
Evans,President,Yes,20150318
Fischer,Governor,Yes,20150318
Lacker,President,Yes,20150318
Lockhart,President,Yes,20150318
Powell,Governor,Yes,20150318
Tarullo,Governor,Yes,20150318
Williams,President,Yes,20150318
