Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,19971216
McDonough,Vice Chairman,Yes,19971216
Broaddus,President,No,19971216
Ferguson,Governor,Yes,19971216
Gramlich,Governor,Yes,19971216
Guynn,Preisdent,Yes,19971216
Kelley,Governor,Yes,19971216
Meyer,Governor,Yes,19971216
Moskow,President,Yes,19971216
Parry,President,Yes,19971216
Phillips,Governor,Yes,19971216
Rivlin,Governor,Yes,19971216
