Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20131218
Dudley,Vice Chairman,Yes,20131218
Bullard,President,Yes,20131218
Evans,President,Yes,20131218
George,President,Yes,20131218
Powell,Governor,Yes,20131218
Rosengren,President,No,20131218
Stein,Governor,Yes,20131218
Tarullo,Governor,Yes,20131218
Yellen,Governor,Yes,20131218
