Voters,Greeting,Vote,date
Yellen,Chair,Yes,20170503
Dudley,Vice Chairman,Yes,20170503
Brainard,Governor,Yes,20170503
Evans,President,Yes,20170503
Fischer,Governor,Yes,20170503
Harker,President,Yes,20170503
Kaplan,President,Yes,20170503
Kashkari,President,Yes,20170503
Powell,Governor,Yes,20170503
