,Speaker,transcript_text,clean_transcript_text,date
178,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Moskow,President Moskow,19970205
179,MR MOSKOW,MR MOSKOW Thank you Mr Chairman Overall 1996 was a very good year for the Seventh District For most of our key manufacturing industries shipments exceeded their early 1996 expectations and housing activity for the year as a whole was much stronger than anticipated As we move into 1997 expectations are that these sectors will continue to operate at very high levels but perhaps not quite as high as last year Specifically discussions with major producers in our District indicate that most of them are expecting 1997 sales to post small declines from 1996 levels These producers include autos construction equipment machine tools appliances and steel A major exception is the agricultural equipment industry which anticipates a better year than last year Most of our key industries are expecting the first half of 1997 to be stronger than the second half and current data and anecdotal reports offer very fewsigns that activity has declined so far Manufacturing activity in the District continued to expand in early 1997 as indicated by the purchasing managers' reports for Chicago Detroit and Milwaukee ·There has been some improvement in the heavy truck industry as noted in the GreenbookIn terms of consumer spending January looks like a repeat of December Theunderlying sales rate for light motor vehicles in January appears to have continued at about the December pace although the final aggregate sales number may come in higher for a couple of reasons Some foreign name plates reportedly are including some December sales in their January numbers and those name plates have increased incentives aggressively aided by the strengthening of the dollar Reports from retailers have been mixed but suggest on balance that January post-holiday sales are up from a year ago and about the same as in December For some retailers that means that January was better than they expected similar to what Jerry Jordan mentioned Large District retailers and discount chains entered 1997 with lower inventory levels than usual allowing at least some of them to avoid the heavy discounting often associated with January clearance salesLabor markets in the District are still very tight Unemployment rates in each of ourfive states continue to be below the national average Although there still does not appear to be a significant spillover into prices reports of increased pressure on wages have become more widespread The head of a major temporary help firm indicated to me that he definitely is seeing wage pressures He expects wages of temporary workers to increase an average of 5 percent this year in contrast to the 2 to 3 percent gains last year and unchanged wages in 1995Turning to the national outlook in December my assessment of 1996 was that gdp growth in the second half had decelerated from the pace in the first half Even so I expressedconcern that output was still somewhat above potential and looking forward that higher inflation rates were a risk With the fourth-quarter data now available it appears to me that the risks are clearly on the upside and they seem higher now than they did in December By the rules of the game to date this Committee has focused most of its inflation attention on the cpi and the core cpi and in the time that I have been here a 3 percent inflation rate was viewed as progress toward lower inflation With the recent methodological adjustments by BLS however we need to recalibrate that standard now to a lower number probably about 2-1/2 percent By this standard the Greenbook outlook for core cpi inflation in 1997 and 1998 has deteriorated substantially since last month,Thank you Mr Chairman Overall 1996 was a very good year for the Seventh District For most of our key manufacturing industries shipments exceeded their early 1996 expectations and housing activity for the year as a whole was much stronger than anticipated As we move into 1997 expectations are that these sectors will continue to operate at very high levels but perhaps not quite as high as last year Specifically discussions with major producers in our District indicate that most of them are expecting 1997 sales to post small declines from 1996 levels These producers include autos construction equipment machine tools appliances and steel A major exception is the agricultural equipment industry which anticipates a better year than last year Most of our key industries are expecting the first half of 1997 to be stronger than the second half and current data and anecdotal reports offer very fewsigns that activity has declined so far Manufacturing activity in the District continued to expand in early 1997 as indicated by the purchasing managers' reports for Chicago Detroit and Milwaukee ·There has been some improvement in the heavy truck industry as noted in the GreenbookIn terms of consumer spending January looks like a repeat of December Theunderlying sales rate for light motor vehicles in January appears to have continued at about the December pace although the final aggregate sales number may come in higher for a couple of reasons Some foreign name plates reportedly are including some December sales in their January numbers and those name plates have increased incentives aggressively aided by the strengthening of the dollar Reports from retailers have been mixed but suggest on balance that January post-holiday sales are up from a year ago and about the same as in December For some retailers that means that January was better than they expected similar to what Jerry Jordan mentioned Large District retailers and discount chains entered 1997 with lower inventory levels than usual allowing at least some of them to avoid the heavy discounting often associated with January clearance salesLabor markets in the District are still very tight Unemployment rates in each of ourfive states continue to be below the national average Although there still does not appear to be a significant spillover into prices reports of increased pressure on wages have become more widespread The head of a major temporary help firm indicated to me that he definitely is seeing wage pressures He expects wages of temporary workers to increase an average of 5 percent this year in contrast to the 2 to 3 percent gains last year and unchanged wages in 1995Turning to the national outlook in December my assessment of 1996 was that gdp growth in the second half had decelerated from the pace in the first half Even so I expressedconcern that output was still somewhat above potential and looking forward that higher inflation rates were a risk With the fourth-quarter data now available it appears to me that the risks are clearly on the upside and they seem higher now than they did in December By the rules of the game to date this Committee has focused most of its inflation attention on the cpi and the core cpi and in the time that I have been here a 3 percent inflation rate was viewed as progress toward lower inflation With the recent methodological adjustments by BLS however we need to recalibrate that standard now to a lower number probably about 2-1/2 percent By this standard the Greenbook outlook for core cpi inflation in 1997 and 1998 has deteriorated substantially since last month,19970205
180,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Guynn,President Guynn,19970205
181,MR GUYNN,MR GUYNN Thank you Mr Chairman The burst of year-end 1996 economic activity that shows up in the national data and that people have already mentioned around the table is not reflected in either the most recent data for our southeastern region or the anecdotal reports that we are getting from directors and other people we talk to While we would still characterize our regional growth as moderate we clearly are seeing some slowing from the pace that we saw earlier when our region led the nation in job growthIn manufacturing I have reported at almost every meeting on the weakness and the significant loss of jobs in the textile and apparel industries and that weakness continues We are now seeing weakness in both pulp and paper And as housing construction appears to have peaked we also are seeing some slowing in the production of home-related products like lumbercarpets and appliances That in fact is a cyclical development that we have come to expect because an important part of our manufacturing sector feeds off the national housing industry On the other hand our relatively new and quietly growing southern auto industry is showingsome modest strength and the prospects are for more of the same in the period ahead Reports of less robust capital spending plans by manufacturers in our region also suggest some deceleration in the pace of growth in the period aheadIn construction single-family home sales and construction have both slowed noticeably in our region and multifamily activity is now clearly past its peak Retail construction also has slowed At the same time commercial construction remains strong particularly that of office space where vacancy levels have gotten quite low We are seeing some speculative building in Atlanta and some other southern cities but not yet at a worrisome level for a region that needs space to accommodate companies moving into the areaRetailers who are coming off what they characterize as generally satisfactoryyear-end 1996 sales are telling us that they are comfortable with their inventory levels and their outlook for sales in 1997 The well-publicized freeze of vegetables in Florida was severe the worst in seven years with most of the crops damaged and losses around the state estimated at$250 million Crops like com and beans can be recycled in 45 to 60 days but imports of food from Mexico and other Latin American countries are reportedly taking up some of the slackFinally labor markets remain tight in our region I would characterize the change since our last meeting as indicating somewhat less pressure and somewhat fewer shortages in certain skills like those in construction but at the same time new geographic areas in the region are reporting tightness Even with continuing tightness extraordinary wage pressures are still isolated and do not yet appear to be spreadingAt the national level like almost everybody else we underestimated the strength of the economy in the fourth quarter Like the Greenbook and others we anticipate more moderate growth in 1997 and on into 1998 We are among those who see somewhat slower growth in1997 than is projected in the Greenbook and consequently we do not expect the unemployment rate to move quite so low as in the staff forecast The good balance we continue to see is encouraging and happily it leaves the economy in a position that is less vulnerable with regard to the inevitable shocks that will come along In my view the risks to such an outlook for economic activity are slightly to the upside and--as others have indicated--consumer spending represents the greatest risk If despite the deterioration in consumer balance sheets strong income growth and confidence fuel consumer spending beyond our estimates we certainly could get increased overall demand pressures In particular if consumers add to their spending by lowering their saving rate or capitalizing on their increase in wealth the pressures on resources will be exacerbatedOf course the tight labor markets that we have talked about and are watchingsely as well as the scenario that Ted Truman mentioned in which oil prices linger at higher levels could among other things create pressures that feed through to higher price inflation if accommodated by monetary policy As is always the case in judging inflationary risk we must make judgments about the current stance of policy While the recent experience with the growth of the monetary aggregates raises some questions other measures of policy including real rates of interest do not suggest to me that our policy is clearly in an accommodative stance Given that the broader measures of inflation and the adjusted cpi continue to hold at moderately low and relatively steady levels and are not projected to show any significant deterioration until 1998 we appear to be at a point where we can feel reasonably good about both the outlook and current policy Thank you Mr Chairman,Thank you Mr Chairman The burst of year-end 1996 economic activity that shows up in the national data and that people have already mentioned around the table is not reflected in either the most recent data for our southeastern region or the anecdotal reports that we are getting from directors and other people we talk to While we would still characterize our regional growth as moderate we clearly are seeing some slowing from the pace that we saw earlier when our region led the nation in job growthIn manufacturing I have reported at almost every meeting on the weakness and the significant loss of jobs in the textile and apparel industries and that weakness continues We are now seeing weakness in both pulp and paper And as housing construction appears to have peaked we also are seeing some slowing in the production of home-related products like lumbercarpets and appliances That in fact is a cyclical development that we have come to expect because an important part of our manufacturing sector feeds off the national housing industry On the other hand our relatively new and quietly growing southern auto industry is showingsome modest strength and the prospects are for more of the same in the period ahead Reports of less robust capital spending plans by manufacturers in our region also suggest some deceleration in the pace of growth in the period aheadIn construction single-family home sales and construction have both slowed noticeably in our region and multifamily activity is now clearly past its peak Retail construction also has slowed At the same time commercial construction remains strong particularly that of office space where vacancy levels have gotten quite low We are seeing some speculative building in Atlanta and some other southern cities but not yet at a worrisome level for a region that needs space to accommodate companies moving into the areaRetailers who are coming off what they characterize as generally satisfactoryyear-end 1996 sales are telling us that they are comfortable with their inventory levels and their outlook for sales in 1997 The well-publicized freeze of vegetables in Florida was severe the worst in seven years with most of the crops damaged and losses around the state estimated at$250 million Crops like com and beans can be recycled in 45 to 60 days but imports of food from Mexico and other Latin American countries are reportedly taking up some of the slackFinally labor markets remain tight in our region I would characterize the change since our last meeting as indicating somewhat less pressure and somewhat fewer shortages in certain skills like those in construction but at the same time new geographic areas in the region are reporting tightness Even with continuing tightness extraordinary wage pressures are still isolated and do not yet appear to be spreadingAt the national level like almost everybody else we underestimated the strength of the economy in the fourth quarter Like the Greenbook and others we anticipate more moderate growth in 1997 and on into 1998 We are among those who see somewhat slower growth in1997 than is projected in the Greenbook and consequently we do not expect the unemployment rate to move quite so low as in the staff forecast The good balance we continue to see is encouraging and happily it leaves the economy in a position that is less vulnerable with regard to the inevitable shocks that will come along In my view the risks to such an outlook for economic activity are slightly to the upside and--as others have indicated--consumer spending represents the greatest risk If despite the deterioration in consumer balance sheets strong income growth and confidence fuel consumer spending beyond our estimates we certainly could get increased overall demand pressures In particular if consumers add to their spending by lowering their saving rate or capitalizing on their increase in wealth the pressures on resources will be exacerbatedOf course the tight labor markets that we have talked about and are watchingsely as well as the scenario that Ted Truman mentioned in which oil prices linger at higher levels could among other things create pressures that feed through to higher price inflation if accommodated by monetary policy As is always the case in judging inflationary risk we must make judgments about the current stance of policy While the recent experience with the growth of the monetary aggregates raises some questions other measures of policy including real rates of interest do not suggest to me that our policy is clearly in an accommodative stance Given that the broader measures of inflation and the adjusted cpi continue to hold at moderately low and relatively steady levels and are not projected to show any significant deterioration until 1998 we appear to be at a point where we can feel reasonably good about both the outlook and current policy Thank you Mr Chairman,19970205
182,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Broaddus,President Broaddus,19970205
183,MR BROADDUS,"MR BROADDUS Mr Chairman overall economic growth in our District seems to be moderating a little The level of activity is still high especially in manufacturing Some of the information we have for our District differs somewhat from what Jack Guynn was saying about the Atlanta District We see substantial strength in a number of industries--chemicals in Virginia and West Virginia textiles for the first time in a while and lumber and aluminum products as well We hear that a number of plants in these industries are operating near full capacityLabor market conditions as seems to be the case elsewhere have not eased at all in our region as far as we can tell Reports of rising wages and prices--and this is where our information may differ a little from some things that other folks have said--while certainly not universal are more widespread now than they have been in the last several months To give you an example of the kind of anecdotal information we are getting along these linesof a large building materials and hardware chain told us that a number of his suppliers are now trying ""to go up in price"" to use his words To be a little more specific on this we did a special survey recently of about 100 firms in both the manufacturing and services sectorsOn the manufacturing side strong foreign competition is still keeping textile makers and metal producers from passing along increases in wages and the cost of basic materials But in some other industries--notably furniture and paper electrical equipment and machinery--we get reports that some of these companies are now able to pass along their wage and other cost increases more easily than had been the case in prior months For example one producer of electrical equipment said that his customers now see and understand that price increases this year are almost inevitable A manufacturer of bearings reported that his customers seem now to beresigned to some price increase later this year In the services sector nearly two-thirds of the firms we contacted reported increased business costs and half of these said that they expected to be able to pass through at least some of these higher costs to their customers Again this tendency is not universal but we see considerably more evidence of it and get more frequent comments along these lines than we did just a few months agoTurning to the national picture the projections we submitted are fairlyse to those in the Greenbook but we got there by a different route Let me quickly explain that We used a small VAR model in developing our projections When we initially generated projections under the assumption of no change in monetary policy the result was an increase in the cpi to a rate above 3 percent this year and next year despite the likelihood of some diminution in energy price pressures over this period So we then redeveloped our projection on the assumption that the Committee will take whatever policy actions seem to be required to hold the cpi at or below 3 percent starting in the period immediately ahead In our particular model this requires an increase in the funds rate of about 50 basis points early on The main point I want to make here though and I am trying to respond to the point that Jerry Jordan mentioned earlier is that our 3 percent cpi projection is not just an unconditional forecast but a projected result for the year ahead It is consistent with the Committee's longer-term projection for inflation based on the assumption that the Committee will take whatever policy action seems necessary to increase the probability that we will achieve our inflation objectiveWith respect to the Greenbook itself I have to say that the general contour of the Greenbook projection troubles me a little It shows the core cpi rising to about 3-1/4 percent in 1998 As I think someone else has already mentioned the rate would rise to about 3-1/2 percent except for the technical adjustments by the BLS Moreover the language of the Greenbook as Iread it suggests that the risk of error is tilted a bit to the upside in the current forecast What really caught my eye in the Greenbook though was a statement that our forecast has edged further in the direction of a more cyclical pattern of inflation overshooting which typically has been followed by monetary tightening and then a period of economic weakness I assume the tightening referred to here is the possibility of a very sharp tightening at some point down the road after we may have let things get away from us and that tightening could then be followed by a very weak economic outcome I hope we will do whatever we can to avoid that outcome Thank you","Mr Chairman overall economic growth in our District seems to be moderating a little The level of activity is still high especially in manufacturing Some of the information we have for our District differs somewhat from what Jack Guynn was saying about the Atlanta District We see substantial strength in a number of industries--chemicals in Virginia and West Virginia textiles for the first time in a while and lumber and aluminum products as well We hear that a number of plants in these industries are operating near full capacityLabor market conditions as seems to be the case elsewhere have not eased at all in our region as far as we can tell Reports of rising wages and prices--and this is where our information may differ a little from some things that other folks have said--while certainly not universal are more widespread now than they have been in the last several months To give you an example of the kind of anecdotal information we are getting along these linesof a large building materials and hardware chain told us that a number of his suppliers are now trying ""to go up in price"" to use his words To be a little more specific on this we did a special survey recently of about 100 firms in both the manufacturing and services sectorsOn the manufacturing side strong foreign competition is still keeping textile makers and metal producers from passing along increases in wages and the cost of basic materials But in some other industries--notably furniture and paper electrical equipment and machinery--we get reports that some of these companies are now able to pass along their wage and other cost increases more easily than had been the case in prior months For example one producer of electrical equipment said that his customers now see and understand that price increases this year are almost inevitable A manufacturer of bearings reported that his customers seem now to beresigned to some price increase later this year In the services sector nearly two-thirds of the firms we contacted reported increased business costs and half of these said that they expected to be able to pass through at least some of these higher costs to their customers Again this tendency is not universal but we see considerably more evidence of it and get more frequent comments along these lines than we did just a few months agoTurning to the national picture the projections we submitted are fairlyse to those in the Greenbook but we got there by a different route Let me quickly explain that We used a small VAR model in developing our projections When we initially generated projections under the assumption of no change in monetary policy the result was an increase in the cpi to a rate above 3 percent this year and next year despite the likelihood of some diminution in energy price pressures over this period So we then redeveloped our projection on the assumption that the Committee will take whatever policy actions seem to be required to hold the cpi at or below 3 percent starting in the period immediately ahead In our particular model this requires an increase in the funds rate of about 50 basis points early on The main point I want to make here though and I am trying to respond to the point that Jerry Jordan mentioned earlier is that our 3 percent cpi projection is not just an unconditional forecast but a projected result for the year ahead It is consistent with the Committee's longer-term projection for inflation based on the assumption that the Committee will take whatever policy action seems necessary to increase the probability that we will achieve our inflation objectiveWith respect to the Greenbook itself I have to say that the general contour of the Greenbook projection troubles me a little It shows the core cpi rising to about 3-1/4 percent in 1998 As I think someone else has already mentioned the rate would rise to about 3-1/2 percent except for the technical adjustments by the BLS Moreover the language of the Greenbook as Iread it suggests that the risk of error is tilted a bit to the upside in the current forecast What really caught my eye in the Greenbook though was a statement that our forecast has edged further in the direction of a more cyclical pattern of inflation overshooting which typically has been followed by monetary tightening and then a period of economic weakness I assume the tightening referred to here is the possibility of a very sharp tightening at some point down the road after we may have let things get away from us and that tightening could then be followed by a very weak economic outcome I hope we will do whatever we can to avoid that outcome Thank you",19970205
184,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Melzer,President Melzer,19970205
185,MR MELZER,MR MELZER Thanks Alan District economic activity has picked up in the past few months Auto dealers reported a flat November and December compared with a year ago but most expect a pickup in the first half of 1997 District auto production which benefits from the popularity of light trucks is expected to rise 36 percent in the first quarter from its year-ago level and to rise even more in the second quarter Most District contacts are optimistic about the near term Many firms have announced plans for expansion but tight labor markets remain a problem for many employers especially in the construction and information technology industries There are a few reports of rising prices mainly in the transportation and public utility sectors where increased energy costs are being passed along to customersAt the national level the economy is on a relatively balanced growth path With a 47 percent surge in the fourth quarter the year's real gdp growth came in at a rate of about 3-1/2 percent well above the 1-1/2 to 2-1/2 percent forecast range that we reported to the Congress a year ago Momentum from 1996 and the absence of significant imbalances in the economymake us optimistic about the growth outlook for 1997 Our projections are for real growth at about trend with a continued upward creep in the cpi by another couple of tenthsQuite apart from Jerry Jordan's letter I find this semi-annual forecasting exercise somewhat frustrating and potentially misleading We are asked to assume what would be an appropriate monetary policy in making our forecast In my view an appropriate policy would be one that moves inflation systematically lower over the next several years and one that makes that objective explicit This approach would certainly affect the inflation outlook for 1998 and 1999 and quite likely for 1997 as well In fact under such a policy regime our forecast for 1997 cpi inflation would be considerably lower than the one we actually submitted But if I submitted that lower number knowing the fomc has not shown much inclination to pursue the policy regime I just described and let us say some other members did as well what would be the result? The forecast range and perhaps the central tendency of the forecasts submitted by the members would be biased downward It would look as if the fomc as a group is more sanguine about the inflation outlook than it is in fact I think we need to be concerned about how the public interprets these forecasts because they could be used to decipher our implicit inflationobjectives What did the public learn from 1996? In February we projected cpi inflation in a 2-1/2 to 3 percent range As the year progressed both output and inflation came in well above expectations and long-term bond yields rose yet we took no policy actions Instead we raised the cpi inflation forecast in July to a range of 3 to 3-1/4 percent So what is the message aboutour inflation objective? I think one could conclude--! don't say I believe this--that we seem quite complacent with cpi inflation at or even above 3 percent which I think is an unfortunate conclusion In my view a far better approach would be for us to specify our definition of price stability Presumably it would be less than 3 percent Some of us had suggested a Oto 2 percentrange the midpoint of which happens to coincide with the Boskin Commission's estimate of the upward bias in the cpi Setting such a longer-term objective and a timetable to achieve it would make our forecasts more meaningful for the public and ourselves Thank you,Thanks Alan District economic activity has picked up in the past few months Auto dealers reported a flat November and December compared with a year ago but most expect a pickup in the first half of 1997 District auto production which benefits from the popularity of light trucks is expected to rise 36 percent in the first quarter from its year-ago level and to rise even more in the second quarter Most District contacts are optimistic about the near term Many firms have announced plans for expansion but tight labor markets remain a problem for many employers especially in the construction and information technology industries There are a few reports of rising prices mainly in the transportation and public utility sectors where increased energy costs are being passed along to customersAt the national level the economy is on a relatively balanced growth path With a 47 percent surge in the fourth quarter the year's real gdp growth came in at a rate of about 3-1/2 percent well above the 1-1/2 to 2-1/2 percent forecast range that we reported to the Congress a year ago Momentum from 1996 and the absence of significant imbalances in the economymake us optimistic about the growth outlook for 1997 Our projections are for real growth at about trend with a continued upward creep in the cpi by another couple of tenthsQuite apart from Jerry Jordan's letter I find this semi-annual forecasting exercise somewhat frustrating and potentially misleading We are asked to assume what would be an appropriate monetary policy in making our forecast In my view an appropriate policy would be one that moves inflation systematically lower over the next several years and one that makes that objective explicit This approach would certainly affect the inflation outlook for 1998 and 1999 and quite likely for 1997 as well In fact under such a policy regime our forecast for 1997 cpi inflation would be considerably lower than the one we actually submitted But if I submitted that lower number knowing the fomc has not shown much inclination to pursue the policy regime I just described and let us say some other members did as well what would be the result? The forecast range and perhaps the central tendency of the forecasts submitted by the members would be biased downward It would look as if the fomc as a group is more sanguine about the inflation outlook than it is in fact I think we need to be concerned about how the public interprets these forecasts because they could be used to decipher our implicit inflationobjectives What did the public learn from 1996? In February we projected cpi inflation in a 2-1/2 to 3 percent range As the year progressed both output and inflation came in well above expectations and long-term bond yields rose yet we took no policy actions Instead we raised the cpi inflation forecast in July to a range of 3 to 3-1/4 percent So what is the message aboutour inflation objective? I think one could conclude--! don't say I believe this--that we seem quite complacent with cpi inflation at or even above 3 percent which I think is an unfortunate conclusion In my view a far better approach would be for us to specify our definition of price stability Presumably it would be less than 3 percent Some of us had suggested a Oto 2 percentrange the midpoint of which happens to coincide with the Boskin Commission's estimate of the upward bias in the cpi Setting such a longer-term objective and a timetable to achieve it would make our forecasts more meaningful for the public and ourselves Thank you,19970205
186,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Hoenig,President Hoenig,19970205
187,MR HOENIG,MR HOENIG Thank you Mr Chairman The economy in our District continues to do well Our directors and other contacts report solid growth throughout the DistrictManufacturing remains quite healthy Construction activity while off slightly due to weather conditions is keeping pace with activity of a year ago I might mention thatwho is involved with indicated that they had a very strong yearcovers much of the western part of the United States and what is happening to them provides a pretty good idea of developments in the area's economy more generally I would like to share some of that In terms of monthly year-over-year data had increased more than 6 percent for the sixth consecutive month in December Shipments of the leading commodity groups were all posting increases with energy products up 11 percent--a lot of that being coal hauled out of Wyoming Intermodal shipments were up 8 percent; finished automobiles were up 4 percent despite some lingering effects of the auto strike and automotive parts were up 11 percent This activity continued through January and while results were under budget last month they would have been on budget except for the weather conditions in the western part of the system So with this very good start for 1997 they are looking for a very good year againReinforcing this generally favorable information from our District and from particularly we also saw some pretty sharp increases in District employmentfor both October and November And on the basis of some of the anecdotal information we aregetting such increases seem to be continuing in December In our region's energy sector drilling activity is up significantly over a year ago because of the effects of the cold weather on oil prices Retail prices I must continue to report are not showing any sizable increases but wage pressures continue to be reported in our labor markets and these are becoming more prevalentOn the national level while I may differ on the components I am in broad agreement with the outlook presented by the staff here today In particular I expect real gdp to grow at or slightly above its long-run potential this year and on into next With gdp growth coming in faster than expected in the fourth quarter of last year I think the economy is further beyond its long-run production capacity than we thought in DecemberI want to make one specific observation on the topic of inflation Coming back to my question earlier to Ted Truman I have some concern that the energy price increases that we saw last year may not be as transitory as we may have thought Energy prices may come down but perhaps not as much we had originally thought given some of the conversations we have had with contacts in the energy industry I also am concerned that the moderation in compensation costs particularly in the benefits areas may be reversed as we go further into this year Looking ahead then and given the current stance of policy I would expect the economy to continue to grow above trend perhaps only slightly so and inflation to creep up systematically as we look forward to the next 12 to 18 months,Thank you Mr Chairman The economy in our District continues to do well Our directors and other contacts report solid growth throughout the DistrictManufacturing remains quite healthy Construction activity while off slightly due to weather conditions is keeping pace with activity of a year ago I might mention thatwho is involved with indicated that they had a very strong yearcovers much of the western part of the United States and what is happening to them provides a pretty good idea of developments in the area's economy more generally I would like to share some of that In terms of monthly year-over-year data had increased more than 6 percent for the sixth consecutive month in December Shipments of the leading commodity groups were all posting increases with energy products up 11 percent--a lot of that being coal hauled out of Wyoming Intermodal shipments were up 8 percent; finished automobiles were up 4 percent despite some lingering effects of the auto strike and automotive parts were up 11 percent This activity continued through January and while results were under budget last month they would have been on budget except for the weather conditions in the western part of the system So with this very good start for 1997 they are looking for a very good year againReinforcing this generally favorable information from our District and from particularly we also saw some pretty sharp increases in District employmentfor both October and November And on the basis of some of the anecdotal information we aregetting such increases seem to be continuing in December In our region's energy sector drilling activity is up significantly over a year ago because of the effects of the cold weather on oil prices Retail prices I must continue to report are not showing any sizable increases but wage pressures continue to be reported in our labor markets and these are becoming more prevalentOn the national level while I may differ on the components I am in broad agreement with the outlook presented by the staff here today In particular I expect real gdp to grow at or slightly above its long-run potential this year and on into next With gdp growth coming in faster than expected in the fourth quarter of last year I think the economy is further beyond its long-run production capacity than we thought in DecemberI want to make one specific observation on the topic of inflation Coming back to my question earlier to Ted Truman I have some concern that the energy price increases that we saw last year may not be as transitory as we may have thought Energy prices may come down but perhaps not as much we had originally thought given some of the conversations we have had with contacts in the energy industry I also am concerned that the moderation in compensation costs particularly in the benefits areas may be reversed as we go further into this year Looking ahead then and given the current stance of policy I would expect the economy to continue to grow above trend perhaps only slightly so and inflation to creep up systematically as we look forward to the next 12 to 18 months,19970205
188,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Minehan,President Minehan,19970205
