,Speaker,transcript_text,clean_transcript_text,date
0,CHAIR YELLEN,CHAIR YELLEN Good afternoon everyone I’d like to welcome back First Vice Presidents Holcomb and Prichard who will again be representing Dallas and Philadelphia respectivelyOn a sad note my understanding is that this is the last fomc meeting for New York First Vice President Chris Cumming Chris has attended 92 fomc meetings 70 of which she attended as an alternate voter And as all of you know Chris has been involved in a wide array of System work over many years in all facets of what we do and has been a very wonderful colleague Chris I really thank you for your service and want you to know that you will be very much missed [Applause]Next I’m pleased to let you know that Brian Madigan has agreed to return to the Board’s Division of Monetary Affairs as deputy director reporting to Thomas effective June 1 I think all of you know that Brian served as director of the division and as fomc secretary from 2007 to 2010 Since he retired from the Board Brian has been a visiting professor in the Department of Economics at Georgetown UniversityNow as I think many of you know in recent years the job of director of the Division of Monetary Affairs has become increasingly burdensome It has entailed serving as the Committee’s chief monetary policy advisor as secretary of the fomc and as leader of a large organization with critical responsibilities As part of a strategy to create a more sustainable situation Brian will have oversight responsibility for the fomc Secretariat and will play a key role in the production of the minutes and transcripts of fomc meetings Obviously these are things he has done superbly well in the past and for which he is eminently well qualifiedAccordingly I intend to propose that Brian be appointed by the fomc as its secretary Unless there are objections I will ask the fomc Secretariat to send out a request in early June for notation votes to select Brian as our secretary Under this arrangement Thomas will continue to serve as the Committee’s primary advisor on monetary policy and will also be able to dedicate more of his energy to ensuring that the Division of Monetary Affairs fulfills its critical role in supporting our monetary policy and other responsibilitiesOkay Now the first two items on our agenda today will be considered in a joint meeting of the fomc and the Board of Governors and accordingly I need a motion tose the Board meeting,Good afternoon everyone I’d like to welcome back First Vice Presidents Holcomb and Prichard who will again be representing Dallas and Philadelphia respectivelyOn a sad note my understanding is that this is the last fomc meeting for New York First Vice President Chris Cumming Chris has attended 92 fomc meetings 70 of which she attended as an alternate voter And as all of you know Chris has been involved in a wide array of System work over many years in all facets of what we do and has been a very wonderful colleague Chris I really thank you for your service and want you to know that you will be very much missed [Applause]Next I’m pleased to let you know that Brian Madigan has agreed to return to the Board’s Division of Monetary Affairs as deputy director reporting to Thomas effective June 1 I think all of you know that Brian served as director of the division and as fomc secretary from 2007 to 2010 Since he retired from the Board Brian has been a visiting professor in the Department of Economics at Georgetown UniversityNow as I think many of you know in recent years the job of director of the Division of Monetary Affairs has become increasingly burdensome It has entailed serving as the Committee’s chief monetary policy advisor as secretary of the fomc and as leader of a large organization with critical responsibilities As part of a strategy to create a more sustainable situation Brian will have oversight responsibility for the fomc Secretariat and will play a key role in the production of the minutes and transcripts of fomc meetings Obviously these are things he has done superbly well in the past and for which he is eminently well qualifiedAccordingly I intend to propose that Brian be appointed by the fomc as its secretary Unless there are objections I will ask the fomc Secretariat to send out a request in early June for notation votes to select Brian as our secretary Under this arrangement Thomas will continue to serve as the Committee’s primary advisor on monetary policy and will also be able to dedicate more of his energy to ensuring that the Division of Monetary Affairs fulfills its critical role in supporting our monetary policy and other responsibilitiesOkay Now the first two items on our agenda today will be considered in a joint meeting of the fomc and the Board of Governors and accordingly I need a motion tose the Board meeting,20150429
1,MR FISCHER,MR FISCHER So moved,So moved,20150429
2,CHAIR YELLEN,CHAIR YELLEN Thank you Without objection Our first item is financial developments and open market operations and let me call on Simon to deliver the Desk report,Thank you Without objection Our first item is financial developments and open market operations and let me call on Simon to deliver the Desk report,20150429
3,MR POTTER,MR POTTER1 Thank you Madam Chair Lorie and I will split the briefing into three parts First I will review financial market developments Next Lorie will review Desk operations Finally I will discuss staff work on enhancing the calculation methodology for the federal funds effective rateOver the intermeeting period domestic financial conditions eased following more-accommodative-than-expected us monetary policy communications and weaker-than-expected economic data including the March employment report On net nominal Treasury rates declined by as many as 25 basis points the S&P 500 index gained 2 percent and the DXY dollar index decreased nearly 3 percentA substantial portion of these changes came around the time of the March fomc events which were characterized as being more accommodative than expected despite the removal of “patient” language from the statement Investors pointed in particular to the large downward shift in the target federal funds rate projections in the sep and to a lesser extent the downward revisions to Committee participants’ projections of inflation gdp growth and the longer-run unemployment rate The left column of your top-left panel shows that nominal and real interest rates declined in the one-hour window around the statement and sep releases while measures of inflation compensation rose equity prices increased and the dollar weakened As shown in the right column of the table the absolute magnitudes of these moves were1 The materials used by Mr Potter and Ms Logan are appended to this transcript (appendix 1)very large relative to changes in one-hour windows around fomc statement releases over the past decadeOne hypothesis for seeing moves of this magnitude could be decreased market liquidity Indeed late in the trading session outside the window used to measure these fomc announcement effects there was a very large move in the euro‒dollar currency pair The move pushed the intraday trading range for the currency pair to over 4 percent a 5 standard deviation move over the period since 2004 as shown in the top-right panel The size of the move is comparable to the 6 standard deviation range in the 10-year Treasury yield on October 15 both of which took place amid very high volumesThe March fomc events shifted out expectations for the timing of liftoff according to the Desk surveys as shown in the middle-left panel The “flash” survey taken three business days after the March fomc meeting suggests that most of the shift occurred in response to the meeting and the large price moves in the hour following the March fomc statement release therefore likely reflecting shifting policy expectations as opposed to outsized liquidity effects Since the flash survey soft domestic economic data and speeches from Federal Reserve officials appear to have further solidified this shift in policy expectationsThe April surveys also showed a notably slower expected pace of policy normalization after liftoff The middle-right panel shows that the probability distribution for the pace of tightening in the first year after liftoff assuming no return to the zero bound shifted toward a slower pace over the period the first notable shift in these views since the question was originally asked last September A similar shift occurred in the distribution of the expected pace of tightening in the second year after liftoffIn considering when the Federal Reserve will begin to normalize monetary policy market participants are particularly focused on the outlook for inflation and the Committee’s reasonable confidence that inflation will move back to its 2 percent objective We asked survey respondents to score the importance of various factors they believe the Committee will use in assessing whether reasonable confidence in the inflation outlook has been achieved As shown in the bottom-left panel respondents assigned the most importance to a further improvement in the labor market and the absence of weakening in realized core inflationOver the intermeeting period market-based measures of inflation compensation increased alongside higher energy prices and a weaker us dollar as shown in the bottom-right panel Forward measures of inflation compensation increased at both shorter- and longer-dated horizons but remain below levels at the end of 2013 The increases over the period were attributed to the March fomc communications somewhat higher-than-expected realized inflation the increase in oil prices and positioning dynamics in the tips market Longer-term inflation expectations from Desk surveys were little changed over the period Meanwhile front-month Brent crude increased nearly 22 percent but remains more than 40 percent lower since theend of 2013 As I noted the DXY dollar index declined nearly 3 percent over the intermeeting period but is over 20 percent higher since the end of 2013Despite the depreciation over the period market participants expect the exchange value of the us dollar to continue its broad appreciation amid ongoing monetary policy divergence across major economies Desk dealer survey respondents reported that dollar appreciation seen since last summer has prompted them to revise lower their forecasts for 2015 growth and inflation with the median markdowns to 2015 gdp growth and core pce inflation of roughly 40 basis points and 20 basis points respectivelyA key factor contributing to broad dollar strength has been widening global interest rate differentials especially between the United States and the euro area These interest rate differentials became more pronounced as euro-area sovereign rates have traded increasingly negative and yield curves have flattened substantially The top-left panel of your next exhibit shows the extent of negative rate trading by country and maturity Red indicates that 100 percent of the bonds in that category trade at a negative yield while green indicates that none trade negativeDespite the continued decline in euro-area rates and the increasing universe of securities trading at negative yields there have been few market-functioning issues and the ecb has stated that it has had little trouble achieving its purchase targets thus far Even so it is possible that market functioning strains will emerge over time and to help address such strains the ecb unveiled details of an augmented securities- lending program aimed at supporting bond and repo market liquidityThe declines in euro-area rates coupled with the very large currency depreciation and increase in equities have substantially eased European financial conditions since President Draghi’s remarks at the Jackson Hole symposium last August It is interesting to compare the asset price reaction with recent lsap programs Using the price changes from when asset purchase expectations began to form until three months after the purchase programs were announced the ECB’s PSPP and BOJ’s QQE shown in the left and middle columns of the top-right panel respectively contributed to significant currency depreciation and meaningful equity price increases The ECB’s program resulted in large declines in German nominal forward rates but it has not been accompanied by an increase in longer-dated forward inflation measures In comparison Japanese policies supported a large rise in forward inflation compensation and a pronounced increase in equities perhaps stemming from the focus on reaching the new higher inflation target By contrastUS asset price reactions to LSAP3 were more limited as the right column shows— though it did have a large effect in the mortgage markets which is not included in the panelOne potential flashpoint for financial markets is the highly fluid situation in Greece While Greek asset prices have responded sharply to recent developments the broader market reaction to perceived downside risks in Greece has been relatively muted and perhaps a bit complacent Market participants attribute the lack ofspillovers to institutional improvements in the euro area reduced private-sector exposure to Greece and the effects of ecb asset purchases Reflecting the mounting liquidity pressure from deposit flight and bank funding strains Greek banks have also increased their borrowing via the emergency liquidity assistance program to€76 billion in April from €69 billion in March As would be expected Greece’s Target2 liability which represents balances owed to others in the Eurosystem rose in March shown in the middle-left panel This level is near Greece’s prior peak Target2 liability in June 2012 It is uncertain how long the Greek government will be able to meet its debt obligations Some market participants still expect an agreement between Greece and its creditors to be reached but only after a high-stakes game of brinkmanship Steve will further discuss Greece in his briefingShifting to emerging markets there has been a very sharp increase in Chinese equities over recent months shown in the middle-right panel Over the intermeeting period mainland Chinese and Hong Kong equities rose by 23 percent and 16 percent respectively and over the past year the Shanghai Composite has more than doubled Mainland equity outperformance came despite a worsening domestic economic outlook and probably involved some speculative dynamics though it was supported by expected and actual monetary policy easing During the intermeeting period the People’s Bank of China cut their reserve requirement ratio by a larger-than-expected 100 basis points; most contacts expect additional cuts to reserve requirements or decreases in lending and deposit rates in the near termEquity prices in other emerging markets also increased and as shown in the bottom-left panel broader em asset prices rose partially retracing prior period declines The moves were supported by the accommodative March fomc communication as well as a moderate abatement of risks in a number of countries including Brazil and Russia This partial retracement of emerging market asset prices came despite continued markdowns of expected growth in several countries These markdowns and recent us dollar strength have contributed to a broader trend of emerging market currency depreciation since the May 2013 JEC testimony or so- called taper tantrumSome market participants are concerned that taper tantrum–like volatility in emerging markets could materialize as the Federal Reserve approaches normalization Recall that implied volatility in emerging market currencies rose sharply with us interest rate implied volatility in spring 2013 shown in the bottom-right panel and has recently moved back to similar levels Decelerating emerging market growth and rising corporate leverage as well as volatility in commodity prices may make emerging markets vulnerable as normalization nears However these risks are somewhat offset by lower emerging market asset valuations and reportedly more cautious positioning from emerging market investors as discussed in the special QS memoVolatility in emerging markets is only one part of broader financial market volatility that some worry could ensue from expected Federal Reserve normalization Indeed a senior imf official recently warned of a “super taper tantrum” in whichnegative term premiums would be rapidly decompressed as domestic policy rates are increased; Thomas will comment more on this risk in his briefing Given the punctuated bouts of recent realized volatility in the very deep and liquid markets I discussed earlier financial market volatility during normalization could be even more challenging for relatively illiquid markets I will now take questions before turning to Lorie,Thank you Madam Chair Lorie and I will split the briefing into three parts First I will review financial market developments Next Lorie will review Desk operations Finally I will discuss staff work on enhancing the calculation methodology for the federal funds effective rateOver the intermeeting period domestic financial conditions eased following more-accommodative-than-expected us monetary policy communications and weaker-than-expected economic data including the March employment report On net nominal Treasury rates declined by as many as 25 basis points the S&P 500 index gained 2 percent and the DXY dollar index decreased nearly 3 percentA substantial portion of these changes came around the time of the March fomc events which were characterized as being more accommodative than expected despite the removal of “patient” language from the statement Investors pointed in particular to the large downward shift in the target federal funds rate projections in the sep and to a lesser extent the downward revisions to Committee participants’ projections of inflation gdp growth and the longer-run unemployment rate The left column of your top-left panel shows that nominal and real interest rates declined in the one-hour window around the statement and sep releases while measures of inflation compensation rose equity prices increased and the dollar weakened As shown in the right column of the table the absolute magnitudes of these moves were1 The materials used by Mr Potter and Ms Logan are appended to this transcript (appendix 1)very large relative to changes in one-hour windows around fomc statement releases over the past decadeOne hypothesis for seeing moves of this magnitude could be decreased market liquidity Indeed late in the trading session outside the window used to measure these fomc announcement effects there was a very large move in the euro‒dollar currency pair The move pushed the intraday trading range for the currency pair to over 4 percent a 5 standard deviation move over the period since 2004 as shown in the top-right panel The size of the move is comparable to the 6 standard deviation range in the 10-year Treasury yield on October 15 both of which took place amid very high volumesThe March fomc events shifted out expectations for the timing of liftoff according to the Desk surveys as shown in the middle-left panel The “flash” survey taken three business days after the March fomc meeting suggests that most of the shift occurred in response to the meeting and the large price moves in the hour following the March fomc statement release therefore likely reflecting shifting policy expectations as opposed to outsized liquidity effects Since the flash survey soft domestic economic data and speeches from Federal Reserve officials appear to have further solidified this shift in policy expectationsThe April surveys also showed a notably slower expected pace of policy normalization after liftoff The middle-right panel shows that the probability distribution for the pace of tightening in the first year after liftoff assuming no return to the zero bound shifted toward a slower pace over the period the first notable shift in these views since the question was originally asked last September A similar shift occurred in the distribution of the expected pace of tightening in the second year after liftoffIn considering when the Federal Reserve will begin to normalize monetary policy market participants are particularly focused on the outlook for inflation and the Committee’s reasonable confidence that inflation will move back to its 2 percent objective We asked survey respondents to score the importance of various factors they believe the Committee will use in assessing whether reasonable confidence in the inflation outlook has been achieved As shown in the bottom-left panel respondents assigned the most importance to a further improvement in the labor market and the absence of weakening in realized core inflationOver the intermeeting period market-based measures of inflation compensation increased alongside higher energy prices and a weaker us dollar as shown in the bottom-right panel Forward measures of inflation compensation increased at both shorter- and longer-dated horizons but remain below levels at the end of 2013 The increases over the period were attributed to the March fomc communications somewhat higher-than-expected realized inflation the increase in oil prices and positioning dynamics in the tips market Longer-term inflation expectations from Desk surveys were little changed over the period Meanwhile front-month Brent crude increased nearly 22 percent but remains more than 40 percent lower since theend of 2013 As I noted the DXY dollar index declined nearly 3 percent over the intermeeting period but is over 20 percent higher since the end of 2013Despite the depreciation over the period market participants expect the exchange value of the us dollar to continue its broad appreciation amid ongoing monetary policy divergence across major economies Desk dealer survey respondents reported that dollar appreciation seen since last summer has prompted them to revise lower their forecasts for 2015 growth and inflation with the median markdowns to 2015 gdp growth and core pce inflation of roughly 40 basis points and 20 basis points respectivelyA key factor contributing to broad dollar strength has been widening global interest rate differentials especially between the United States and the euro area These interest rate differentials became more pronounced as euro-area sovereign rates have traded increasingly negative and yield curves have flattened substantially The top-left panel of your next exhibit shows the extent of negative rate trading by country and maturity Red indicates that 100 percent of the bonds in that category trade at a negative yield while green indicates that none trade negativeDespite the continued decline in euro-area rates and the increasing universe of securities trading at negative yields there have been few market-functioning issues and the ecb has stated that it has had little trouble achieving its purchase targets thus far Even so it is possible that market functioning strains will emerge over time and to help address such strains the ecb unveiled details of an augmented securities- lending program aimed at supporting bond and repo market liquidityThe declines in euro-area rates coupled with the very large currency depreciation and increase in equities have substantially eased European financial conditions since President Draghi’s remarks at the Jackson Hole symposium last August It is interesting to compare the asset price reaction with recent lsap programs Using the price changes from when asset purchase expectations began to form until three months after the purchase programs were announced the ECB’s PSPP and BOJ’s QQE shown in the left and middle columns of the top-right panel respectively contributed to significant currency depreciation and meaningful equity price increases The ECB’s program resulted in large declines in German nominal forward rates but it has not been accompanied by an increase in longer-dated forward inflation measures In comparison Japanese policies supported a large rise in forward inflation compensation and a pronounced increase in equities perhaps stemming from the focus on reaching the new higher inflation target By contrastUS asset price reactions to LSAP3 were more limited as the right column shows— though it did have a large effect in the mortgage markets which is not included in the panelOne potential flashpoint for financial markets is the highly fluid situation in Greece While Greek asset prices have responded sharply to recent developments the broader market reaction to perceived downside risks in Greece has been relatively muted and perhaps a bit complacent Market participants attribute the lack ofspillovers to institutional improvements in the euro area reduced private-sector exposure to Greece and the effects of ecb asset purchases Reflecting the mounting liquidity pressure from deposit flight and bank funding strains Greek banks have also increased their borrowing via the emergency liquidity assistance program to€76 billion in April from €69 billion in March As would be expected Greece’s Target2 liability which represents balances owed to others in the Eurosystem rose in March shown in the middle-left panel This level is near Greece’s prior peak Target2 liability in June 2012 It is uncertain how long the Greek government will be able to meet its debt obligations Some market participants still expect an agreement between Greece and its creditors to be reached but only after a high-stakes game of brinkmanship Steve will further discuss Greece in his briefingShifting to emerging markets there has been a very sharp increase in Chinese equities over recent months shown in the middle-right panel Over the intermeeting period mainland Chinese and Hong Kong equities rose by 23 percent and 16 percent respectively and over the past year the Shanghai Composite has more than doubled Mainland equity outperformance came despite a worsening domestic economic outlook and probably involved some speculative dynamics though it was supported by expected and actual monetary policy easing During the intermeeting period the People’s Bank of China cut their reserve requirement ratio by a larger-than-expected 100 basis points; most contacts expect additional cuts to reserve requirements or decreases in lending and deposit rates in the near termEquity prices in other emerging markets also increased and as shown in the bottom-left panel broader em asset prices rose partially retracing prior period declines The moves were supported by the accommodative March fomc communication as well as a moderate abatement of risks in a number of countries including Brazil and Russia This partial retracement of emerging market asset prices came despite continued markdowns of expected growth in several countries These markdowns and recent us dollar strength have contributed to a broader trend of emerging market currency depreciation since the May 2013 JEC testimony or so- called taper tantrumSome market participants are concerned that taper tantrum–like volatility in emerging markets could materialize as the Federal Reserve approaches normalization Recall that implied volatility in emerging market currencies rose sharply with us interest rate implied volatility in spring 2013 shown in the bottom-right panel and has recently moved back to similar levels Decelerating emerging market growth and rising corporate leverage as well as volatility in commodity prices may make emerging markets vulnerable as normalization nears However these risks are somewhat offset by lower emerging market asset valuations and reportedly more cautious positioning from emerging market investors as discussed in the special QS memoVolatility in emerging markets is only one part of broader financial market volatility that some worry could ensue from expected Federal Reserve normalization Indeed a senior imf official recently warned of a “super taper tantrum” in whichnegative term premiums would be rapidly decompressed as domestic policy rates are increased; Thomas will comment more on this risk in his briefing Given the punctuated bouts of recent realized volatility in the very deep and liquid markets I discussed earlier financial market volatility during normalization could be even more challenging for relatively illiquid markets I will now take questions before turning to Lorie,20150429
4,CHAIR YELLEN,CHAIR YELLEN No questions? Lorie,No questions? Lorie,20150429
