,Speaker,transcript_text,clean_transcript_text,date
79,MS MINEHAN,MS MINEHAN Thank you,Thank you,19950523
80,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Governor Blinder,Governor Blinder,19950523
81,MR BLINDER,MR BLINDER I have a question that is related to a couple you have already fielded about looking out over a little longer time horizon But mine may be a bit more specific and pointed As I look at the last four quarters of this forecast it gives off the aura of a steady state in all aspects except one Real gdp is growing at a rate of about 24 percent; nominal gdp is growing at a rate of about 48 percent; the profits share is constant; the savings share is constant; the unemployment rate is constant; the funds rate real and nominal is constant; and inflation is constant The one exception to that is capacity utilization which keeps going down; and that raises a couple of questions Where is it going? What do you think is the natural rate of capacity utilization? What is it that breaks what I think of as not quite an ironclad but a reasonable 3:1 ratio between changes in unemployment and changes in capacity utilization? In the last four quarters of the forecast the change in the unemployment rate is zero but the capacity utilization rate goes down by 11 percentage points,I have a question that is related to a couple you have already fielded about looking out over a little longer time horizon But mine may be a bit more specific and pointed As I look at the last four quarters of this forecast it gives off the aura of a steady state in all aspects except one Real gdp is growing at a rate of about 24 percent; nominal gdp is growing at a rate of about 48 percent; the profits share is constant; the savings share is constant; the unemployment rate is constant; the funds rate real and nominal is constant; and inflation is constant The one exception to that is capacity utilization which keeps going down; and that raises a couple of questions Where is it going? What do you think is the natural rate of capacity utilization? What is it that breaks what I think of as not quite an ironclad but a reasonable 3:1 ratio between changes in unemployment and changes in capacity utilization? In the last four quarters of the forecast the change in the unemployment rate is zero but the capacity utilization rate goes down by 11 percentage points,19950523
82,MR PRELL,MR PRELL I think that relationship has varied considerably over decent spans of time historically So they have not moved in precise lockstep,I think that relationship has varied considerably over decent spans of time historically So they have not moved in precise lockstep,19950523
83,MR BLINDER,MR BLINDER Prettyse though,Prettyse though,19950523
84,MR PRELL,MR PRELL We are certainly mindful of there being a relationship over time By the end of the period we are moving into the vicinity if not below what one might judge to be a natural rate of capacity utilization in manufacturing This reflects in part the slower growth of goods output in the economy but it also reflects the fact that we have built into this forecast very sizable increases in manufacturing capacity largely in response to what has been a very large increase in investment in manufacturing to date and what seems likely to be strong investment going forward So that is a significant ingredient in the diminution of capacity utilization in manufacturing It is one of the factors that provides considerable hope that we are going to see a damping of inflationary pressures and a flattening out of materials prices--that such prices will not be a concern when we get to the latter part of this year and certainly as we move through 1996,We are certainly mindful of there being a relationship over time By the end of the period we are moving into the vicinity if not below what one might judge to be a natural rate of capacity utilization in manufacturing This reflects in part the slower growth of goods output in the economy but it also reflects the fact that we have built into this forecast very sizable increases in manufacturing capacity largely in response to what has been a very large increase in investment in manufacturing to date and what seems likely to be strong investment going forward So that is a significant ingredient in the diminution of capacity utilization in manufacturing It is one of the factors that provides considerable hope that we are going to see a damping of inflationary pressures and a flattening out of materials prices--that such prices will not be a concern when we get to the latter part of this year and certainly as we move through 1996,19950523
85,MR BLINDER,MR BLINDER So if I can interpret your answer: If the demand for goods and services is growing at a fairly steady pace and the capacity in manufacturing to produce goods is growing faster then you would get ever decreasing capacity utilization in manufacturingMaybe not forever but--,So if I can interpret your answer: If the demand for goods and services is growing at a fairly steady pace and the capacity in manufacturing to produce goods is growing faster then you would get ever decreasing capacity utilization in manufacturingMaybe not forever but--,19950523
86,MR PRELL,MR PRELL Yes Obviously as we move out into 1996 and capacity utilization drops corporate profits will not be growing the way they have been cash flow won't be as favorable and all of these factors will work to damp further increments to growth of the capital stock in manufacturing We are not going to have an ongoing decline in capacity utilization forever but this is our short-run forecastA lot of this is given by the natural lags in the process of adding to capacity so that we think there is a good deal of momentum in this process going out several quarters,Yes Obviously as we move out into 1996 and capacity utilization drops corporate profits will not be growing the way they have been cash flow won't be as favorable and all of these factors will work to damp further increments to growth of the capital stock in manufacturing We are not going to have an ongoing decline in capacity utilization forever but this is our short-run forecastA lot of this is given by the natural lags in the process of adding to capacity so that we think there is a good deal of momentum in this process going out several quarters,19950523
87,MR STOCKTON,MR STOCKTON Just econometrically Governor Blinder the relationship between the unemployment rate and capacity utilization that we have in this forecast is well within the historical range that we have had in the past 20 or 30 years Indeed capacity utilization is on the low side relative to the unemployment rate,Just econometrically Governor Blinder the relationship between the unemployment rate and capacity utilization that we have in this forecast is well within the historical range that we have had in the past 20 or 30 years Indeed capacity utilization is on the low side relative to the unemployment rate,19950523
88,MR BLINDER,MR BLINDER Is capacity utilization converging to 81 percent? That's what I'm driving at Where is it going?,Is capacity utilization converging to 81 percent? That's what I'm driving at Where is it going?,19950523
89,MR PRELL,MR PRELL I'm not sure I have a concept of a convergence process here but over time the average and what we estimate as being a natural rate in terms of price behavior is at 82 percent or maybe a bit less One would anticipate that if we stretch this out there would be some processes that would probably move us in that direction,I'm not sure I have a concept of a convergence process here but over time the average and what we estimate as being a natural rate in terms of price behavior is at 82 percent or maybe a bit less One would anticipate that if we stretch this out there would be some processes that would probably move us in that direction,19950523
90,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Any further questions for Mike? If not who would like to start our round table? President Broaddus,Any further questions for Mike? If not who would like to start our round table? President Broaddus,19950523
91,MR BROADDUS,"MR BROADDUS Current economic conditions and near-term prospects in our District remain mixed as they have been for the last couple of months Most of our business contacts confirm an ongoing moderation in economic activity In our region as elsewhere the softening in activity is most pronounced in consumer spending and in housing activity For example with respect to housing in theRaleigh-Durham area multiple listings have been running about 25percent below their rate at this time last year and prices of residential lots have fallen a good bit recently This is a really striking change in a local area that has been booming for the last couple of years At the same time we are seeing continuing growth and strength in at least some sectors and industries In particular producers of chemical and paper products tell us that things are still going reasonably well and they are optimistic about prospects for the remainder of the year--especially interestingly enough for exports Also tourism which is an increasingly important industry in our part of the country is stronger now than it was at this time last yearSo again activity in our District is mixed I usually try to avoid using the word ""mixed"" in describing the economy since it is so vague but I think that's essentially what it is in our region right nowTurning to the national economy the Greenbook forecast is broadly in line with other forecasts that I have seen and it is certainly plausible But it is calling for an almost perfect landinga super soft landing so one naturally has to wonder what might go wrong I see two distinct and somewhat sequential risks if I can use that phrase for the period ahead First it seems to me that there is a clear near-term downside risk The Greenbook as everyone knows is projecting a sharp reduction in gdp growth in the second and third quarters as producers work inventories down The risk of course is that the slow growth in jobs and incomes that presumably will accompany this inventory correction may frighten consumers and possibly precipitate a further reduction in spending In turn that could induce producers to cut output further So we could get a kind of snowballing effect such as we have had in the past often in part because of the Fed's reluctance to allow interest rates to decline promptly enough when these kinds of conditions have arisenHistorically that has tended in at least some circumstances to short circuit the natural stabilizing properties of the price systemIn any case we all know this kind of cumulative downturn has happened before and conceivably it could happen this time and turn the inventory correction into something worse Clearly we need to be sensitive to that risk If however we get through the next couple of quarters okay including this quarter and the expansion continues as the Greenbook projects--and frankly I think that is the more likely outcome--then as we move into the final quarter of this year and into 1996 we will face a quite different set of risks I think most people agree that the level of real gdp currently is above its longer­ term potential level That might be a factor in the recent acceleration in the core inflation rate and in the continuing sharp increases in the prices of many key industrial materials The Greenbook is projecting if I have calculated it right that real gdp growth will average about 2-1/4 percent from now through the end of the projection horizon If that happens actual real gdp will move downser to its potential path As I see it the risk is that if the average growth of gdp turns out to be higher than this projection even moderately higher--say because the inventory correction is milder or aggregate demand is somewhat stronger than we expect--actual gdp will approach its potential path more slowly and remain above it longer In that event we could see some considerable buildup in inflationary momentum Once that happens it could be very difficult to break In my view the latter scenario is still a very real possibility and it is important for us not to let the current moderation in activity and all the talk in the press and elsewhere about soft landings make us forget that risk","Current economic conditions and near-term prospects in our District remain mixed as they have been for the last couple of months Most of our business contacts confirm an ongoing moderation in economic activity In our region as elsewhere the softening in activity is most pronounced in consumer spending and in housing activity For example with respect to housing in theRaleigh-Durham area multiple listings have been running about 25percent below their rate at this time last year and prices of residential lots have fallen a good bit recently This is a really striking change in a local area that has been booming for the last couple of years At the same time we are seeing continuing growth and strength in at least some sectors and industries In particular producers of chemical and paper products tell us that things are still going reasonably well and they are optimistic about prospects for the remainder of the year--especially interestingly enough for exports Also tourism which is an increasingly important industry in our part of the country is stronger now than it was at this time last yearSo again activity in our District is mixed I usually try to avoid using the word ""mixed"" in describing the economy since it is so vague but I think that's essentially what it is in our region right nowTurning to the national economy the Greenbook forecast is broadly in line with other forecasts that I have seen and it is certainly plausible But it is calling for an almost perfect landinga super soft landing so one naturally has to wonder what might go wrong I see two distinct and somewhat sequential risks if I can use that phrase for the period ahead First it seems to me that there is a clear near-term downside risk The Greenbook as everyone knows is projecting a sharp reduction in gdp growth in the second and third quarters as producers work inventories down The risk of course is that the slow growth in jobs and incomes that presumably will accompany this inventory correction may frighten consumers and possibly precipitate a further reduction in spending In turn that could induce producers to cut output further So we could get a kind of snowballing effect such as we have had in the past often in part because of the Fed's reluctance to allow interest rates to decline promptly enough when these kinds of conditions have arisenHistorically that has tended in at least some circumstances to short circuit the natural stabilizing properties of the price systemIn any case we all know this kind of cumulative downturn has happened before and conceivably it could happen this time and turn the inventory correction into something worse Clearly we need to be sensitive to that risk If however we get through the next couple of quarters okay including this quarter and the expansion continues as the Greenbook projects--and frankly I think that is the more likely outcome--then as we move into the final quarter of this year and into 1996 we will face a quite different set of risks I think most people agree that the level of real gdp currently is above its longer­ term potential level That might be a factor in the recent acceleration in the core inflation rate and in the continuing sharp increases in the prices of many key industrial materials The Greenbook is projecting if I have calculated it right that real gdp growth will average about 2-1/4 percent from now through the end of the projection horizon If that happens actual real gdp will move downser to its potential path As I see it the risk is that if the average growth of gdp turns out to be higher than this projection even moderately higher--say because the inventory correction is milder or aggregate demand is somewhat stronger than we expect--actual gdp will approach its potential path more slowly and remain above it longer In that event we could see some considerable buildup in inflationary momentum Once that happens it could be very difficult to break In my view the latter scenario is still a very real possibility and it is important for us not to let the current moderation in activity and all the talk in the press and elsewhere about soft landings make us forget that risk",19950523
92,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Forrestal,President Forrestal,19950523
93,MR FORRESTAL,MR FORRESTAL Thank you Mr Chairman Economic activity in the Southeast has been slowing recently to a more sustainable rate of growth Notwithstanding that slower growth job expansion in the District continues to outpace that for the nation as a whole although by a somewhat smaller margin than earlier and the unemployment rate remains below that in the rest of the country Looking at some of the sectors of the economy retailers are reporting increasing inventories and slowing sales for both April and early May Auto purchases in particular were weaker than a year ago but they seem to be stabilizing now rather than continuing to decline Tourism is starting to rebound with the return of European visitors to Florida and business travel has continued strong throughout the regionThe reports we are getting on manufacturing are mixedProduction and shipments slowed in April but new orders and production are expected to rise As Al Broaddus just reported paper products and chemicals remain quite strong In particular exports of chemicals are responding rather strongly to the dollar's weakness against the deutschemark and we are now seeing South American customers ordering from us plants as opposed to their German competitors Building-related materials industries have weakened with the national slowdown in single-family housing and residential activity continues to slow in our region Home sales have fallen below last year's levels but realtors are encouraged by the recent declines in mortgage rates Multifamily markets on the other hand continue to experience rising occupancy and rental rates along with accelerating construction Nonresidential real estate is pretty much in the same situation Loan demand is steady in the region with commercial demand stronger than consumer demand and banks continue to compete pretty aggressively for business loans Wage increases remain stable in most areas of the District and the extreme shortages of unskilled workers that I was reporting particularly in Tennessee are now beginning to abate Skilled construction workers and contractors remain in very short supply generally around the District but particularly in the Atlanta area Finally manufacturers are reporting fewer price hikes for both materials and finished productsWith respect to the national outlook our forecast has a pattern similar to the one presented in the Greenbook but we have real growth somewhat higher over the forecast horizon In line with that higher growth unemployment moves a little lower by the end of 1996 and inflation ends up a little higher--rising to 3-1/2 percentI think both of these forecasts the Greenbook and our staff forecast are within the range of reasonable outcomes And while growth is probably going to remain sluggish as we hope it will in the immediate future there is a possibility of an acceleration later in the yearWith respect to inflation our view continues to be that the rise that we are seeing is largely a cyclical phenomenon as opposed to the continuation of a trend I continue to be persuaded that since we have not accommodated inflationary impulses in recent years there is no reason for sustained deterioration in prices to emerge past 1996Thank you,Thank you Mr Chairman Economic activity in the Southeast has been slowing recently to a more sustainable rate of growth Notwithstanding that slower growth job expansion in the District continues to outpace that for the nation as a whole although by a somewhat smaller margin than earlier and the unemployment rate remains below that in the rest of the country Looking at some of the sectors of the economy retailers are reporting increasing inventories and slowing sales for both April and early May Auto purchases in particular were weaker than a year ago but they seem to be stabilizing now rather than continuing to decline Tourism is starting to rebound with the return of European visitors to Florida and business travel has continued strong throughout the regionThe reports we are getting on manufacturing are mixedProduction and shipments slowed in April but new orders and production are expected to rise As Al Broaddus just reported paper products and chemicals remain quite strong In particular exports of chemicals are responding rather strongly to the dollar's weakness against the deutschemark and we are now seeing South American customers ordering from us plants as opposed to their German competitors Building-related materials industries have weakened with the national slowdown in single-family housing and residential activity continues to slow in our region Home sales have fallen below last year's levels but realtors are encouraged by the recent declines in mortgage rates Multifamily markets on the other hand continue to experience rising occupancy and rental rates along with accelerating construction Nonresidential real estate is pretty much in the same situation Loan demand is steady in the region with commercial demand stronger than consumer demand and banks continue to compete pretty aggressively for business loans Wage increases remain stable in most areas of the District and the extreme shortages of unskilled workers that I was reporting particularly in Tennessee are now beginning to abate Skilled construction workers and contractors remain in very short supply generally around the District but particularly in the Atlanta area Finally manufacturers are reporting fewer price hikes for both materials and finished productsWith respect to the national outlook our forecast has a pattern similar to the one presented in the Greenbook but we have real growth somewhat higher over the forecast horizon In line with that higher growth unemployment moves a little lower by the end of 1996 and inflation ends up a little higher--rising to 3-1/2 percentI think both of these forecasts the Greenbook and our staff forecast are within the range of reasonable outcomes And while growth is probably going to remain sluggish as we hope it will in the immediate future there is a possibility of an acceleration later in the yearWith respect to inflation our view continues to be that the rise that we are seeing is largely a cyclical phenomenon as opposed to the continuation of a trend I continue to be persuaded that since we have not accommodated inflationary impulses in recent years there is no reason for sustained deterioration in prices to emerge past 1996Thank you,19950523
94,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Moskow,President Moskow,19950523
95,MR MOSKOW,MR MOSKOW Mr Chairman on balance economic activity in the Seventh District in the last two months seems to have continued the slowing pace of growth in the first quarter--led of course by developments in the automobile sector Confidentially we have the Chicago Purchasing Managers' Index for May which I caution will not be public until next Wednesday May 31 It indicates a resumption in the slowing of the expansion which had been interrupted briefly by a slight uptick in AprilIn the last few days our contacts in the automobile industry reported new cutbacks in production schedules including three more plants that will be down this week and additional cuts to overtime and line speed at a handful of other facilities I note that for automakers these are very expensive actions to take at this time because the materials and supplies for the 1995 models have already been purchased under contract One of the Big Three firms indicatedto me that they expected a slower start-up of the 1996 models in September and further cutbacks at that time because of large expected inventories of the 1995 models Auto and light truck sales appear to be coming in at about the 14-1/2 million units level so far in May which is approximately 3/4 million units above the April pace but still well below the expectations earlier this yearHousing activity in the region has been trending down for the last few quarters but District realtors report some improvement in existing home sales in the past two months Midwest home builders generally continue to report a relatively higher level of activity in our District than in the rest of the countryA long delayed spring in the Midwest has damped consumer spending growth but retailers' optimism seems to have improved with the weather Retail sales reports have been mixed with some contacts reporting weak sales in April and the first part of May and others indicating some improvement in sales growth In the capital goods industries contacts continue to report strong orders for products such as machine tools agricultural equipment and heavy-duty trucks Steel output in the District has strengthened slightly since the beginning of the year but growth has been at a substantially slower rate than in the fourth quarter of last year Some of our steel industry contacts report that orders from the automakers are only now being scaled back Softening in the domestic demand for steel may be offset by an expected rise in steel exports this yearIn the agricultural sector corn planting is proceeding at the second slowest pace in 11 years If the weather improves over the next week or so there is still a reasonable chance for achieving average yields this year But even with average yields production would fall short of current consumption implying above-average prices in the months ahead I should add that the weather forecast for the next 5 to 10 days is for more rain Farmland values and farm equipment sales continued to rise in the first quarter despite widespread talk of trimming farm income and price support programsOn the employment front labor markets remain tight with the District's unemployment rate at its lowest level in over 15 yearsBut recent weakness in key District industries especially autos has reduced overtime and other labor market pressures somewhatNevertheless the surveys continue to reflect relative strength in hiring plans in the second quarter Pockets of labor shortages in western Michigan Wisconsin and Indiana have curtailed expansion plans adding to recruitment and training costs and combining with other factors to prompt price increases in some industries Reports on prices generally are mixed Prices of some materials such as cement paper and steel scrap have been increasing Gypsum board prices were raised about 10 percent in mid-February but one producer reports some erosion in that increase over the last month and a planned increase for mid-May was abandoned Similarly a number of steel suppliers are reported to have rolled back earlier price increases and the announced July price hike for steel is not expected to go through In fact one mini mill has cut its prices for a second timeIn terms of the national outlook Mr Chairman I am in general agreement with the Greenbook,Mr Chairman on balance economic activity in the Seventh District in the last two months seems to have continued the slowing pace of growth in the first quarter--led of course by developments in the automobile sector Confidentially we have the Chicago Purchasing Managers' Index for May which I caution will not be public until next Wednesday May 31 It indicates a resumption in the slowing of the expansion which had been interrupted briefly by a slight uptick in AprilIn the last few days our contacts in the automobile industry reported new cutbacks in production schedules including three more plants that will be down this week and additional cuts to overtime and line speed at a handful of other facilities I note that for automakers these are very expensive actions to take at this time because the materials and supplies for the 1995 models have already been purchased under contract One of the Big Three firms indicatedto me that they expected a slower start-up of the 1996 models in September and further cutbacks at that time because of large expected inventories of the 1995 models Auto and light truck sales appear to be coming in at about the 14-1/2 million units level so far in May which is approximately 3/4 million units above the April pace but still well below the expectations earlier this yearHousing activity in the region has been trending down for the last few quarters but District realtors report some improvement in existing home sales in the past two months Midwest home builders generally continue to report a relatively higher level of activity in our District than in the rest of the countryA long delayed spring in the Midwest has damped consumer spending growth but retailers' optimism seems to have improved with the weather Retail sales reports have been mixed with some contacts reporting weak sales in April and the first part of May and others indicating some improvement in sales growth In the capital goods industries contacts continue to report strong orders for products such as machine tools agricultural equipment and heavy-duty trucks Steel output in the District has strengthened slightly since the beginning of the year but growth has been at a substantially slower rate than in the fourth quarter of last year Some of our steel industry contacts report that orders from the automakers are only now being scaled back Softening in the domestic demand for steel may be offset by an expected rise in steel exports this yearIn the agricultural sector corn planting is proceeding at the second slowest pace in 11 years If the weather improves over the next week or so there is still a reasonable chance for achieving average yields this year But even with average yields production would fall short of current consumption implying above-average prices in the months ahead I should add that the weather forecast for the next 5 to 10 days is for more rain Farmland values and farm equipment sales continued to rise in the first quarter despite widespread talk of trimming farm income and price support programsOn the employment front labor markets remain tight with the District's unemployment rate at its lowest level in over 15 yearsBut recent weakness in key District industries especially autos has reduced overtime and other labor market pressures somewhatNevertheless the surveys continue to reflect relative strength in hiring plans in the second quarter Pockets of labor shortages in western Michigan Wisconsin and Indiana have curtailed expansion plans adding to recruitment and training costs and combining with other factors to prompt price increases in some industries Reports on prices generally are mixed Prices of some materials such as cement paper and steel scrap have been increasing Gypsum board prices were raised about 10 percent in mid-February but one producer reports some erosion in that increase over the last month and a planned increase for mid-May was abandoned Similarly a number of steel suppliers are reported to have rolled back earlier price increases and the announced July price hike for steel is not expected to go through In fact one mini mill has cut its prices for a second timeIn terms of the national outlook Mr Chairman I am in general agreement with the Greenbook,19950523
96,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Vice Chairman,Vice Chairman,19950523
97,VICE CHAIRMAN MCDONOUGH,"VICE CHAIRMAN MCDONOUGH Mr Chairman the Second District economy remains fairly flat On balance the data indicate that the rate of job layoffs is slowing but job creations and new business incorporations have yet to show any kind of a typical post-recession surge in growth In April the unemployment rate rose to 68 percent in New York and 63 percent in New Jersey Preliminary reports suggest that April retail sales were up only 3 to 5 percent on a year­ over-year basis despite the favorable timing of Easter and merchants reported widespread disappointment with such growth Everything seems to be for sale in the greater New York area The realtors in the metropolitan area reported that existing home sales fell about 10 percent below year-ago levels in the first quarter and that prices were comparably weak In the same period vacancy rates for prime commercial office space rose throughout the greater New York City metropolitan area largely as a result of ongoing corporate restructurings The boost to business confidence that we had hoped would come from the change of government in New York State is not materializing The new governor has been completely tied up in knots by the opposition party which has the majority in the General Assembly in New York State He is giving up a great deal in order to reach an agreement on a state budget that is still in the ""hoped for"" stageAt the national level we have moved to such proximity to the Greenbook forecast that thesest we can get to a disagreement would have to be described as a rounding error But we are looking as I think everybody is at what developments would point to weakness and what would point to strength in this rather difficult forecasting period Obviously the factors pointing to weakness affect mainly the interest-sensitive sectors with consumer durables weak especially automobiles and housing starts down On the other hand two of the major channels of monetary policy point to strength The stock market is near record highs; bond prices are up; higher household wealth and net worth of firms bode well for spending by households and firms; and the declines in long-bond rates have a very positive effect on fixed mortgage rates Those rates are at about 7-3/4 percent only 3/4 percentage point above the levels in 1993 So I think one might anticipate some bounceback in housing There is a little evidence in that direction with starts flat in April and the Mortgage Bankers Association survey of applications for purchase up 18 percent in the week of May 12Our bottom line is that there is substantial uncertainty about the forecast so that an open mind is very much indicated We think that the likely risk to the forecast is that growth will be somewhat stronger than both our own forecast and that in the Greenbook although we don't completely dismiss the notion that Al Broaddus suggested that the consumer could get spooked by present weakness and lose confidence The place where we are still a bit distant from the Greenbook forecast is on inflation You may recall that at the last meeting we had inflation up to 38 percent in 1996 We have now modified that forecast to 36 percent So we are appreciably less optimistic than the Greenbook which has the inflation rate at 3 percent by the end of 1996 There is no reason to say that the Greenbook is necessarily wrong but perhaps heartened by the fact that we caught the increase in the spending level in theearly part of this year we are emboldened to think that perhaps our forecast of 36 percent might be more likely After all if the Chicago Cubs can be in first place this late in the baseball season anything can happen! [Laughter]","Mr Chairman the Second District economy remains fairly flat On balance the data indicate that the rate of job layoffs is slowing but job creations and new business incorporations have yet to show any kind of a typical post-recession surge in growth In April the unemployment rate rose to 68 percent in New York and 63 percent in New Jersey Preliminary reports suggest that April retail sales were up only 3 to 5 percent on a year­ over-year basis despite the favorable timing of Easter and merchants reported widespread disappointment with such growth Everything seems to be for sale in the greater New York area The realtors in the metropolitan area reported that existing home sales fell about 10 percent below year-ago levels in the first quarter and that prices were comparably weak In the same period vacancy rates for prime commercial office space rose throughout the greater New York City metropolitan area largely as a result of ongoing corporate restructurings The boost to business confidence that we had hoped would come from the change of government in New York State is not materializing The new governor has been completely tied up in knots by the opposition party which has the majority in the General Assembly in New York State He is giving up a great deal in order to reach an agreement on a state budget that is still in the ""hoped for"" stageAt the national level we have moved to such proximity to the Greenbook forecast that thesest we can get to a disagreement would have to be described as a rounding error But we are looking as I think everybody is at what developments would point to weakness and what would point to strength in this rather difficult forecasting period Obviously the factors pointing to weakness affect mainly the interest-sensitive sectors with consumer durables weak especially automobiles and housing starts down On the other hand two of the major channels of monetary policy point to strength The stock market is near record highs; bond prices are up; higher household wealth and net worth of firms bode well for spending by households and firms; and the declines in long-bond rates have a very positive effect on fixed mortgage rates Those rates are at about 7-3/4 percent only 3/4 percentage point above the levels in 1993 So I think one might anticipate some bounceback in housing There is a little evidence in that direction with starts flat in April and the Mortgage Bankers Association survey of applications for purchase up 18 percent in the week of May 12Our bottom line is that there is substantial uncertainty about the forecast so that an open mind is very much indicated We think that the likely risk to the forecast is that growth will be somewhat stronger than both our own forecast and that in the Greenbook although we don't completely dismiss the notion that Al Broaddus suggested that the consumer could get spooked by present weakness and lose confidence The place where we are still a bit distant from the Greenbook forecast is on inflation You may recall that at the last meeting we had inflation up to 38 percent in 1996 We have now modified that forecast to 36 percent So we are appreciably less optimistic than the Greenbook which has the inflation rate at 3 percent by the end of 1996 There is no reason to say that the Greenbook is necessarily wrong but perhaps heartened by the fact that we caught the increase in the spending level in theearly part of this year we are emboldened to think that perhaps our forecast of 36 percent might be more likely After all if the Chicago Cubs can be in first place this late in the baseball season anything can happen! [Laughter]",19950523
98,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN No comment President Minehan,No comment President Minehan,19950523
99,MS MINEHAN,MS MINEHAN Economic activity in the First District is growing at a very modest pace Payroll employment in most of the major industries in the District is little changed since the end of 1994 Services employment in particular seems to have lost the buoyancy of last year but it is too soon really to tell whether this slowing reflects a seasonal blip or a more fundamental change In some ways we are happy to see the hospital industry shedding jobs but for most individual services industries the monthly data are just simply too erratic to draw many conclusions at this point Unlike services manufacturing employment in New England has been in a secular decline so stability constitutes relatively good performance In general the old-time industries such as metals rubber and plastics and in particular paper are faring better than high-tech industries which in New England have a large defense componentAnecdotal evidence tends to support the statistical pictureRecent retail sales have been disappointing and expectations are lackluster Furniture stores are especially anxious Manufacturing results were more positive but the pace of demand has slowed since last year First District companies express some relief that auto­ related demand has not fallen more in fact than it has Overseas sales are said to be benefiting from the weaker dollar and in particular some of our software companies are experiencing upticks in sales as a result of the decline of the dollar Housing construction is actually holding up a little better in New England than in the nation as a whole Sales of existing homes in the first quarter are about the same as in the fourth quarter though down a little from a year ago Some of our small business contacts report that credit is widely available with numerous banks calling in search of new lending opportunities Markets are still quite competitive for most businesses eliminating the degree to which cost increases in raw materials can be passed on and emphasizing the need for cost-cutting and restraints on wage increasesGenerally all the states in the region realize that New England's slow recovery has a large structural component as well as a cyclical component Much attention is being paid in all the states to the cost of doing business This has had the effect of bringing down egregiously high costs such as workers' compensation over the last couple of years Recently there has even been some movement in the area of bank taxes in Massachusetts But this movement in the states also has increased the level of competition both among the states in the region and between the states of New England in general and other regions of the country We are now seeing the remaining large employers in the region openly bargaining with legislatures for the tax and utility cost breaks that they believe are necessary and holding the threat of imminent moves usually south and west over the heads of governments Against the backdrop of general unease about jobs in particular and the economy in general this is not contributing to an overall sense of confidence in the region Those changes that inspire real structural adjustments in the cost of doingbusiness in New England and not just specific industry cost breaks could be beneficialOn the national scene I agree with President Broaddus and President McDonough that it is very tempting to believe the Greenbook It does describe in the baseline forecast the perfect definition of a soft landing and I sincerely hope that the staff is right However we do remain skeptical--along the lines that President Broaddus ended up with and President McDonough described--that inflation as measured by the core cpi can remain so well behaved in 1996 after a relatively small blip in 1995 I hope that President Forrestal is right that inflationary trends are simply cyclical and are not showing some wayward long-term uptick here But I am skeptical about whether that is true and whether we are just seeing a pause now rather than a somewhat more permanent downward shift in demand We could see things heat up toward the end of the year with an untoward impact on inflation,Economic activity in the First District is growing at a very modest pace Payroll employment in most of the major industries in the District is little changed since the end of 1994 Services employment in particular seems to have lost the buoyancy of last year but it is too soon really to tell whether this slowing reflects a seasonal blip or a more fundamental change In some ways we are happy to see the hospital industry shedding jobs but for most individual services industries the monthly data are just simply too erratic to draw many conclusions at this point Unlike services manufacturing employment in New England has been in a secular decline so stability constitutes relatively good performance In general the old-time industries such as metals rubber and plastics and in particular paper are faring better than high-tech industries which in New England have a large defense componentAnecdotal evidence tends to support the statistical pictureRecent retail sales have been disappointing and expectations are lackluster Furniture stores are especially anxious Manufacturing results were more positive but the pace of demand has slowed since last year First District companies express some relief that auto­ related demand has not fallen more in fact than it has Overseas sales are said to be benefiting from the weaker dollar and in particular some of our software companies are experiencing upticks in sales as a result of the decline of the dollar Housing construction is actually holding up a little better in New England than in the nation as a whole Sales of existing homes in the first quarter are about the same as in the fourth quarter though down a little from a year ago Some of our small business contacts report that credit is widely available with numerous banks calling in search of new lending opportunities Markets are still quite competitive for most businesses eliminating the degree to which cost increases in raw materials can be passed on and emphasizing the need for cost-cutting and restraints on wage increasesGenerally all the states in the region realize that New England's slow recovery has a large structural component as well as a cyclical component Much attention is being paid in all the states to the cost of doing business This has had the effect of bringing down egregiously high costs such as workers' compensation over the last couple of years Recently there has even been some movement in the area of bank taxes in Massachusetts But this movement in the states also has increased the level of competition both among the states in the region and between the states of New England in general and other regions of the country We are now seeing the remaining large employers in the region openly bargaining with legislatures for the tax and utility cost breaks that they believe are necessary and holding the threat of imminent moves usually south and west over the heads of governments Against the backdrop of general unease about jobs in particular and the economy in general this is not contributing to an overall sense of confidence in the region Those changes that inspire real structural adjustments in the cost of doingbusiness in New England and not just specific industry cost breaks could be beneficialOn the national scene I agree with President Broaddus and President McDonough that it is very tempting to believe the Greenbook It does describe in the baseline forecast the perfect definition of a soft landing and I sincerely hope that the staff is right However we do remain skeptical--along the lines that President Broaddus ended up with and President McDonough described--that inflation as measured by the core cpi can remain so well behaved in 1996 after a relatively small blip in 1995 I hope that President Forrestal is right that inflationary trends are simply cyclical and are not showing some wayward long-term uptick here But I am skeptical about whether that is true and whether we are just seeing a pause now rather than a somewhat more permanent downward shift in demand We could see things heat up toward the end of the year with an untoward impact on inflation,19950523
