,Speaker,transcript_text,clean_transcript_text,date
136,CHAIRMAN POWELL,CHAIRMAN POWELL Thank you Governor Clarida,Thank you Governor Clarida,20180926
137,MR CLARIDA,MR CLARIDA Thank you Mr Chair Wow how am I going to follow that? OkayI’ll be a little bit more boring But those were great insights given by RandyI support a decision today to raise the target range for the funds rate by 25 basis points and I prefer the language in alternative B For the first time in a very long time the Committee is achieving—or in the case of our unemployment objective perhaps more than meeting—both pillars of our dual mandate The momentum in the economy appears to be robust The labormarket is strong And even after today’s decision the federal funds rate will for the first time in a decade be only barely above our inflation objectiveI’ll talk a little bit about market-based measures piggybacking off President Bullard Market-based measures of our policy normalization path obtained from interest rate futures suggest that the markets have priced in several more rate hikes over the next year or so And importantly market-based measures of inflation expectations have rebounded to levels that I interpret as consistent but just barely with our long-run inflation objective of 2 percentI believe that these inflation expectations proxies discount at least some of the additional rate hikes that the Committee believes will be consistent with economic expansion and inflation near our 2 percent objective And this tells me that we are not yet in a situation in which a contemplated firming of monetary policy would be expected to push inflation expectations below our 2 percent target However that said these market-based measures of inflation expectations are still somewhat below where they were at a comparable stage in the previous cycle so I’m certainly not complacent about itSo maybe just a bit of an aside about how I think about market-based information—I don’t ever want to be handcuffed to it but it’s certainly something I want in my inbox every morning to look atI support a decision today to delete the language saying that “policy remains accommodative” If we decide to delete this language today there may inevitably be questions as to what motivates the Committee to remove the language now as opposed to doing so at some future meeting Speaking for myself I think it makes sense to do so at a meeting in which we raise the target range for the funds rate above our 2 percent inflation objective but before that target range begins to overlap with some individual participants’ estimates of the longer-runneutral rate If we were to delay the decision to such a point in time it could convey to the public a sense of precision about our estimates of r* that does not accurately reflect the uncertainty about these estimatesIf I may look ahead a little bit as I see that this is an allowed custom here while I believe it will likely be necessary over the next several years for monetary policy to enter restrictive territory at least relative to my estimate of r* so that we could contain any potential overshoot of core inflation This has been the case in previous cycles I personally expect that the required adjustment in the policy rate relative to my estimate of r* may be somewhat more modest than in past cycles And in making this assessment I’m factoring in a scenario in which the relative stance of fiscal policy—in particular Treasury bond supply—could push up not inflation compensation but the real term premium on government bonds back to a level more consistent with historical experience and also based on what we saw in the international briefingOur relative stance of policy under this scenario could give additional support to the dollar So were this to occur—a return to a more normal term premium and dollar appreciation—given our stance of policy it could mean that the longer-run policy rate consistent with our dual-mandate objectives could be somewhat lower than if we did not see a rebound in the term premium or this response of the dollar Of course neither of these is preordained I’m just outlining one scenario And there remains significant uncertainty about the point at which policy inflects from accommodative to restrictive But at least that’s one factor I’d think about in terms of longer-term scenarios Thank you Mr Chairman,Thank you Mr Chair Wow how am I going to follow that? OkayI’ll be a little bit more boring But those were great insights given by RandyI support a decision today to raise the target range for the funds rate by 25 basis points and I prefer the language in alternative B For the first time in a very long time the Committee is achieving—or in the case of our unemployment objective perhaps more than meeting—both pillars of our dual mandate The momentum in the economy appears to be robust The labormarket is strong And even after today’s decision the federal funds rate will for the first time in a decade be only barely above our inflation objectiveI’ll talk a little bit about market-based measures piggybacking off President Bullard Market-based measures of our policy normalization path obtained from interest rate futures suggest that the markets have priced in several more rate hikes over the next year or so And importantly market-based measures of inflation expectations have rebounded to levels that I interpret as consistent but just barely with our long-run inflation objective of 2 percentI believe that these inflation expectations proxies discount at least some of the additional rate hikes that the Committee believes will be consistent with economic expansion and inflation near our 2 percent objective And this tells me that we are not yet in a situation in which a contemplated firming of monetary policy would be expected to push inflation expectations below our 2 percent target However that said these market-based measures of inflation expectations are still somewhat below where they were at a comparable stage in the previous cycle so I’m certainly not complacent about itSo maybe just a bit of an aside about how I think about market-based information—I don’t ever want to be handcuffed to it but it’s certainly something I want in my inbox every morning to look atI support a decision today to delete the language saying that “policy remains accommodative” If we decide to delete this language today there may inevitably be questions as to what motivates the Committee to remove the language now as opposed to doing so at some future meeting Speaking for myself I think it makes sense to do so at a meeting in which we raise the target range for the funds rate above our 2 percent inflation objective but before that target range begins to overlap with some individual participants’ estimates of the longer-runneutral rate If we were to delay the decision to such a point in time it could convey to the public a sense of precision about our estimates of r* that does not accurately reflect the uncertainty about these estimatesIf I may look ahead a little bit as I see that this is an allowed custom here while I believe it will likely be necessary over the next several years for monetary policy to enter restrictive territory at least relative to my estimate of r* so that we could contain any potential overshoot of core inflation This has been the case in previous cycles I personally expect that the required adjustment in the policy rate relative to my estimate of r* may be somewhat more modest than in past cycles And in making this assessment I’m factoring in a scenario in which the relative stance of fiscal policy—in particular Treasury bond supply—could push up not inflation compensation but the real term premium on government bonds back to a level more consistent with historical experience and also based on what we saw in the international briefingOur relative stance of policy under this scenario could give additional support to the dollar So were this to occur—a return to a more normal term premium and dollar appreciation—given our stance of policy it could mean that the longer-run policy rate consistent with our dual-mandate objectives could be somewhat lower than if we did not see a rebound in the term premium or this response of the dollar Of course neither of these is preordained I’m just outlining one scenario And there remains significant uncertainty about the point at which policy inflects from accommodative to restrictive But at least that’s one factor I’d think about in terms of longer-term scenarios Thank you Mr Chairman,20180926
138,CHAIRMAN POWELL,CHAIRMAN POWELL Thank you President Barkin,Thank you President Barkin,20180926
139,MR BARKIN,MR BARKIN Thank you Mr Chair I support alternative B I find today’s decision relatively straightforward We’ve outlined the gradual path Growth inflation andunemployment have all tracked about as we expected and as I reflect in my sep which is little changed from June We’re still in my judgment a long way from restricting the economy so we ought to stay on the path we’ve outlined and raise rates todayHow we want to position policy for the next year is a more complex question We’re nearing many estimates of the neutral rate several of which are drifting up as the economy performs well The data are unlikely to stay as consistent and we could see shocks on both the upside and downside that would force us to consider restricting or looseningAs I said yesterday those shocks could show up in inflation and financial excesses but also in supply constraints Supply constraints should they occur on a large scale could muddy the metrics we normally watch Growth in employment could slow because of overheating rather than tightening Inflation could increase but anchoring might limit that signal too So in addition to our usual metrics I plan to also watch the classic indicators of constraints such as job vacancy rates service levels and stock-outsOn the statement I quite like the new—and might I say “terse”?—statement we’re approving today I think it gives us maximum flexibility to send with minimum confusion any signals we will want to send when the time is right,Thank you Mr Chair I support alternative B I find today’s decision relatively straightforward We’ve outlined the gradual path Growth inflation andunemployment have all tracked about as we expected and as I reflect in my sep which is little changed from June We’re still in my judgment a long way from restricting the economy so we ought to stay on the path we’ve outlined and raise rates todayHow we want to position policy for the next year is a more complex question We’re nearing many estimates of the neutral rate several of which are drifting up as the economy performs well The data are unlikely to stay as consistent and we could see shocks on both the upside and downside that would force us to consider restricting or looseningAs I said yesterday those shocks could show up in inflation and financial excesses but also in supply constraints Supply constraints should they occur on a large scale could muddy the metrics we normally watch Growth in employment could slow because of overheating rather than tightening Inflation could increase but anchoring might limit that signal too So in addition to our usual metrics I plan to also watch the classic indicators of constraints such as job vacancy rates service levels and stock-outsOn the statement I quite like the new—and might I say “terse”?—statement we’re approving today I think it gives us maximum flexibility to send with minimum confusion any signals we will want to send when the time is right,20180926
140,CHAIRMAN POWELL,CHAIRMAN POWELL Thank you President Evans,Thank you President Evans,20180926
141,MR EVANS,MR EVANS Thank you Mr Chairman I support alternative B and increasing the federal funds rate target range 25 basis points to 2 to 2¼ percent I also support removing the characterization of monetary policy as accommodative at 2 to 2¼ percent This is below my long-run funds rate of 2¾ percent And I agree with Governor Clarida: In the presence of all of the uncertainties it’s better to remove any suggestion that we have a precise characterization of monetary policy todayMy sep submission envisions raising the funds rate to a range of 3 to 3¼ percent by the end of 2019 So I also support paragraph 2 language that includes “further gradual increases” By my long-run funds rate a funds rate endpoint range of 3 to 3¼ percent is modestly restrictive in 2019 and through 2021 I will monitor different assessments based on our shorter-run assessment of the neutral funds rate but for today I don’t think that’s criticalI see inflation slightly above our 2 percent objective with core pce inflation at22 percent in both 2020 and 2021 With sustained growth and strong labor markets through the forecast horizon this is a good place for monetary policy to be Thank you Mr Chairman,Thank you Mr Chairman I support alternative B and increasing the federal funds rate target range 25 basis points to 2 to 2¼ percent I also support removing the characterization of monetary policy as accommodative at 2 to 2¼ percent This is below my long-run funds rate of 2¾ percent And I agree with Governor Clarida: In the presence of all of the uncertainties it’s better to remove any suggestion that we have a precise characterization of monetary policy todayMy sep submission envisions raising the funds rate to a range of 3 to 3¼ percent by the end of 2019 So I also support paragraph 2 language that includes “further gradual increases” By my long-run funds rate a funds rate endpoint range of 3 to 3¼ percent is modestly restrictive in 2019 and through 2021 I will monitor different assessments based on our shorter-run assessment of the neutral funds rate but for today I don’t think that’s criticalI see inflation slightly above our 2 percent objective with core pce inflation at22 percent in both 2020 and 2021 With sustained growth and strong labor markets through the forecast horizon this is a good place for monetary policy to be Thank you Mr Chairman,20180926
142,CHAIRMAN POWELL,CHAIRMAN POWELL Thank you President George,Thank you President George,20180926
143,MS GEORGE,MS GEORGE Thank you Mr Chairman I too support alternative B As we move into 2019 judging the stance of policy will become increasingly challenging in my view The gradual path of interest rate increases has moved the stance of policyser to neutral in the context of today’s tight labor markets and inflation near targetYet as policy accommodation has diminished financial conditions overall have actually eased as illustrated by a number of financial condition indexes including one we publish at the Kansas City Fed At the same time we are more directly confronted with the uncertainty associated with a wide range of estimates of the neutral rate At this stage in the normalization process it seems to me that we must be particularly vigilant in calibrating policy in order to best promote long-run sustainable growth consistent with our objectives including the risk to the financial system that could impede the attainment of the FOMC’s goalsUnder these conditions removing language in today’s statement about the accommodative stance of policy seems appropriate to me And although I continue to think additional increases in the federal funds rate could be appropriate we may need to considerfurther adjustments to the language at upcoming meetings that allow the Committee to take a systematic and perhaps even more patient approach to its policy decisions based on the outlook as it is influenced by incoming information on the economy rather than following what may become viewed as a preset course of further gradual increases at every other meeting Thank you,Thank you Mr Chairman I too support alternative B As we move into 2019 judging the stance of policy will become increasingly challenging in my view The gradual path of interest rate increases has moved the stance of policyser to neutral in the context of today’s tight labor markets and inflation near targetYet as policy accommodation has diminished financial conditions overall have actually eased as illustrated by a number of financial condition indexes including one we publish at the Kansas City Fed At the same time we are more directly confronted with the uncertainty associated with a wide range of estimates of the neutral rate At this stage in the normalization process it seems to me that we must be particularly vigilant in calibrating policy in order to best promote long-run sustainable growth consistent with our objectives including the risk to the financial system that could impede the attainment of the FOMC’s goalsUnder these conditions removing language in today’s statement about the accommodative stance of policy seems appropriate to me And although I continue to think additional increases in the federal funds rate could be appropriate we may need to considerfurther adjustments to the language at upcoming meetings that allow the Committee to take a systematic and perhaps even more patient approach to its policy decisions based on the outlook as it is influenced by incoming information on the economy rather than following what may become viewed as a preset course of further gradual increases at every other meeting Thank you,20180926
144,CHAIRMAN POWELL,CHAIRMAN POWELL Thank you President Bostic,Thank you President Bostic,20180926
145,MR BOSTIC,MR BOSTIC Thank you Mr Chairman I support the policy action in alternative B and have no comment on the proposed statement language I am comfortable dropping the “accommodative” language—I guess I do have a statement [Laughter] Retract that Just strike that [Laughter] So I am comfortable dropping the “accommodative” language—and I’m going to make my statement now—for the same reasons articulated by my colleagues here And like them I take comfort in the Chairman having the opportunity to explain our rationale at today’s press conference We’re counting on you Mr ChairmanAt the previous meeting I noted that even though the data in the second quarter were stronger than I had expected I did not take that as a signal of stronger real gdp growth in the period ahead and I felt comfortable with a total of three 25 basis point moves this calendar year Since then the data have continued to be stronger than I anticipated and as a consequence I have again moderately increased my growth outlook through 2019 If the data come in over the next couple of months consistent with this new forecast then I think it will be appropriate to pull forward the timing of rate increases a bit to four increases this yearFor me this is about timing and is not a change in the overall strategy As before though I would not advocate moving policy beyond the range of estimates for neutral which I have at between 2¾ and 3 percent and I would not be in favor of moving us into a morecontractionary policy stance without seeing more and clearer evidence that the economy is overheating Thank you Mr Chair,Thank you Mr Chairman I support the policy action in alternative B and have no comment on the proposed statement language I am comfortable dropping the “accommodative” language—I guess I do have a statement [Laughter] Retract that Just strike that [Laughter] So I am comfortable dropping the “accommodative” language—and I’m going to make my statement now—for the same reasons articulated by my colleagues here And like them I take comfort in the Chairman having the opportunity to explain our rationale at today’s press conference We’re counting on you Mr ChairmanAt the previous meeting I noted that even though the data in the second quarter were stronger than I had expected I did not take that as a signal of stronger real gdp growth in the period ahead and I felt comfortable with a total of three 25 basis point moves this calendar year Since then the data have continued to be stronger than I anticipated and as a consequence I have again moderately increased my growth outlook through 2019 If the data come in over the next couple of months consistent with this new forecast then I think it will be appropriate to pull forward the timing of rate increases a bit to four increases this yearFor me this is about timing and is not a change in the overall strategy As before though I would not advocate moving policy beyond the range of estimates for neutral which I have at between 2¾ and 3 percent and I would not be in favor of moving us into a morecontractionary policy stance without seeing more and clearer evidence that the economy is overheating Thank you Mr Chair,20180926
146,CHAIRMAN POWELL,CHAIRMAN POWELL Thank you President Kashkari,Thank you President Kashkari,20180926
147,MR KASHKARI,MR KASHKARI Thank you Mr Chairman I support alternative B Since our previous meeting inflation has reached our target wage growth has picked up somewhat long- term rates have picked up slightly and economic growth has been strong In this context raising rates today is appropriateLooking forward I’m more focused on our communications about the future path of monetary policy Assuming that inflation and inflation expectations remainse to target I believe we should move gradually to a neutral policy stance In contrast the Tealbook and the sep outline a more contractionary policy rate path with the federal funds rate significantly overshooting its long-run rate Let me explain why I think such a policy would be a mistake in the absence of an increase in inflation or inflation expectationsFirst I don’t buy the argument that the economy is operating far above potential and thus at risk of overheating Ongoing strong job growth and modest nominal wage growth suggest we have yet to reach full employment We should let growth continue as long as people are willing to continue entering employment And you’ve heard me say this before: Trying to assess supply and demand in a market starts by looking at the price The idea that the us economy is running above potential but it’s not showing up in price or that there are big labor shortages but it’s not showing up in wages—both of those tell me we’re probably not really at full capacity yetSecond I don’t think that we should raise rates more sharply to offset the expansion in fiscal policy There are three scenarios I see One is that the fiscal expansion just by virtue of leading to the issuing of more debt leads to longer-term higher inflation Well that’s apossibility but there’s no evidence for that right now Long-term inflation expectations are anchored So that scenario doesn’t seem to be happeningThe second scenario is it’s just sugar It’s just temporary sugar It doesn’t affect long- term inflation expectations If it’s just sugar we should just let the sugar burn itself off I don’t see why we would have to respond to thatThe third is it actually leads to more investment which also should not be inflationary It’s going to increase the productive capacity of the economy So absent some uptick in long- term inflation expectations it isn’t clear why we would respond to a fiscal stimulus that’s been passedMy third point is about financial stability Several members of the Committee this time and in previous meetings have talked about financial stability concerns as a reason to raise rates I’ve obviously been very outspoken publicly about the need to increase capital requirements for the biggest banks because of financial stability concerns I’ve not been as focused on the countercyclical capital buffer just because it’s relatively small compared with what I think is needed Nonetheless I’ve been pushing my staff to analyze the relative costs of using monetary policy versus bank capital requirements to address financial stability riskNow this is an inexact science as is a lot of what we do here but no matter how we do the analysis raising rates is many times more costly to the real economy than raising bank capital I mean it’s anywhere from a few multiples more costly to an order of magnitude more costly in terms of cost to gdp and cost to jobs And I think it’s intuitively obvious that we should use the lower-cost tools before we use the higher-cost tools So as we think about financial stability risks I would encourage us to think in that capacityFinally overtightening creates its own risks You know David talked about the yield curve in the context of recessions If we slowed the economy to forestall inflation that is not in fact materializing we are increasing recession risk Whether it’s a case of literal causation between the yield curve and economic activity or it’s just a matter of creating a slow-growth environment in which we’re more vulnerable to downside shocks nonetheless we are increasing the odds that the economy gets hit with something just by virtue of raising rates So I think we should proceed cautiouslySo in sum I believe we should communicate a plan to move gradually to a neutral stance while emphasizing that we will adjust the path of the policy rate as data evolveAnd the last thing on language although not for this meeting—to avoid giving the impression that we plan to move beyond neutral into a contractionary stance I would encourage us to drop the language soon about “further gradual increases in the target range” being “consistent”—I think we could be silent on what’s going to happen to the policy rate path just like we’re being silent on where we are relative to neutral and just let the data guide us and then respond appropriately Thank you Mr Chairman,Thank you Mr Chairman I support alternative B Since our previous meeting inflation has reached our target wage growth has picked up somewhat long- term rates have picked up slightly and economic growth has been strong In this context raising rates today is appropriateLooking forward I’m more focused on our communications about the future path of monetary policy Assuming that inflation and inflation expectations remainse to target I believe we should move gradually to a neutral policy stance In contrast the Tealbook and the sep outline a more contractionary policy rate path with the federal funds rate significantly overshooting its long-run rate Let me explain why I think such a policy would be a mistake in the absence of an increase in inflation or inflation expectationsFirst I don’t buy the argument that the economy is operating far above potential and thus at risk of overheating Ongoing strong job growth and modest nominal wage growth suggest we have yet to reach full employment We should let growth continue as long as people are willing to continue entering employment And you’ve heard me say this before: Trying to assess supply and demand in a market starts by looking at the price The idea that the us economy is running above potential but it’s not showing up in price or that there are big labor shortages but it’s not showing up in wages—both of those tell me we’re probably not really at full capacity yetSecond I don’t think that we should raise rates more sharply to offset the expansion in fiscal policy There are three scenarios I see One is that the fiscal expansion just by virtue of leading to the issuing of more debt leads to longer-term higher inflation Well that’s apossibility but there’s no evidence for that right now Long-term inflation expectations are anchored So that scenario doesn’t seem to be happeningThe second scenario is it’s just sugar It’s just temporary sugar It doesn’t affect long- term inflation expectations If it’s just sugar we should just let the sugar burn itself off I don’t see why we would have to respond to thatThe third is it actually leads to more investment which also should not be inflationary It’s going to increase the productive capacity of the economy So absent some uptick in long- term inflation expectations it isn’t clear why we would respond to a fiscal stimulus that’s been passedMy third point is about financial stability Several members of the Committee this time and in previous meetings have talked about financial stability concerns as a reason to raise rates I’ve obviously been very outspoken publicly about the need to increase capital requirements for the biggest banks because of financial stability concerns I’ve not been as focused on the countercyclical capital buffer just because it’s relatively small compared with what I think is needed Nonetheless I’ve been pushing my staff to analyze the relative costs of using monetary policy versus bank capital requirements to address financial stability riskNow this is an inexact science as is a lot of what we do here but no matter how we do the analysis raising rates is many times more costly to the real economy than raising bank capital I mean it’s anywhere from a few multiples more costly to an order of magnitude more costly in terms of cost to gdp and cost to jobs And I think it’s intuitively obvious that we should use the lower-cost tools before we use the higher-cost tools So as we think about financial stability risks I would encourage us to think in that capacityFinally overtightening creates its own risks You know David talked about the yield curve in the context of recessions If we slowed the economy to forestall inflation that is not in fact materializing we are increasing recession risk Whether it’s a case of literal causation between the yield curve and economic activity or it’s just a matter of creating a slow-growth environment in which we’re more vulnerable to downside shocks nonetheless we are increasing the odds that the economy gets hit with something just by virtue of raising rates So I think we should proceed cautiouslySo in sum I believe we should communicate a plan to move gradually to a neutral stance while emphasizing that we will adjust the path of the policy rate as data evolveAnd the last thing on language although not for this meeting—to avoid giving the impression that we plan to move beyond neutral into a contractionary stance I would encourage us to drop the language soon about “further gradual increases in the target range” being “consistent”—I think we could be silent on what’s going to happen to the policy rate path just like we’re being silent on where we are relative to neutral and just let the data guide us and then respond appropriately Thank you Mr Chairman,20180926
148,CHAIRMAN POWELL,CHAIRMAN POWELL Thank you Vice Chair Williams,Thank you Vice Chair Williams,20180926
149,VICE CHAIRMAN WILLIAMS,VICE CHAIRMAN WILLIAMS Thank you Mr Chairman This morning there’s some chatter about a Wall Street Journal op-ed disparaging the usefulness of r* in terms of thinking about monetary policy I’ve been very encouraged by the comments especially by the Governors this morning highlighting the importance of this concept So I will paraphrase Mark Twain: The rumors of the death of r* are greatly exaggerated [Laughter]Okay So once again I somehow find myself in full support of alternative B as writtenAt our previous meeting I said that barring any dramatic change in the outlook it’d beappropriate to increase the funds rate in September Well now it’s September and the incoming data have been in line with what I expected or even better Overall financial conditions remain quite supportive of growth and I continue to project solid growth in real activity over the medium term With the economy operating above potential for the remainder of this decade I expect underlying measures of inflation to rise gradually moving modestly above 2 percentby 2020Uncertainty associated with my projections is aligned with historical norms And in light of the sustained ongoing strength in the economy and the realized firming of inflation our strategy of gradually raising rates has served us well in the past and remains appropriate now and for some time into the future I anticipate that it’ll be appropriate to raise the target funds rate to a level moderately above my assessment of its longer-run value which I continue to put at 2½ percent Such a policy rate path is designed to support ongoing economic expansion while minimizing the risks of overheating in terms of either inflation or risks and imbalances in financial markets Although I am confident that we’re on the right path it is worth reminding ourselves that we don’t have much experience operating with such low levels of unemployment as we’re all projecting and achieving the desired soft landing is easier said than doneAs our policy stance approaches neutral territory it makes sense to remove the reference to an “accommodative” stance and here I agree with the comments of Governors Brainard Quarles and Clarida and others This language played a helpful role early in the normalization process but retaining it would give the public the false perception that the Committee is confident in its ability to ascertain where neutral is and that this demarcation is somehow pivotal to our decisionmaking As I mentioned in the past I see no benefit of adopting alternative language that bridges us forward such as “somewhat accommodative” Again introducing suchmodifiers would lead to a misleading impression that the neutral rate wherever that may be is the primary determinant of our policy decisions Thank you,Thank you Mr Chairman This morning there’s some chatter about a Wall Street Journal op-ed disparaging the usefulness of r* in terms of thinking about monetary policy I’ve been very encouraged by the comments especially by the Governors this morning highlighting the importance of this concept So I will paraphrase Mark Twain: The rumors of the death of r* are greatly exaggerated [Laughter]Okay So once again I somehow find myself in full support of alternative B as writtenAt our previous meeting I said that barring any dramatic change in the outlook it’d beappropriate to increase the funds rate in September Well now it’s September and the incoming data have been in line with what I expected or even better Overall financial conditions remain quite supportive of growth and I continue to project solid growth in real activity over the medium term With the economy operating above potential for the remainder of this decade I expect underlying measures of inflation to rise gradually moving modestly above 2 percentby 2020Uncertainty associated with my projections is aligned with historical norms And in light of the sustained ongoing strength in the economy and the realized firming of inflation our strategy of gradually raising rates has served us well in the past and remains appropriate now and for some time into the future I anticipate that it’ll be appropriate to raise the target funds rate to a level moderately above my assessment of its longer-run value which I continue to put at 2½ percent Such a policy rate path is designed to support ongoing economic expansion while minimizing the risks of overheating in terms of either inflation or risks and imbalances in financial markets Although I am confident that we’re on the right path it is worth reminding ourselves that we don’t have much experience operating with such low levels of unemployment as we’re all projecting and achieving the desired soft landing is easier said than doneAs our policy stance approaches neutral territory it makes sense to remove the reference to an “accommodative” stance and here I agree with the comments of Governors Brainard Quarles and Clarida and others This language played a helpful role early in the normalization process but retaining it would give the public the false perception that the Committee is confident in its ability to ascertain where neutral is and that this demarcation is somehow pivotal to our decisionmaking As I mentioned in the past I see no benefit of adopting alternative language that bridges us forward such as “somewhat accommodative” Again introducing suchmodifiers would lead to a misleading impression that the neutral rate wherever that may be is the primary determinant of our policy decisions Thank you,20180926
150,CHAIRMAN POWELL,CHAIRMAN POWELL Thank you And thanks everyone for your comments I hear broad support for a 25 basis point increase in the target range for the federal funds rate and also consensus for removing the “accommodative” language which I will attempt to communicate in a way that suggests there’s no signal in doing so And with that I’m going to ask Jim Clouse to review what we’re going to vote on and then read the roll,Thank you And thanks everyone for your comments I hear broad support for a 25 basis point increase in the target range for the federal funds rate and also consensus for removing the “accommodative” language which I will attempt to communicate in a way that suggests there’s no signal in doing so And with that I’m going to ask Jim Clouse to review what we’re going to vote on and then read the roll,20180926
151,MR CLOUSE,MR CLOUSE Thank you Mr Chairman The vote will be on the monetary policy statement as it appears on page 4 of Thomas Laubach’s briefing materials and the vote will also encompass the directive to the Desk as it appears in the implementation note shown on pages 8 and 9 of Thomas’s briefing materialsChairman PowellYesVice Chairman WilliamsYesGovernor ClaridaYesPresident BarkinYesPresident BosticYesGovernor BrainardYesPresident MesterYesGovernor QuarlesYesPresident GeorgeYes,Thank you Mr Chairman The vote will be on the monetary policy statement as it appears on page 4 of Thomas Laubach’s briefing materials and the vote will also encompass the directive to the Desk as it appears in the implementation note shown on pages 8 and 9 of Thomas’s briefing materialsChairman PowellYesVice Chairman WilliamsYesGovernor ClaridaYesPresident BarkinYesPresident BosticYesGovernor BrainardYesPresident MesterYesGovernor QuarlesYesPresident GeorgeYes,20180926
152,CHAIRMAN POWELL,CHAIRMAN POWELL Thank you Now we have two sets of related matters under the Board’s jurisdiction: corresponding interest rates on reserves and discount rates So may I have a motion from a Board member to take the proposed action with respect to the interest rates on reserves as set forth in the first paragraph associated with policy alternative B on the last page of Thomas’s briefing materials?,Thank you Now we have two sets of related matters under the Board’s jurisdiction: corresponding interest rates on reserves and discount rates So may I have a motion from a Board member to take the proposed action with respect to the interest rates on reserves as set forth in the first paragraph associated with policy alternative B on the last page of Thomas’s briefing materials?,20180926
153,MR CLARIDA,MR CLARIDA So moved,So moved,20180926
154,CHAIRMAN POWELL,CHAIRMAN POWELL Can I have a second?,Can I have a second?,20180926
155,MS BRAINARD,MS BRAINARD Second,Second,20180926
156,CHAIRMAN POWELL,CHAIRMAN POWELL Without objection Thank you Now may I have a motion from a Board member to take the proposed actions with respect to the primary credit rate and the rates for secondary and seasonal credit as set forth in the second paragraph associated with policy alternative B on the last page of Thomas’s briefing materials?,Without objection Thank you Now may I have a motion from a Board member to take the proposed actions with respect to the primary credit rate and the rates for secondary and seasonal credit as set forth in the second paragraph associated with policy alternative B on the last page of Thomas’s briefing materials?,20180926
157,MR CLARIDA,MR CLARIDA So moved ,So moved,20180926
158,MS BRAINARD,MS BRAINARD Second,Second,20180926
159,CHAIRMAN POWELL,CHAIRMAN POWELL Without objection One other little piece of business I wanted to mention is that I’ve asked Rich to chair the subcommittee on communications and bring it back to life after a period of hiatus since Stan Fischer’s departure As you all know the role of the subcommittee is to help prioritize and frame communications issues for the Committee and to reach out to all fomc participants in identifying key themes and areas of common groundThe most recent membership of the subcommittee included former Governor Fischer President Mester then-President Williams and yours truly And I want to thank all of you except for myself [laughter] for your service and your many contributionsThe appointment of a new chair for the subcommittee has typically involved a changeover for the other members of the subcommittee and that practice has been helpful in bringing new perspectives on board So the newly constituted committee will include Governor Brainard President Rosengren and President Kaplan And we look forward to hearing from this subcommittee at future meetingsWith that our final agenda item is to confirm that the next meeting will be on November 7 and 8 It will be a relatively rare Wednesday–Thursday meeting which means that you won’t have to submit an absentee ballot in the midterm elections It may be too early forlunch for some of you but we do have boxed sandwiches which are excellent and salads in the next roomAnd thanks again everybody Great meeting and I look forward to seeing you soonThe meeting is adjournedEND of meetin,Without objection One other little piece of business I wanted to mention is that I’ve asked Rich to chair the subcommittee on communications and bring it back to life after a period of hiatus since Stan Fischer’s departure As you all know the role of the subcommittee is to help prioritize and frame communications issues for the Committee and to reach out to all fomc participants in identifying key themes and areas of common groundThe most recent membership of the subcommittee included former Governor Fischer President Mester then-President Williams and yours truly And I want to thank all of you except for myself [laughter] for your service and your many contributionsThe appointment of a new chair for the subcommittee has typically involved a changeover for the other members of the subcommittee and that practice has been helpful in bringing new perspectives on board So the newly constituted committee will include Governor Brainard President Rosengren and President Kaplan And we look forward to hearing from this subcommittee at future meetingsWith that our final agenda item is to confirm that the next meeting will be on November 7 and 8 It will be a relatively rare Wednesday–Thursday meeting which means that you won’t have to submit an absentee ballot in the midterm elections It may be too early forlunch for some of you but we do have boxed sandwiches which are excellent and salads in the next roomAnd thanks again everybody Great meeting and I look forward to seeing you soonThe meeting is adjournedEND of meetin,20180926
