,Speaker,transcript_text,clean_transcript_text,date
46,CHAIRMAN BERNANKE,CHAIRMAN BERNANKE Thank you very much Questions for Simon? President Lacker,Thank you very much Questions for Simon? President Lacker,20120913
47,MR LACKER,MR LACKER Thank you Mr Chairman Two questions for Mr Potter The first has to do with the duration of our holdings of agency mbs The graph indicates the average duration of our current holdings is around two Now would our average duration of purchases under what we’re going to talk about later today or tomorrow would that be substantially larger? Do you have a sense of what that would be?,Thank you Mr Chairman Two questions for Mr Potter The first has to do with the duration of our holdings of agency mbs The graph indicates the average duration of our current holdings is around two Now would our average duration of purchases under what we’re going to talk about later today or tomorrow would that be substantially larger? Do you have a sense of what that would be?,20120913
48,MR POTTER,MR POTTER Yes Somewhere between four and six Is that right Nate? ,Yes Somewhere between four and six Is that right Nate?,20120913
49,MR WUERFFEL,MR WUERFFEL That’s correct,That’s correct,20120913
50,MR LACKER,MR LACKER Four and six? ,Four and six?,20120913
51,MR POTTER,MR POTTER Yes,Yes,20120913
52,MR LACKER,MR LACKER Okay So the other question I have—I was at a conference a couple of weeks ago I believe I saw you there Mr Potter and—,Okay So the other question I have—I was at a conference a couple of weeks ago I believe I saw you there Mr Potter and—,20120913
53,MR POTTER,MR POTTER Symposium yes,Symposium yes,20120913
54,MR LACKER,MR LACKER An economist there was arguing that the effect of our forward guidance occurred more via revisions in investors’ expectations about future economic conditions rather than a change in their views about our future reaction function and because you folks have such rich interactions with the dealer community and you talk to them about this forward guidance I wondered if you guys had a view as to the economist’s assertion,An economist there was arguing that the effect of our forward guidance occurred more via revisions in investors’ expectations about future economic conditions rather than a change in their views about our future reaction function and because you folks have such rich interactions with the dealer community and you talk to them about this forward guidance I wondered if you guys had a view as to the economist’s assertion,20120913
55,MR POTTER,MR POTTER Those dealer economists also read about Jackson Hole Some of them were there so I think they viewed that with quite a lot of interest In the dealer survey somepeople thought that the change in rate guidance might be not just a calendar type but trying to distinguish it from just a pure expectation of where you expected the economy to be I don’t think it’s possible to get a very clear answer from these respondents because I don’t think the FOMC’s been completely clear on this either,Those dealer economists also read about Jackson Hole Some of them were there so I think they viewed that with quite a lot of interest In the dealer survey somepeople thought that the change in rate guidance might be not just a calendar type but trying to distinguish it from just a pure expectation of where you expected the economy to be I don’t think it’s possible to get a very clear answer from these respondents because I don’t think the FOMC’s been completely clear on this either,20120913
56,CHAIRMAN BERNANKE,CHAIRMAN BERNANKE President Fisher,President Fisher,20120913
57,MR FISHER,MR FISHER Simon I think I heard you correctly So we’ve been purchasing about a third of the eligible TBAs and you also mentioned that there’s a planned increase in the rate of gse wind-downs to 15 percent from the 10 percent level earlier Is that likely to change? If we were to proceed with just $30 or $40 billion as outlined in alternative B would that change our percentage of the eligible TBA purchases given the contraction that’s occurring among the agencies? If my memory is correct they had about $14 trillion It goes back to last March I can’t remember the last time I looked at the numbers So that’s about $15 billion; 15 percent translates to about $15 billion I think in the contraction I’m just curious if it affects the percentage of eligible TBA that we’d be holding if we were to proceed,Simon I think I heard you correctly So we’ve been purchasing about a third of the eligible TBAs and you also mentioned that there’s a planned increase in the rate of gse wind-downs to 15 percent from the 10 percent level earlier Is that likely to change? If we were to proceed with just $30 or $40 billion as outlined in alternative B would that change our percentage of the eligible TBA purchases given the contraction that’s occurring among the agencies? If my memory is correct they had about $14 trillion It goes back to last March I can’t remember the last time I looked at the numbers So that’s about $15 billion; 15 percent translates to about $15 billion I think in the contraction I’m just curious if it affects the percentage of eligible TBA that we’d be holding if we were to proceed,20120913
58,MR POTTER,MR POTTER No I don’t think so ,No I don’t think so,20120913
59,MR FISHER,MR FISHER Thank you,Thank you,20120913
60,MS LOGAN,MS LOGAN We’re currently purchasing about a third of gross issuance That number is going to go up to 60 to 75 percent depending on which option the Committee chooses,We’re currently purchasing about a third of gross issuance That number is going to go up to 60 to 75 percent depending on which option the Committee chooses,20120913
61,MR FISHER,MR FISHER Right so that is not affected by—,Right so that is not affected by—,20120913
62,MS LOGAN,MS LOGAN The reduction that the GSEs are doing is happening in more than just TBAs; they’re reducing in other types of securities as well So I would think that number is probably fairly small In terms of the total amount outstanding we’re currently going to have about 18 percent of the mbs and that would move to about 25 percent,The reduction that the GSEs are doing is happening in more than just TBAs; they’re reducing in other types of securities as well So I would think that number is probably fairly small In terms of the total amount outstanding we’re currently going to have about 18 percent of the mbs and that would move to about 25 percent,20120913
63,MR FISHER,MR FISHER Okay thank you And just an observation if you look at your panel 5 and particularly the high-yield spread on panel 6 things obviously are going our way This is what we would like to see as well as the equity price response What doesn’t seem to be going our way—and I only point it out as an offset even though it’s a short time horizon—is it seems that the breakeven inflation rates—whether it’s the 5-year 5-year forward; the 5-year; the 10- year which is not on this chart—bottomed in the spring of this year and the slope is upwardWe can talk perhaps later I don’t know if we’ve done an LSAP-type program in a context of rising inflation expectations or not I think there was at least a chart in the Tealbook that would indicate we haven’t done one yet under those circumstancesBut I just point out Mr Chairman that if you draw a line from the bottom of the 5-year rate it really bottomed out in the summer of 2011 and has been on the rise I’m not saying it’s dangerous and it may be something that we would like to encourage or some at this table would like to encourage but we do have rising inflation expectations And to say inflation expectations are contained—we might think about how we want to phrase that as we get down to the policy statement of tomorrow,Okay thank you And just an observation if you look at your panel 5 and particularly the high-yield spread on panel 6 things obviously are going our way This is what we would like to see as well as the equity price response What doesn’t seem to be going our way—and I only point it out as an offset even though it’s a short time horizon—is it seems that the breakeven inflation rates—whether it’s the 5-year 5-year forward; the 5-year; the 10- year which is not on this chart—bottomed in the spring of this year and the slope is upwardWe can talk perhaps later I don’t know if we’ve done an LSAP-type program in a context of rising inflation expectations or not I think there was at least a chart in the Tealbook that would indicate we haven’t done one yet under those circumstancesBut I just point out Mr Chairman that if you draw a line from the bottom of the 5-year rate it really bottomed out in the summer of 2011 and has been on the rise I’m not saying it’s dangerous and it may be something that we would like to encourage or some at this table would like to encourage but we do have rising inflation expectations And to say inflation expectations are contained—we might think about how we want to phrase that as we get down to the policy statement of tomorrow,20120913
64,CHAIRMAN BERNANKE,CHAIRMAN BERNANKE I’m not sure I take the same inference The 5-by-5 is pretty flat and is lower than it was last year,I’m not sure I take the same inference The 5-by-5 is pretty flat and is lower than it was last year,20120913
65,MR FISHER,MR FISHER And the 5-year?,And the 5-year?,20120913
66,CHAIRMAN BERNANKE,CHAIRMAN BERNANKE At the margin and the 5-year is obviously being affected by the oil price movements,At the margin and the 5-year is obviously being affected by the oil price movements,20120913
67,MR FISHER,MR FISHER And the 10-year also is not on this chart and then gold prices of course have increased significantly for those who care about that ancient relic,And the 10-year also is not on this chart and then gold prices of course have increased significantly for those who care about that ancient relic,20120913
68,MR POTTER,MR POTTER It is true that the deflation risk we can calculate is lower than it was in2010,It is true that the deflation risk we can calculate is lower than it was in2010,20120913
69,MR FISHER,MR FISHER Right Thank you,Right Thank you,20120913
70,CHAIRMAN BERNANKE,CHAIRMAN BERNANKE Other questions for Simon? [No response] Okay Seeing none we need to vote to ratify domestic open market operations since August Without objection? Okay Our next item is the economic and financial situation and David Wilcox and his colleagues will make that presentation,Other questions for Simon? [No response] Okay Seeing none we need to vote to ratify domestic open market operations since August Without objection? Okay Our next item is the economic and financial situation and David Wilcox and his colleagues will make that presentation,20120913
71,MR WILCOX,MR WILCOX3 Thank you Mr Chairman I think there should be a single summary exhibit You all may be relieved to know that my prepared text includes 1192 words and I do not plan to ad lib an additional 2000 words into my delivery [Laughter]As you can see from the upper-left panel of the forecast summary exhibit the near-term outlook for real gdp growth in last week’s edition of the Tealbook is broadly similar to the one that we sent you in July To be sure the July gain in real pce was better than we had expected However consumer sentiment—shown in the lower-left panel—has remained downbeat job gains have been modest and the price of gasoline has moved back up all of which caused us to largely discount the favorable spending news Similarly July shipments of capital goods were strongerthan we had expected but forward-looking indicators including the continued decline in the capital goods orders data as well as the subdued responses to various surveys on capital spending plans and business conditions are consistent with only subdued near-term increases in business outlays If you squint hard at the upper-left panel you will detect that we shifted a little gdp growth from the second half of this year into the first half of next reflecting our assessment that the drought will depress farm output in the second half of this year by more than we had predicted in JulyThe one component of aggregate demand that has seemed to have been on a somewhat stronger trajectory relative to our expectation in the July Tealbook was net exports Even so last week’s forecast called for gdp growth to average just18 percent through the middle of next year about in line with our prediction for the growth of potential over this periodSince the Tealbooksed the main piece of economic news was last Friday’s employment report In a seeming exception to Dave Stockton’s famous description of the usual shelf-life of the staff economic forecast our jar of mayonnaise survived its first 48 hours in the Mojave Desert with only relatively minor signs of spoilage [Laughter] The red line in the bottom-right panel summarizes our effort to combine3 The materials used by Mr Wilcox are appended to this transcript (appendix 3)the signals from the establishment and household surveys (the latter of which is not shown on the chart because it is so noisy compared with the establishment results) and to control for weather effects and recession-related seasonal adjustment distortions As you can see from the downward tilt toward the end of that line the estimated underlying pace of private payroll employment growth has trended lower over the course of this year and now is at the low end of the range that it has occupied during the past 2½ years The unemployment rate unexpectedly declined02 percentage point but like many other analysts we have been inclined to see more weakness than strength in the totality of the results from the household survey given that the employment measure from that survey and the participation rate both declined Based on our projected path for real gdp over the next several quarters we continue to expect the unemployment rate to average around 8¼ percent through the first half of next year I should also note that the workweek was lower than we had expected and average hourly earnings were flat rather than increasing slightly as we had expected In combination these results suggest a modestly weaker trajectory for compensation and therefore household spending than we had factored into the TealbookTwo other key pieces of information released since the Tealbook were also weaker than expected In particular vehicle assembly plans now point to a slower pace of motor vehicle production in the third and fourth quarters than we had projected in the Tealbook while—as Steve will discuss shortly—the latest foreign trade data were slightly to the soft side of our expectations in terms of their implications for gdp growthIn all these bits of information would cause us to shave about ¼ percentage point off our forecast for the pace of real gdp growth during the second half of this year leaving our forecasted average growth rate for this quarter and next at an anemic1¼ percentTurning to the medium term we upgraded our outlook slightly relative to our July projection As Steve will discuss the improvement such as it is partly reflects a somewhat less worrisome situation in Europe than we had previously believed As we described in the Tealbook even after factoring in the disappointment that we think would ensue from an announcement of no change in the stance of monetary policy at the conclusion of this meeting we judge that stock prices would remain on a slightly higher trajectory and the dollar would be slightly weaker than we assumed in the previous projection These small positive influences are only partly offset by the increase in oil prices part of which may itself reflect the improvement in sentiment related to the crisis in EuropeThe small upward revision to real gdp over the medium term led us to shave a little off of our projected path for the unemployment rate which is shown in the top- right panel of the exhibit Even by the end of next year however we expect no significant reduction in the unemployment rate As real gdp accelerates more into 2014 the unemployment rate declines about ½ percentage point ending that year at about 7½ percentAside from the crisis in Europe the other main concern that continues to loom over the domestic outlook is the fiscal cliff On this front there have been no major developments recently and we continue to expect none at least through the November elections At this stage I can only assure you that our decision to stand pat on our fiscal policy assumptions reflects no lack of concern or uncertainty on our part: The fiscal cliff continues to figure prominently in our thinking as a serious threat to the still-anemic recoveryTurning to the inflation outlook the incoming data on core pce price inflation— the middle-right panel—have beense to our expectations We continue to project that core inflation will hold steady at about 1½ percent through the end of 2014 reflecting anchored inflation expectations a persistent margin of labor and product market slack and modest gains in imported goods pricesIn response to the upward move in spot prices for crude oil since the July Tealbook we have marked up our near-term projection for headline pce inflation— the middle-left panel We have however made only small revisions to our near-term food price forecast Although we now expect the quantity effects of the drought to be worse than we had forecast in July the futures prices that we used in preparing our July food price projection had apparently already incorporated almost all of the price effects Despite the upward pressure from food prices that we think will begin to show through around the end of this year we expect headline inflation to step down slightly in the first part of next year as the anticipated reduction in crude oil prices implied by futures markets pushes down retail energy prices Steve will now continue our presentation,Thank you Mr Chairman I think there should be a single summary exhibit You all may be relieved to know that my prepared text includes 1192 words and I do not plan to ad lib an additional 2000 words into my delivery [Laughter]As you can see from the upper-left panel of the forecast summary exhibit the near-term outlook for real gdp growth in last week’s edition of the Tealbook is broadly similar to the one that we sent you in July To be sure the July gain in real pce was better than we had expected However consumer sentiment—shown in the lower-left panel—has remained downbeat job gains have been modest and the price of gasoline has moved back up all of which caused us to largely discount the favorable spending news Similarly July shipments of capital goods were strongerthan we had expected but forward-looking indicators including the continued decline in the capital goods orders data as well as the subdued responses to various surveys on capital spending plans and business conditions are consistent with only subdued near-term increases in business outlays If you squint hard at the upper-left panel you will detect that we shifted a little gdp growth from the second half of this year into the first half of next reflecting our assessment that the drought will depress farm output in the second half of this year by more than we had predicted in JulyThe one component of aggregate demand that has seemed to have been on a somewhat stronger trajectory relative to our expectation in the July Tealbook was net exports Even so last week’s forecast called for gdp growth to average just18 percent through the middle of next year about in line with our prediction for the growth of potential over this periodSince the Tealbooksed the main piece of economic news was last Friday’s employment report In a seeming exception to Dave Stockton’s famous description of the usual shelf-life of the staff economic forecast our jar of mayonnaise survived its first 48 hours in the Mojave Desert with only relatively minor signs of spoilage [Laughter] The red line in the bottom-right panel summarizes our effort to combine3 The materials used by Mr Wilcox are appended to this transcript (appendix 3)the signals from the establishment and household surveys (the latter of which is not shown on the chart because it is so noisy compared with the establishment results) and to control for weather effects and recession-related seasonal adjustment distortions As you can see from the downward tilt toward the end of that line the estimated underlying pace of private payroll employment growth has trended lower over the course of this year and now is at the low end of the range that it has occupied during the past 2½ years The unemployment rate unexpectedly declined02 percentage point but like many other analysts we have been inclined to see more weakness than strength in the totality of the results from the household survey given that the employment measure from that survey and the participation rate both declined Based on our projected path for real gdp over the next several quarters we continue to expect the unemployment rate to average around 8¼ percent through the first half of next year I should also note that the workweek was lower than we had expected and average hourly earnings were flat rather than increasing slightly as we had expected In combination these results suggest a modestly weaker trajectory for compensation and therefore household spending than we had factored into the TealbookTwo other key pieces of information released since the Tealbook were also weaker than expected In particular vehicle assembly plans now point to a slower pace of motor vehicle production in the third and fourth quarters than we had projected in the Tealbook while—as Steve will discuss shortly—the latest foreign trade data were slightly to the soft side of our expectations in terms of their implications for gdp growthIn all these bits of information would cause us to shave about ¼ percentage point off our forecast for the pace of real gdp growth during the second half of this year leaving our forecasted average growth rate for this quarter and next at an anemic1¼ percentTurning to the medium term we upgraded our outlook slightly relative to our July projection As Steve will discuss the improvement such as it is partly reflects a somewhat less worrisome situation in Europe than we had previously believed As we described in the Tealbook even after factoring in the disappointment that we think would ensue from an announcement of no change in the stance of monetary policy at the conclusion of this meeting we judge that stock prices would remain on a slightly higher trajectory and the dollar would be slightly weaker than we assumed in the previous projection These small positive influences are only partly offset by the increase in oil prices part of which may itself reflect the improvement in sentiment related to the crisis in EuropeThe small upward revision to real gdp over the medium term led us to shave a little off of our projected path for the unemployment rate which is shown in the top- right panel of the exhibit Even by the end of next year however we expect no significant reduction in the unemployment rate As real gdp accelerates more into 2014 the unemployment rate declines about ½ percentage point ending that year at about 7½ percentAside from the crisis in Europe the other main concern that continues to loom over the domestic outlook is the fiscal cliff On this front there have been no major developments recently and we continue to expect none at least through the November elections At this stage I can only assure you that our decision to stand pat on our fiscal policy assumptions reflects no lack of concern or uncertainty on our part: The fiscal cliff continues to figure prominently in our thinking as a serious threat to the still-anemic recoveryTurning to the inflation outlook the incoming data on core pce price inflation— the middle-right panel—have beense to our expectations We continue to project that core inflation will hold steady at about 1½ percent through the end of 2014 reflecting anchored inflation expectations a persistent margin of labor and product market slack and modest gains in imported goods pricesIn response to the upward move in spot prices for crude oil since the July Tealbook we have marked up our near-term projection for headline pce inflation— the middle-left panel We have however made only small revisions to our near-term food price forecast Although we now expect the quantity effects of the drought to be worse than we had forecast in July the futures prices that we used in preparing our July food price projection had apparently already incorporated almost all of the price effects Despite the upward pressure from food prices that we think will begin to show through around the end of this year we expect headline inflation to step down slightly in the first part of next year as the anticipated reduction in crude oil prices implied by futures markets pushes down retail energy prices Steve will now continue our presentation,20120913
72,MR KAMIN,MR KAMIN In 1972 when Chinese Prime Minister Zhou Enlai was asked what he thought was the historic impact of the French Revolution he famously answered: “It’s too soon to tell” [Laughter] By those standards assessing the implications of the European Central Bank’s plans to intervene in peripheral debt markets would seem hopelessly premature And yet as Simon has described anticipations of aggressive ecb action have substantially calmed European financial markets slightly brightening an admittedly still-cloudy outlookAs described in its announcement last week the ecb plans to purchase sovereign debt on the secondary market provided that the beneficiary governments enter into an arrangement with the region’s financial backstop facilities and agree to policy conditionality Although the ecb will be announcing neither a target ceiling for yields on peripheral debt nor the amounts it intends to purchase it has signaled a more aggressive and sustained program than its earlier forays into bond marketsBeyond simply comforting investors that the ecb is riding to the rescue these plans could ease financial stresses in a number of ways First by lowering yields the bond purchases would reduce public debt service burdens and improve fiscal sustainability Second and as a related matter by taking sovereign bonds out of the hands of private investors ecb purchases may create room in those investors’ portfolios for new issues thereby improving the governments’ access to financingFinally the package of ecb purchases plus access to the regional financial backstop facilities is widely anticipated to involve less stringent conditionality and thus less stigma than the full-blown imf and eu rescue packages received by Greece Ireland and Portugal In consequence it is more likely though far from certain that Spain and/or Italy may request financial assistance before market conditions have become so adverse that further financial turmoil is inevitableWith markets figuring in brighter prospects for official support financial stresses over the next several months are likely to be less pronounced than we assumed in the July Tealbook and we are anticipating that barring further adverse shocks European markets could soon begin the long slow process of normalization However we are still very far from being out of the woods In the near term European leaders still need to work out the conditionality to be required of governments benefiting from the financial rescue facilities and ecb intervention and that could be contentiousAdditionally imf and eu officials are currently assessing the status of Greece’s struggling adjustment program—although Greece’s official creditors are expected to approve a much-needed disbursement by October and postpone more difficult decisions until later this is not assured and a messy Greek exit from the euro area at this time could be quite dangerousTaking a longer view the ECB’s new program is not to coin a phrase a panaceaIt can only give Europe breathing space to implement the fundamental reforms that will ultimately restore confidence If the Europeans do not make progress on the measures needed to achieve fiscal and financial stability—budget consolidation growth-promoting structural reforms and region-wide banking initiatives—the ECB’s ability to contain financial tensions will be sorely tested Accordingly market confidence likely will not be fully restored until the peripheral economies prove they can cut their budgets improve growth prospects and strengthen their banks—and all that could take a number of yearsIn consequence economic activity in Europe is also likely to remain subdued for some time to come To be sure the easing of financial stresses combined with some data that have been less bleak than expected have led us to project a somewhat shallower recession than we wrote down in the July Tealbook Even so in our current projection euro-area gdp continues to contract through the middle of next year and recovers only very weakly thereafterThe outlook for our other trading partners while hardly as bleak as that for Europe is nonetheless subdued Excluding the euro area aggregate foreign growth dropped from roughly 4 percent in the first quarter to less than 3 percent in the second below its trend pace Moreover since your last meeting indicators such as PMIs and exports have generally come in on the soft sideThese developments are worrisome but considering the factors responsible for the slowdown our best guess is that economic growth will bottom out in the coming quarters rather than deteriorate further The pace of deterioration in Europe which accounts for much of the United Kingdom’s stagnation this year as well as theslowdown in Asia’s exports is projected to become only a little more pronounced in the second half of this year The recent weakness in us growth has also weighed on our trading partners but the us economy should start picking up a few quarters down the road And much of Asia’s slowdown reflects the fading of the bounceback from Thailand’s floods and Japan’s tsunami last year All told we anticipate that foreign growth outside the euro area will stay subdued at 3 percent over the remainder of this year It then picks up to 3¾ percent by 2014 as the euro area starts to recover the us economy picks up steam and monetary policies around the world remain quite accommodativeAnother factor weighing on foreign growth especially in Asia has been China’s slowdown from near double-digit rates in the past two years Chinese growth registered 7½ percent in the second quarter of this year With recent weak exports and PMIs leading us to revise down our forecast we see growth remaining at that relatively subdued pace during the remainder of this year before picking up to about 8 percent thereafter Under these circumstances we continue to scrutinize the data for indications of a hard landing but we do not see any compelling signs that one is in the offing: Retail sales growth has remained reasonably solid housing prices have flattened out and the government retains the monetary and fiscal scope to counter a decline in demandThe effect on oil prices of resurgent political tensions over Iran poses another threat to the global economy Crude oil prices have now retraced more than half of their decline from earlier this year and our current projected trajectory of oil prices averages roughly 10 percent higher than in the July Tealbook A rise in oil prices of this magnitude should not substantially affect the foreign outlook By our rough estimates it could reduce economic growth in the advanced economies by01 percentage point over the next year or so while the effect on aggregate emerging markets growth is roughly a wash as gains by oil exporters offset losses by importers By the same token our inflation outlook is a bit higher in the near term but little changed further out However no resolution of the problem of Iran’s nuclear program is in sight and we are attuned to the risk of much steeper rises in oil pricesAll told considering the momentous developments taking place in the global economy—Mario Draghi’s plan to save the euro China’s struggle to achieve a soft landing and fluctuations in commodity markets—the outlook for us trade is well not so momentous In the first half of this year notwithstanding the global slowdown and the rising dollar net exports managed to eke out a small positive contribution toUS gdp growth We received trade data for July yesterday; both exports and imports fell but the trade balance was little changed Accordingly we retain our view that for the next couple of quarters the combination of slowing foreign growth a still-elevated dollar and the effects of the drought on agricultural production leads to some moderation in export growth and the external sector imposes a modest drag on the economy After that net exports gradually shift back toward neutral as the global economy picks up and European stresses subside so that a reversal of flight- to-safety flows allows the dollar to start depreciating Thanks to Mr Draghi this projection is based on a somewhat lower path of the dollar than in the July Tealbookand thus a bit faster export growth and less drag from net exports Andreas will continue our presentation,In 1972 when Chinese Prime Minister Zhou Enlai was asked what he thought was the historic impact of the French Revolution he famously answered: “It’s too soon to tell” [Laughter] By those standards assessing the implications of the European Central Bank’s plans to intervene in peripheral debt markets would seem hopelessly premature And yet as Simon has described anticipations of aggressive ecb action have substantially calmed European financial markets slightly brightening an admittedly still-cloudy outlookAs described in its announcement last week the ecb plans to purchase sovereign debt on the secondary market provided that the beneficiary governments enter into an arrangement with the region’s financial backstop facilities and agree to policy conditionality Although the ecb will be announcing neither a target ceiling for yields on peripheral debt nor the amounts it intends to purchase it has signaled a more aggressive and sustained program than its earlier forays into bond marketsBeyond simply comforting investors that the ecb is riding to the rescue these plans could ease financial stresses in a number of ways First by lowering yields the bond purchases would reduce public debt service burdens and improve fiscal sustainability Second and as a related matter by taking sovereign bonds out of the hands of private investors ecb purchases may create room in those investors’ portfolios for new issues thereby improving the governments’ access to financingFinally the package of ecb purchases plus access to the regional financial backstop facilities is widely anticipated to involve less stringent conditionality and thus less stigma than the full-blown imf and eu rescue packages received by Greece Ireland and Portugal In consequence it is more likely though far from certain that Spain and/or Italy may request financial assistance before market conditions have become so adverse that further financial turmoil is inevitableWith markets figuring in brighter prospects for official support financial stresses over the next several months are likely to be less pronounced than we assumed in the July Tealbook and we are anticipating that barring further adverse shocks European markets could soon begin the long slow process of normalization However we are still very far from being out of the woods In the near term European leaders still need to work out the conditionality to be required of governments benefiting from the financial rescue facilities and ecb intervention and that could be contentiousAdditionally imf and eu officials are currently assessing the status of Greece’s struggling adjustment program—although Greece’s official creditors are expected to approve a much-needed disbursement by October and postpone more difficult decisions until later this is not assured and a messy Greek exit from the euro area at this time could be quite dangerousTaking a longer view the ECB’s new program is not to coin a phrase a panaceaIt can only give Europe breathing space to implement the fundamental reforms that will ultimately restore confidence If the Europeans do not make progress on the measures needed to achieve fiscal and financial stability—budget consolidation growth-promoting structural reforms and region-wide banking initiatives—the ECB’s ability to contain financial tensions will be sorely tested Accordingly market confidence likely will not be fully restored until the peripheral economies prove they can cut their budgets improve growth prospects and strengthen their banks—and all that could take a number of yearsIn consequence economic activity in Europe is also likely to remain subdued for some time to come To be sure the easing of financial stresses combined with some data that have been less bleak than expected have led us to project a somewhat shallower recession than we wrote down in the July Tealbook Even so in our current projection euro-area gdp continues to contract through the middle of next year and recovers only very weakly thereafterThe outlook for our other trading partners while hardly as bleak as that for Europe is nonetheless subdued Excluding the euro area aggregate foreign growth dropped from roughly 4 percent in the first quarter to less than 3 percent in the second below its trend pace Moreover since your last meeting indicators such as PMIs and exports have generally come in on the soft sideThese developments are worrisome but considering the factors responsible for the slowdown our best guess is that economic growth will bottom out in the coming quarters rather than deteriorate further The pace of deterioration in Europe which accounts for much of the United Kingdom’s stagnation this year as well as theslowdown in Asia’s exports is projected to become only a little more pronounced in the second half of this year The recent weakness in us growth has also weighed on our trading partners but the us economy should start picking up a few quarters down the road And much of Asia’s slowdown reflects the fading of the bounceback from Thailand’s floods and Japan’s tsunami last year All told we anticipate that foreign growth outside the euro area will stay subdued at 3 percent over the remainder of this year It then picks up to 3¾ percent by 2014 as the euro area starts to recover the us economy picks up steam and monetary policies around the world remain quite accommodativeAnother factor weighing on foreign growth especially in Asia has been China’s slowdown from near double-digit rates in the past two years Chinese growth registered 7½ percent in the second quarter of this year With recent weak exports and PMIs leading us to revise down our forecast we see growth remaining at that relatively subdued pace during the remainder of this year before picking up to about 8 percent thereafter Under these circumstances we continue to scrutinize the data for indications of a hard landing but we do not see any compelling signs that one is in the offing: Retail sales growth has remained reasonably solid housing prices have flattened out and the government retains the monetary and fiscal scope to counter a decline in demandThe effect on oil prices of resurgent political tensions over Iran poses another threat to the global economy Crude oil prices have now retraced more than half of their decline from earlier this year and our current projected trajectory of oil prices averages roughly 10 percent higher than in the July Tealbook A rise in oil prices of this magnitude should not substantially affect the foreign outlook By our rough estimates it could reduce economic growth in the advanced economies by01 percentage point over the next year or so while the effect on aggregate emerging markets growth is roughly a wash as gains by oil exporters offset losses by importers By the same token our inflation outlook is a bit higher in the near term but little changed further out However no resolution of the problem of Iran’s nuclear program is in sight and we are attuned to the risk of much steeper rises in oil pricesAll told considering the momentous developments taking place in the global economy—Mario Draghi’s plan to save the euro China’s struggle to achieve a soft landing and fluctuations in commodity markets—the outlook for us trade is well not so momentous In the first half of this year notwithstanding the global slowdown and the rising dollar net exports managed to eke out a small positive contribution toUS gdp growth We received trade data for July yesterday; both exports and imports fell but the trade balance was little changed Accordingly we retain our view that for the next couple of quarters the combination of slowing foreign growth a still-elevated dollar and the effects of the drought on agricultural production leads to some moderation in export growth and the external sector imposes a modest drag on the economy After that net exports gradually shift back toward neutral as the global economy picks up and European stresses subside so that a reversal of flight- to-safety flows allows the dollar to start depreciating Thanks to Mr Draghi this projection is based on a somewhat lower path of the dollar than in the July Tealbookand thus a bit faster export growth and less drag from net exports Andreas will continue our presentation,20120913
