Clean Names,Greeting,Position,date
Yellen,Ms,chair,20150128
Dudley,Mr,vice chairman,20150128
Brainard,Ms,governor,20150128
Evans,Mr,president,20150128
Fischer,Mr,governor,20150128
Lacker,Mr,president,20150128
Lockhart,Mr,president,20150128
Powell,Mr,governor,20150128
Tarullo,Mr,governor,20150128
Williams,Mr,president,20150128
Bullard,Mr,president,20150128
George,Ms,president,20150128
Mester,Ms,president,20150128
Rosengren,Mr,president,20150128
Fisher,Mr,president,20150128
Kocherlakota,Mr,president,20150128
Plosser,Mr,president,20150128
Laubach,Mr,secretary and economist,20150128
Luecke,Mr,deputy secretary,20150128
Smith,Ms,assistant secretary,20150128
Alvarez,Mr,general counsel,20150128
Baxter,Mr,deputy general counsel,20150128
Kamin,Mr,economist,20150128
Wilcox,Mr,economist,20150128
Altig,Mr,associate economist,20150128
Connors,Mr,associate economist,20150128
Leahy,Mr,associate economist,20150128
Mccarthy,Mr,associate economist,20150128
Nelson,Mr,associate economist,20150128
Rudebusch,Mr,associate economist,20150128
Sullivan,Mr,associate economist,20150128
Wascher,Mr,associate economist,20150128
Potter,Mr,system open market account manager,20150128
Logan,Ms,deputy manager,20150128
Frierson,Mr,secretary of the board,20150128
Gibson,Mr,director,20150128
Liang,Ms,director,20150128
Clouse,Mr,deputy director,20150128
English,Mr,senior special adviser to the board,20150128
Figura,Mr,special adviser to the board,20150128
Reifschnieder,Mr,special adviser to the board,20150128
Tevlin,Ms,special adviser to the board,20150128
Reeve,Mr,special adviser to the chair,20150128
Lebow,Mr,senior associate director,20150128
Kiley,Mr,senior adviser,20150128
Rudd,Mr,senior adviser,20150128
Zickler,Ms,senior adviser,20150128
Weinbach,Ms,associate director,20150128
Natalucci,Mr,associate director,20150128
Gruber,Mr,deputy associate director,20150128
Lopez-Salido,Mr,deputy associate director,20150128
Gallagher,Ms,special assistant to the board,20150128
Nelson,Mr,assistant director,20150128
Sherlund,Mr,assistant director,20150128
Duygan-Bump,Ms,adviser,20150128
Tetlow,Mr,adviser,20150128
Engstrom,Mr,adviser,20150128
Beattie,Ms,assistant to the secretary,20150128
Burnett,Ms,section chief,20150128
Gust,Mr,section chief,20150128
Ross,Ms,manager,20150128
Small,Mr,project manager,20150128
Arteta,Mr,senior economist,20150128
Bayard,Ms,senior economist,20150128
Mertens,Mr,senior economist,20150128
Schlusche,Mr,economist,20150128
Yoldas,Mr,economist,20150128
Garavuso,Mr,information management analyst,20150128
Prichard,Mr,first vice president,20150128
Fuhrer,Mr,executive vice president,20150128
Musalem,Mr,executive vice president,20150128
Davig,Mr,senior vice president,20150128
Dotsey,Mr,senior vice president,20150128
Frost,Mr,senior vice president,20150128
Koenig,Mr,senior vice president,20150128
Schulhofer-Wohl,Mr,senior vice president,20150128
Waller,Mr,senior vice president,20150128
Clark,Mr,vice president,20150128
Tillett,Mr,vice president,20150128
Hetzel,Mr,senior economist,20150128
