Clean Names,Greeting,Position,date
Miller,Mr,chairman,19781121
Volcker,Mr,vice chairman,19781121
Baughman,Mr,president,19781121
Coldwell,Mr,president,19781121
Eastburn,Mr,president,19781121
Partee,Mr,governor,19781121
Teeters,Ms,governor,19781121
Wallich,Mr,governor,19781121
Willes,Mr,president,19781121
Winn,Mr,president,19781121
Balles,Mr,president,19781121
Black,Mr,president,19781121
Kimbrel,Mr,president,19781121
Mayo,Mr,president,19781121
Guffey,Mr,president,19781121
Morris,Mr,president,19781121
Roos,Mr,president,19781121
Altman,Mr,deputy secretary,19781121
Bernard,Mr,secretary,19781121
Oconnell,Mr,general counsel,19781121
Mannion,Mr,assistant general counsel,19781121
Axilrod,Mr,economist,19781121
Burns,Mr,associate economist,19781121
J Davis,Mr,associate economist,19781121
R Davis,Mr,associate economist,19781121
Keir,Mr,associate economist,19781121
Kichline,Mr,associate economist,19781121
Paulus,Mr,associate economist,19781121
Zeisel,Mr,associate economist,19781121
Holmes,Mr,manager,19781121
Sternlight,Mr,deputy manager for domestic operations,19781121
Pardee,Mr,deputy manager for foreign operations,19781121
Wallace,Mr,staff director for federal reserve bank activities,19781121
Coyne,Mr,assistant to the board of governors,19781121
Kalchbrenner,Mr,associate director,19781121
Gemmill,Mr,associate director,19781121
Siegman,Mr,associate director,19781121
Farar,Ms,economist,19781121
Deck,Ms,economist,19781121
Balbach,Mr,senior vice president,19781121
Boehne,Mr,senior vice president,19781121
T Davis,Mr,senior vice president,19781121
Eisenmenger,Mr,senior vice president,19781121
Parthemos,Mr,senior vice president,19781121
Scheld,Mr,senior vice president,19781121
Sims,Mr,senior vice president,19781121
Brandt,Mr,vice president,19781121
Ozog,Mr,manager,19781121
