Clean Names,Greeting,Position,date
Bernanke,Mr,chairman,20090318
Dudley,Mr,vice chairman,20090318
Duke,Ms,governor,20090318
Evans,Mr,president,20090318
Kohn,Mr,governor,20090318
Lacker,Mr,president,20090318
Lockhart,Mr,president,20090318
Tarullo,Mr,governor,20090318
Warsh,Mr,governor,20090318
Yellen,Ms,president,20090318
Bullard,Mr,president,20090318
Cumming,Ms,first vice president,20090318
Hoenig,Mr,president,20090318
Pianalto,Ms,president,20090318
Rosengren,mr,president,20090318
Fisher,Mr,president,20090318
Plosser,Mr,president,20090318
Stern,Mr,president,20090318
Madigan,Mr,secretary and economist,20090318
Danker,Ms,deputy secretary,20090318
Luecke,Mr,assistant secretary,20090318
Skidmore,Mr,assistant secretary,20090318
Smith,Ms,assistant secretary,20090318
Alvarez,Mr,general counsel,20090318
Baxter,Mr,deputy general counsel,20090318
Sheets,Mr,economist,20090318
Stockton,Mr,economist,20090318
Altig,Mr,associate economist,20090318
Clouse,Mr,associate economist,20090318
Connors,Mr,associate economist,20090318
Kamin,Mr,associate economist,20090318
Slifman,Mr,associate economist,20090318
Sullivan,Mr,associate economist,20090318
Weinberg,Mr,associate economist,20090318
Wilcox,Mr,associate economist,20090318
Williams,Mr,associate economist,20090318
Mosser,Ms,temporary manager,20090318
Johnson,Ms,secretary of the board,20090318
Frierson,Mr,deputy secretary,20090318
Struckmeyer,Mr,deputy staff director,20090318
Bailey,Ms,deputy director,20090318
English,Mr,deputy director,20090318
Blanchard,Mr,assistant to the board,20090318
Leahy,Mr,associate director,20090318
Nelson,Mr,associate director,20090318
Reifschneider,Mr,associate director,20090318
Wascher,Mr,associate director,20090318
Gagnon,Mr,visiting associate director,20090318
Oliner,Mr,senior adviser,20090318
Lewis,Mr,economist,20090318
Beattie,Ms,assistant to the secretary,20090318
Low,Ms,open market secretariat specialist,20090318
Williams,Mr,records management analyst,20090318
Sapenaro,Mr,first vice president,20090318
Fuhrer,Mr,executive vice president,20090318
Rosenblum,Mr,executive vice president,20090318
Hilton,Mr,senior vice president,20090318
Schweitzer,Mr,senior vice president,20090318
Clark,Mr,vice president,20090318
Gavin,Mr,vice president,20090318
Klitgaard,Mr,vice president,20090318
Yi,Mr,vice president,20090318
Weber,Mr,senior research officer,20090318
