Clean Names,Greeting,Position,date
Miller,Mr,chairman,19780516
Volcker,Mr,vice chairman,19780516
Baughman,Mr,president,19780516
Coldwell,Mr,president,19780516
Eastburn,Mr,president,19780516
Gardner,Mr,governor,19780516
Jackson,Mr,governor,19780516
Partee,Mr,governor,19780516
Wallich,Mr,governor,19780516
Willes,Mr,president,19780516
Winn,Mr,president,19780516
Balles,Mr,president,19780516
Black,Mr,president,19780516
Kimbrel,Mr,president,19780516
Mayo,Mr,president,19780516
Guffey,Mr,president,19780516
Morris,Mr,president,19780516
Roos,Mr,president,19780516
Broida,Mr,secretary,19780516
Altmann,Mr,deputy secretary,19780516
Bernard,Mr,secretary,19780516
Oconnell,Mr,general counsel,19780516
Axilrod,Mr,economist,19780516
Burns,Mr,associate economist,19780516
J Davis,Mr,associate economist,19780516
Ettin,Mr,associate economist,19780516
Kaminow,Mr,associate economist,19780516
Keir,Mr,associate economist,19780516
Kichline,Mr,associate economist,19780516
Paulus,Mr,associate economist,19780516
Truman,Mr,associate economist,19780516
Zeisel,Mr,associate economist,19780516
Pardee,Mr,deputy manager for foreign operations,19780516
Sternlight,Mr,deputy manager for domestic operations,19780516
Coyne,Mr,assistant to the board of governors,19780516
Henry,Mr,associate director,19780516
Kalchbrenner,Mr,associate director,19780516
Farar,Ms,economist,19780516
Deck,Ms,staff assistant,19780516
T Davis,Mr,senior vice president,19780516
Eisenmenger,Mr,senior vice president,19780516
Parthemos,Mr,senior vice president,19780516
Scheld,Mr,senior vice president,19780516
Brandt,Mr,vice president,19780516
Burns,Mr,vice president,19780516
Fousek,Mr,vice president,19780516
Karnosky,Mr,vice president,19780516
Keran,Mr,vice president,19780516
Lovett,Ms,securities trading officer,19780516
