Clean Names,Greeting,Position,date
Bernanke,Mr,chairman,20091104
Dudley,Mr,vice chairman,20091104
Duke,Ms,governor,20091104
Evans,Mr,president,20091104
Kohn,Mr,governor,20091104
Lacker,Mr,president,20091104
Lockhart,Mr,president,20091104
Tarullo,Mr,governor,20091104
Warsh,Mr,governor,20091104
Yellen,Ms,president,20091104
Bullard,Mr,president,20091104
Hoenig,Mr,president,20091104
Pianalto,Ms,president,20091104
Rosengren,Mr,president,20091104
Fisher,Mr,president,20091104
Kocherlakota,Mr,president,20091104
Plosser,Mr,president,20091104
Madigan,Mr,secretary and economist,20091104
Luecke,Mr,assistant secretary,20091104
Skidmore,Mr,assistant secretary,20091104
Smith,Ms,assistant secretary,20091104
Alvarez,Mr,general counsel,20091104
Baxter,Mr,deputy general counsel,20091104
Sheets,Mr,economist,20091104
Stockton,Mr,economist,20091104
Altig,Mr,associate economist,20091104
Clouse,Mr,associate economist,20091104
Connors,Mr,associate economist,20091104
Kamin,Mr,associate economist,20091104
Slifman,Mr,associate economist,20091104
Sullivan,Mr,associate economist,20091104
Wilcox,Mr,associate economist,20091104
Williams,Mr,associate economist,20091104
Wilcox,Mr,associate economist,20091104
Sack,Mr,manager,20091104
Johnson,Ms,secretary of the board,20091104
Frierson,Mr,deputy secretary,20091104
Struckmeyer,Mr,deputy staff director,20091104
English,Mr,deputy director,20091104
Robertson,Ms,assistant to the board,20091104
Edwards,Ms,senior associate director,20091104
Leahy,Mr,associate director,20091104
Palumbo,Mr,deputy associate director,20091104
Small,Mr,project manager,20091104
Ihrig,Ms,seciton chief,20091104
Low,Ms,open market secretariat specialist,20091104
Williams,Mr,records management analyst,20091104
Holcomb,Ms,first vice president,20091104
Fuhrer,Mr,executive vice president,20091104
Sniderman,Mr,executive vice president,20091104
Barkema,Mr,senior vice president,20091104
Mester,Ms,senior vice president,20091104
Mosser,Ms,senior vice president,20091104
Waller,Mr,senior vice president,20091104
Weber,Mr,senior research officer,20091104
Burke,Mr,vice president,20091104
Yucel,Ms,vice president,20091104
Sbordone,Ms,assistant vice president,20091104
Sill,Mr,assistant vice president,20091104
Hetzel,Mr,senior economist,20091104
