Clean Names,Greeting,Position,date
Burns,Mr,chairman,19770517
Volcker,Mr,vice chairman,19770517
Coldwell,Mr,president,19770517
Gardner,Mr,governor,19770517
Guffey,Mr,president,19770517
Jackson,Mr,governor,19770517
Lilly,Mr,governor,19770517
Mayo,Mr,president,19770517
Morris,Mr,president,19770517
Partee,Mr,governor,19770517
Roos,Mr,president,19770517
Wallich,Mr,governor,19770517
Balles,Mr,president,19770517
Baughman,Mr,president,19770517
Eastburn,Mr,president,19770517
Winn,Mr,president,19770517
Black,Mr,president,19770517
Kimbrel,Mr,president,19770517
Willes,Mr,president,19770517
Broida,Mr,secretary,19770517
Altman,Mr,deputy secretary,19770517
Bernard,Mr,assistant secretary,19770517
Oconnell,Mr,general counsel,19770517
Axilrod,Mr,economist,19770517
Balbach,Mr,associate economist,19770517
T Davis,Mr,associate economist,19770517
Ettin,Mr,associate economist,19770517
Kichline,Mr,associate economist,19770517
Reynolds,Mr,associate economist,19770517
Scheld,Mr,associate economist,19770517
Truman,Mr,associate economist,19770517
Zeisel,Mr,associate economist,19770517
Holmes,Mr,manager system open market account,19770517
Pardee,Mr,deputy manager for foreign operations,19770517
Sternlight,Mr,deputy manager for domestic operations,19770517
Hudson,Mr,assistant to the chairman,19770517
Coyne,Mr,assistant to the board of governors,19770517
Keir,Mr,assistant to the board of governors,19770517
Farar,Ms,economist,19770517
Deck,Ms,staff assistant,19770517
J Davis,Mr,senior vice president,19770517
Eisenmenger,Mr,senior vice president,19770517
Parthemos,Mr,senior vice president,19770517
Brandt,Mr,vice president,19770517
Burns,Mr,vice president,19770517
Fousek,Mr,vice president,19770517
Kaminow,Mr,vice president,19770517
Keran,Mr,vice president,19770517
Tschinkel,Mr,assistant vice president,19770517
Kareken,Mr,economic adviser,19770517
