Clean Names,Greeting,Position,date
Burns,Mr,chairman,19760329
Volcker,Mr,vice chairman,19760329
Balles,Mr,president,19760329
Black,Mr,president,19760329
Coldwell,Mr,governor,19760329
Holland,Mr,governor,19760329
Jackson,Mr,governor,19760329
Partee,Mr,governor,19760329
Wallich,Mr,governor,19760329
Winn,Mr,president,19760329
Mayo,Mr,president,19760329
Morris,Mr,president,19760329
Eastburn,Mr,president,19760329
Broida,Mr,secretary,19760329
Oconnell,Mr,general counsel,19760329
Axilrod,Mr,economist,19760329
Gramley,Mr,economist,19760329
Holmes,Mr,system open market account manager,19760329
Kalchbrenner,Mr,adviser,19760329
