Clean Names,Greeting,Position,date
Powell,Mr,chairman,20180502
Dudley,Mr,vice chairman,20180502
Barkin,Mr,president,20180502
Bostic,Mr,president,20180502
Brainard,Ms,governor,20180502
Mester,Ms,president,20180502
Quarles,Mr,governor,20180502
Williams,Mr,president,20180502
Bullard,Mr,president,20180502
Evans,Mr,president,20180502
George,Ms,president,20180502
Strine,Mr,first vice president,20180502
Rosengren,Mr,president,20180502
Harker,Mr,president,20180502
Kaplan,Mr,president,20180502
Kashkari,Mr,president,20180502
Clouse,Mr,secretary,20180502
Luecke,Mr,deputy secretary,20180502
Skidmore,Mr,assistant secretary,20180502
Smith,Ms,assistant secretary,20180502
Van der weide,Mr,general counsel,20180502
Held,Mr,deputy general counsel,20180502
Kamin,Mr,economist,20180502
Laubach,Mr,economist,20180502
Wilcox,Mr,economist,20180502
Athreya,Mr,associate economist,20180502
Connors,Mr,associate economist,20180502
Reeve,Mr,associate economist,20180502
Tallman,Mr,associate economist,20180502
Wascher,Mr,associate economist,20180502
Wilson,Ms,associate economist,20180502
Potter,Mr,system open market account manager,20180502
Logan,Ms,deputy manager,20180502
Eichner,Mr,director,20180502
Gibson,Mr,director,20180502
Lehnert,Mr,director,20180502
Shanks,Ms,deputy secretary,20180502
Covitz,Mr,deputy director,20180502
Edge,Ms,deputy director,20180502
Kiley,Mr,deputy director,20180502
Bomfim,Mr,special adviser to the chairman,20180502
Gruber,Mr,special adviser to the board,20180502
Roberts,Mr,special adviser to the board,20180502
Robertson,Ms,assistant to the board,20180502
Engen,Mr,senior associate director,20180502
Gallin,Mr,senior associate director,20180502
Meyer,Mr,senior adviser,20180502
Zickler,Ms,senior adviser,20180502
Rudd,Mr,senior adviser,20180502
Aaronson,Ms,assistant director,20180502
Morin,Mr,assistant director,20180502
Vigfusson,Mr,assistant director,20180502
Engstrom,Mr,adviser,20180502
Beattie,Ms,assistant to the secretary,20180502
Burnett,Ms,section chief,20180502
Zarutskie,Ms,section chief,20180502
Rezende,Mr,principal economist,20180502
Feldman,Mr,first vice president,20180502
Dotsey,Mr,executive vice president,20180502
Tootell,Mr,executive vice president,20180502
Waller,Mr,executive vice president,20180502
Krane,Mr,senior vice president,20180502
Tkac,Ms,senior vice president,20180502
Wright,Mr,senior vice president,20180502
Kahn,Mr,vice president,20180502
Crump,Mr,assistant vice president,20180502
Murphy,Mr,senior economic policy advisor,20180502
