Clean Names,Greeting,Position,date
Greenspan,Mr,chairman,19971216
McDonough,Mr,vice chairman,19971216
Broaddus,Mr,president,19971216
Ferguson,Mr,governor,19971216
Gramlich,Mr,governor,19971216
Guynn,Mr,president,19971216
Kelley,Mr,governor,19971216
Meyer,Mr,governor,19971216
Moskow,Mr,president,19971216
Parry,Mr,president,19971216
Phillips,Ms,governor,19971216
Rivlin,Ms,governor,19971216
Hoenig,Mr,president,19971216
Jordan,Mr,president,19971216
Minehan,Ms,president,19971216
Boehne,Mr,president,19971216
Mcteer,Mr,president,19971216
Stern,Mr,president,19971216
Kohn,Mr,secretary and economist,19971216
Bernard,Mr,deputy secretary,19971216
Coyne,Mr,assistant secretary,19971216
Gillum,Mr,assistant secretary,19971216
Mattingly,Mr,general counsel,19971216
Prell,Mr,economist,19971216
Baxter,Mr,deputy general counsel,19971216
Truman,Mr,economist,19971216
Beebe,Mr,associate economist,19971216
Cecchetti,Mr,associate economist,19971216
Goodfriend,Mr,associate economist,19971216
Eisenbeis,Mr,associate economist,19971216
Lindsey,Mr,associate economist,19971216
Promisel,Mr,associate economist,19971216
Siegman,Mr,associate economist,19971216
Slifman,Mr,associate economist,19971216
Stockton,Mr,associate economist,19971216
Winn,Mr,assistant to the board,19971216
Ettin,Mr,deputy director,19971216
Madigan,Mr,associate director,19971216
Simpson,Mr,associate director,19971216
Alexander,Mr,associate director,19971216
Hooper,Mr,associate director,19971216
Johnson,Ms,associate director,19971216
Low,Ms,open market secretariat assistant,19971216
Connolly,Mr,first vice president,19971216
Rives,Mr,first vice president,19971216
Browne,Ms,senior vice president,19971216
Krieger,Ms,senior vice president,19971216
Dewald,Mr,senior vice president,19971216
Hakkio,Mr,senior vice president,19971216
Lang,Mr,senior vice president,19971216
Rosenblum,Mr,senior vice president,19971216
Miller,Mr,vice president,19971216
Bryan,Mr,assistant vice president,19971216
Evans,Mr,assistant vice president,19971216
