Clean Names,Greeting,Position,date
Greenspan,Mr,chairman,20050630
Geithner,Mr,vice chairman,20050630
Bies,Ms,governor,20050630
Ferguson,Mr,governor,20050630
Fisher,Mr,president,20050630
Gramlich,Mr,governor,20050630
Kohn,Mr,governor,20050630
Moskow,Mr,president,20050630
Olson,Mr,governor,20050630
Santomero,Mr,president,20050630
Stern,Mr,president,20050630
Cumming,Ms,president,20050630
Guynn,Mr,president,20050630
Lacker,Mr,president,20050630
Pianalto,Ms,president,20050630
Yellen,Ms,president,20050630
Hoenig,Mr,president,20050630
Minehan,Ms,president,20050630
Poole,Mr,president,20050630
Reinhart,Mr,secretary and economist,20050630
Danker,Ms,deputy secretary,20050630
Smith,Ms,assistant secretary,20050630
Alvarez,Mr,general counsel,20050630
Baxter,Mr,deputy general counsel,20050630
Johnson,Ms,economist,20050630
Stockton,Mr,economist,20050630
Evans,Mr,associate economist,20050630
Freeman,Mr,associate economist,20050630
Madigan,Mr,associate economist,20050630
Mester,Ms,associate economist,20050630
Oliner,Mr,associate economist,20050630
Rolnick,Mr,associate economist,20050630
Rosenblum,Mr,associate economist,20050630
Tracy,Mr,associate economist,20050630
Wilcox,Mr,associate economist,20050630
Kos,Mr,manager,20050630
Ettin,Mr,deputy director,20050630
Kamin,Mr,associate director,20050630
Slifman,Mr,associate director,20050630
Struckmeyer,Mr,associate director,20050630
Clouse,Mr,deputy associate director,20050630
Wascher,Mr,deputy associate director,20050630
Whitesell,Mr,deputy associate director,20050630
English,Mr,assistant director,20050630
Leahy,Mr,assistant director,20050630
Treacy,Mr,assistant director,20050630
Simpson,Mr,senior adviser,20050630
Skidmore,Mr,special assitant to the board,20050630
Small,Mr,project manager,20050630
Wright,Mr,section chief,20050630
Bowman,Mr,senior economist,20050630
Gallin,Mr,senior economist,20050630
Lehnert,Mr,senior economist,20050630
Doyle,Mr,economist,20050630
Martin,Mr,economist,20050630
Kumasaka,Mr,senior financial analyst,20050630
Luecke,Mr,senior financial analyst,20050630
Low,Ms,open market secretariat specialist,20050630
Barron,Mr,first vice president,20050630
Eisenbeis,Mr,executive vice president,20050630
Judd,Mr,executive vice president,20050630
Fuhrer,Mr,senior vice president,20050630
Goodfriend,Mr,senior vice president,20050630
Hakkio,Mr,senior vice president,20050630
Perelmuter,Ms,senior vice president,20050630
Rasche,Mr,senior vice president,20050630
Rudebusch,Mr,senior vice president,20050630
Sniderman,Mr,senior vice president,20050630
Williams,Mr,senior vice president,20050630
Peach,Mr,vice president,20050630
