Clean Names,Greeting,Position,date
Burns,Mr,chairman,19761019
Volcker,Mr,vice chairman,19761019
Balles,Mr,president,19761019
Black,Mr,president,19761019
Coldwell,Mr,president,19761019
Gardner,Mr,governor,19761019
Jackson,Mr,governor,19761019
Kimbrel,Mr,president,19761019
Lilly,Mr,governor,19761019
Partee,Mr,governor,19761019
Wallich,Mr,governor,19761019
Winn,Mr,president,19761019
Baughman,Mr,president,19761019
Guffey,Mr,president,19761019
Mayo,Mr,president,19761019
Morris,Mr,president,19761019
Maclaury,Mr,president,19761019
Eastburn,Mr,president,19761019
Roos,Mr,president,19761019
Broida,Mr,secretary,19761019
Altman,Mr,deputy secretary,19761019
Bernard,Mr,assistant secretary,19761019
Oconnell,Mr,general counsel,19761019
Axilrod,Mr,economist,19761019
Gramley,Mr,economist,19761019
Brandt,Mr,associate economist,19761019
Davis,Mr,associate economist,19761019
Keran,Mr,associate economist,19761019
Kichline,Mr,associate economist,19761019
Parthemos,Mr,associate economist,19761019
Reynolds,Mr,associate economist,19761019
Zeisel,Mr,associate economist,19761019
Pardee,Mr,deputy manager for foreign operations,19761019
Sternlight,Mr,deputy manager for domestic operations,19761019
Coyne,Mr,assistant to the board of governors,19761019
Keir,Mr,assistant to the board of governors,19761019
Gemmill,Mr,adviser,19761019
Farar,Ms,economist,19761019
Deck,Ms,staff assistant,19761019
Balbach,Mr,senior vice president,19761019
Boehne,Mr,senior vice president,19761019
Doll,Mr,senior vice president,19761019
Eisenmenger,Mr,senior vice president,19761019
Scheld,Mr,senior vice president,19761019
Green,Mr,vice president,19761019
Sandberg,Mr,assistant vice president,19761019
Kareken,Mr,economic adviser,19761019
Hall,Mr,economist,19761019
