Clean Names,Greeting,Position,date
Greenspan,Mr,chairman,19981117
McDonough,Mr,vice chairman,19981117
Ferguson,Mr,governor,19981117
Gramlich,Mr,governor,19981117
Hoenig,Mr,president,19981117
Jordan,Mr,president,19981117
Kelley,Mr,governor,19981117
Meyer,Mr,governor,19981117
Minehan,Ms,president,19981117
Poole,Mr,president,19981117
Rivlin,Ms,governor,19981117
Boehne,Mr,president,19981117
Mcteer,Mr,president,19981117
Moskow,Mr,president,19981117
Stern,Mr,president,19981117
Broaddus,Mr,president,19981117
Guynn,Mr,president,19981117
Parry,Mr,president,19981117
Bernard,Mr,deputy secretary,19981117
Fox,Ms,assistant secretary,19981117
Mattingly,Mr,general counsel,19981117
Prell,Mr,economist,19981117
Cecchetti,Mr,associate economist,19981117
Dewald,Mr,associate economist,19981117
Lindsey,Mr,associate economist,19981117
Simspon,Mr,associate economist,19981117
Sniderman,Mr,associate economist,19981117
Stockton,Mr,associate economist,19981117
Fisher,Mr,system open market account manager,19981117
Winn,Mr,assistant to the board,19981117
Ettin,Mr,deputy director,19981117
Johnson,Ms,director,19981117
Madigan,Mr,associate director,19981117
Slifman,Mr,associate director,19981117
Alexander,Mr,deputy director,19981117
Hooper,Mr,deputy director,19981117
Reinhart,Mr,deputy associate director,19981117
Whitesell,Mr,assistant director,19981117
Garrett,Ms,economist,19981117
Kumasaka,Mr,assistant economist,19981117
Low,Ms,open market secretariat assistant,19981117
Moore,Mr,first vice president,19981117
Beebe,Mr,senior vice president,19981117
Eisenbeis,Mr,senior vice president,19981117
Krieger,Ms,senior vice president,19981117
Lang,Mr,senior vice president,19981117
Rosenblum,Mr,senior vice president,19981117
Evans,Mr,vice president,19981117
Fuhrer,Mr,vice president,19981117
Hetzel,Mr,vice president,19981117
Miller,Mr,vice president,19981117
Sellon,Mr,vice president,19981117
