Clean Names,Greeting,Position,date
Greenspan,Mr,chairman,19960521
McDonough,Mr,vice chairman,19960521
Boehne,Mr,president,19960521
Jordan,Mr,president,19960521
Kelley,Mr,governor,19960521
Lindsey,Mr,governor,19960521
Mcteer,Mr,president,19960521
Phillips,Ms,governor,19960521
Stern,Mr,president,19960521
Yellen,Ms,governor,19960521
Broaddus,Mr,president,19960521
Guynn,Mr,president,19960521
Moskow,Mr,president,19960521
Parry,Mr,president,19960521
Hoenig,Mr,president,19960521
Melzer,Mr,president,19960521
Minehan,Ms,president,19960521
Kohn,Mr,secretary and economist,19960521
Bernard,Mr,deputy secretary,19960521
Coyne,Mr,assistant secretary,19960521
Gillum,Mr,assistant secretary,19960521
Mattingly,Mr,general counsel,19960521
Baxter,Mr,deputy general counsel,19960521
Prell,Mr,economist,19960521
Truman,Mr,economist,19960521
Lang,Mr,associate economist,19960521
Lindsey,Mr,associate economist,19960521
Mishkin,Mr,associate economist,19960521
Promisel,Mr,associate economist,19960521
Rolnick,Mr,associate economist,19960521
Rosenblum,Mr,associate economist,19960521
Siegman,Mr,associate economist,19960521
Simpson,Mr,associate economist,19960521
Stockton,Mr,associate economist,19960521
Fisher,Mr,system open market account manager,19960521
Ettin,Mr,deputy director,19960521
Slifman,Mr,associate director,19960521
Madigan,Mr,associate director,19960521
Low,Ms,open market secretariat assistant,19960521
Rives,Mr,first vice president,19960521
Beebe,Mr,senior vice president,19960521
Browne,Ms,senior vice president,19960521
Davis,Mr,senior vice president,19960521
Dewald,Mr,senior vice president,19960521
Eisenbeis,Mr,senior vice president,19960521
Goodfriend,Mr,senior vice president,19960521
Hunter,Mr,senior vice president,19960521
Altig,Mr,vice president,19960521
Chen,Ms,vice president,19960521
Rosenbaum,Ms,vice president,19960521
