Clean Names,Greeting,Position,date
Bernanke,Mr,chairman,20100127
Dudley,Mr,vice chairman,20100127
Bullard,Mr,president,20100127
Duke,Ms,governor,20100127
Hoenig,Mr,president,20100127
Kohn,Mr,governor,20100127
Pianalto,Ms,president,20100127
Rosengren,Mr,president,20100127
Tarullo,Mr,governor,20100127
Warsh,Mr,governor,20100127
Cumming,Ms,first vice president,20100127
Evans,Mr,president,20100127
Fisher,Mr,president,20100127
Kocherlakota,Mr,president,20100127
Plosser,Mr,president,20100127
Lacker,Mr,president,20100127
Lockhart,Mr,president,20100127
Yellen,Ms,president,20100127
Madigan,Mr,secretary and economist,20100127
Luecke,Mr,assistant secretary,20100127
Skidmore,Mr,assistant secretary,20100127
Smith,Ms,assistant secretary,20100127
Alvarez,Mr,general counsel,20100127
Sheets,Mr,economist,20100127
Stockton,Mr,economist,20100127
Barkema,Mr,associate economist,20100127
Connors,Mr,associate economist,20100127
English,Mr,associate economist,20100127
Fuhrer,Mr,associate economist,20100127
Kamin,Mr,associate economist,20100127
Potter,Mr,associate economist,20100127
Slifman,Mr,associate economist,20100127
Sniderman,Mr,associate economist,20100127
Waller,Mr,associate economist,20100127
Wilcox,Mr,associate economist,20100127
Sack,Mr,manager,20100127
Johnson,Ms,secretary of the board,20100127
Parkinson,Mr,director,20100127
Frierson,Mr,deputy secretary,20100127
Struckmeyer,Mr,deputy staff director,20100127
Clouse,Mr,deputy director,20100127
Robertson,Ms,assistant to the board,20100127
Edwards,Ms,senior associate director,20100127
Levin,Mr,senior associate director,20100127
Nelson,Mr,senior associate director,20100127
Reifschneider,Mr,senior associate director,20100127
Wascher,Mr,senior associate director,20100127
Meyer,Mr,senior adviser,20100127
Oliner,Mr,senior adviser,20100127
Leahy,Mr,associate director,20100127
Sichel,Mr,associate director,20100127
Palumbo,Mr,deputy associate director,20100127
Zakrajsek,Mr,deputy associate director,20100127
Small,Mr,project manager,20100127
Bertaut,Ms,senior economist,20100127
Sheiner,Ms,senior economist,20100127
Carlson,Mr,economist,20100127
Lewis,Mr,economist,20100127
Beattie,Ms,assistant to the director,20100127
Low,Ms,open market secretariat specialist,20100127
Williams,Mr,records management analyst,20100127
Rosenblum,Mr,executice vice president,20100127
Altig,Mr,senior vice president,20100127
Hilton,Mr,senior vice president,20100127
Mester,Ms,senior vice president,20100127
Rudebusch,Mr,senior vice president,20100127
Weber,Mr,senior research officer,20100127
Wheelock,Mr,vice president,20100127
Remache,Ms,assistant vice president,20100127
Genay,Ms,economic adviser,20100127
Hetzel,Mr,senior economist,20100127
